step,mode,loss,angle_error(rad),distance(m)
1,training,0.015100419,0.6124498620629311,0.0,0,0,0,0
2,training,0.3824882,0.1262771040201187,0.0,0,0,0,0
3,training,0.015162559,0.3465138375759125,0.0,0,0,0,0
4,training,0.12305808,0.4553472176194191,0.0,0,0,0,0
5,training,0.20202246,0.25299789384007454,0.0,0,0,0,0
6,training,0.064515755,0.3423614278435707,0.0,0,0,0,0
7,training,0.03553877,0.006692785769701004,0.06819701267889458,0,0,0,0
8,training,0.07086076,0.14000186696648598,0.06819701267889458,0,0,0,0
9,training,0.023470184,0.22523709945380688,0.06819701267889458,0,0,0,0
10,training,0.03356969,0.14186891727149487,0.06819701267889458,0,0,0,0
11,training,0.025514962,0.05691305547952652,0.06819701267889458,0,0,0,0
12,training,0.045990136,0.037981664994731545,0.07327751957979331,0,0,0,0
13,training,0.04318878,0.16977228596806526,0.07327751957979331,0,0,0,0
14,training,0.015886154,0.005216985940933221,0.07327751957979331,0,0,0,0
15,training,0.017180685,0.025733593851327896,0.07327751957979331,0,0,0,0
16,training,0.022494249,0.04626560397446156,0.07327751957979331,0,0,0,0
17,training,0.023539973,0.08875318989157677,0.05667010116986073,0,0,0,0
18,training,0.03975005,0.02060158737003804,0.05667010116986073,0,0,0,0
19,training,0.018693386,0.01139639504253864,0.05667010116986073,0,0,0,0
20,training,0.025736794,0.049555584788322456,0.05667010116986073,0,0,0,0
21,training,0.015367278,0.10055513307452202,0.047448791849469554,0,0,0,0
22,training,0.028941657,0.008416388183832169,0.047448791849469554,0,0,0,0
23,training,0.043280467,0.061828283593058586,0.047448791849469554,0,0,0,0
24,training,0.060874186,0.12242351658642292,0.047448791849469554,0,0,0,0
25,training,0.04244206,0.09502817410975695,0.047448791849469554,0,0,0,0
26,training,0.019612335,0.056492092087864876,0.030537351142809678,0,0,0,0
27,training,0.025154922,0.028785991482436657,0.030537351142809678,0,0,0,0
28,training,0.01594598,0.1065898584201932,0.030537351142809678,0,0,0,0
29,training,0.026338108,0.012318830937147144,0.030537351142809678,0,0,0,0
30,training,0.01612209,0.021763877477496862,0.030537351142809678,0,0,0,0
31,training,0.014846243,0.006995301228016615,0.020418836090145148,0,0,0,0
32,training,0.016728027,0.07126032002270222,0.020418836090145148,0,0,0,0
33,training,0.0082951365,0.09669313067570329,0.020418836090145148,0,0,0,0
34,training,0.014524529,0.03132132068276405,0.020418836090145148,0,0,0,0
35,training,0.02107856,0.028073286230210215,0.020418836090145148,0,0,0,0
36,training,0.015668595,0.010374576784670353,0.013284291019521605,0,0,0,0
37,training,0.014737026,0.05600165808573365,0.013284291019521605,0,0,0,0
38,training,0.0031553681,0.09423600137233734,0.013284291019521605,0,0,0,0
39,training,0.00439017,0.033339036628603935,0.013284291019521605,0,0,0,0
40,training,0.008448924,0.043064567260444164,0.008859562298031282,0,0,0,0
41,training,0.007635661,0.05080535635352135,0.008859562298031282,0,0,0,0
42,training,0.0088878535,0.01900177262723446,0.008859562298031282,0,0,0,0
43,training,0.0067687673,0.04633333906531334,0.008859562298031282,0,0,0,0
44,training,0.0060821436,0.0686858743429184,0.008859562298031282,0,0,0,0
45,training,0.0047662538,0.05215066112577915,0.0029037756795554735,0,0,0,0
46,training,0.002771149,0.06498914957046509,0.0029037756795554735,0,0,0,0
47,training,0.0010793826,0.03390912711620331,0.0029037756795554735,0,0,0,0
48,training,0.0020837819,0.06883882731199265,0.0029037756795554735,0,0,0,0
49,training,0.00037542617,0.004951354116201401,0.0029037756795554735,0,0,0,0
50,training,0.0006174896,0.09039181470870972,0.013514148672065643,0,0,0,0
51,training,0.0017327631,0.026618849486112595,0.013514148672065643,0,0,0,0
52,training,0.0011326384,0.06551397778093815,0.013514148672065643,0,0,0,0
53,training,0.0010911679,0.030663182493299246,0.013514148672065643,0,0,0,0
54,training,0.000337957,0.048669863026589155,0.009451311682760137,0,0,0,0
55,training,0.00022762906,0.04613031446933746,0.009451311682760137,0,0,0,0
56,training,0.0006137634,0.024180838838219643,0.009451311682760137,0,0,0,0
57,training,0.0011138383,0.056587789207696915,0.009451311682760137,0,0,0,0
58,training,0.00027903615,0.027635762933641672,0.009451311682760137,0,0,0,0
59,training,0.00080085534,0.027142802719026804,0.004706140128838721,0,0,0,0
60,training,0.0005524052,0.038626933470368385,0.004706140128838721,0,0,0,0
61,training,0.0010784408,0.026989066973328597,0.004706140128838721,0,0,0,0
62,training,0.0004346632,0.029041629284620278,0.004706140128838721,0,0,0,0
63,training,0.0010161411,0.02748185582458973,0.004706140128838721,0,0,0,0
64,training,0.0017053196,0.018297936767339706,0.012918186370797545,0,0,0,0
65,training,0.0010012351,0.03675544913858175,0.012918186370797545,0,0,0,0
66,training,0.0019123972,0.050763314589858055,0.012918186370797545,0,0,0,0
67,training,0.0010723773,0.0446445494890213,0.012918186370797545,0,0,0,0
68,training,0.0006380951,0.0006903894245624542,0.018181411840449496,0,0,0,0
69,training,0.00038731156,0.0038919560611247947,0.018181411840449496,0,0,0,0
70,training,0.0005485203,0.05077920132316648,0.018181411840449496,0,0,0,0
71,training,0.0009339253,0.009480491280555718,0.018181411840449496,0,0,0,0
72,training,0.00080914947,0.02780874725431204,0.021314828742197006,0,0,0,0
73,training,0.0004834682,0.017608478665351868,0.021314828742197006,0,0,0,0
74,training,0.001936303,0.012497843243181705,0.021314828742197006,0,0,0,0
75,training,0.0021364419,0.007883088663220406,0.021314828742197006,0,0,0,0
76,training,0.0010062914,0.013964732643216848,0.021314828742197006,0,0,0,0
77,training,0.0030781142,0.0168065563775599,0.016371420519072276,0,0,0,0
78,training,0.0013986118,0.01005132682621479,0.016371420519072276,0,0,0,0
79,training,0.002329743,0.03809252567589283,0.016371420519072276,0,0,0,0
80,training,0.0016674304,0.03827361110597849,0.016371420519072276,0,0,0,0
81,training,0.0007124864,0.05388001538813114,0.016371420519072276,0,0,0,0
82,training,0.00045606616,0.0026330132968723774,0.010890971164903113,0,0,0,0
83,training,0.0006835113,0.027601229026913643,0.010890971164903113,0,0,0,0
84,training,0.0008059117,0.005838183686137201,0.010890971164903113,0,0,0,0
85,training,0.0006564449,0.009049816522747278,0.010890971164903113,0,0,0,0
86,training,0.0006515298,0.024772099684923887,0.010890971164903113,0,0,0,0
87,training,0.00070490973,0.0031850901432335377,0.007018829761975265,0,0,0,0
88,training,0.0010200983,0.004540412686765194,0.007018829761975265,0,0,0,0
89,training,0.00060178677,0.007670783903449774,0.007018829761975265,0,0,0,0
90,training,0.0003445458,0.004750965628772974,0.007018829761975265,0,0,0,0
91,training,0.0010935226,0.016126063652336597,0.008268909939524841,0,0,0,0
92,training,0.00042544166,0.038298601284623146,0.008268909939524841,0,0,0,0
93,training,0.00044862658,0.009382552932947874,0.008268909939524841,0,0,0,0
94,training,0.00034388213,0.00878836918855086,0.008268909939524841,0,0,0,0
95,training,0.00051788834,0.019527100026607513,0.008268909939524841,0,0,0,0
96,training,0.00027752965,0.01301286369562149,0.010094924498741418,0,0,0,0
97,training,0.0006403901,0.013786730356514454,0.010094924498741418,0,0,0,0
98,training,0.0022708795,0.053210300393402576,0.010094924498741418,0,0,0,0
99,training,0.00040065625,0.018996516708284616,0.010094924498741418,0,0,0,0
100,training,0.0013543684,0.060882486402988434,0.008254721964265221,0,0,0,0
101,training,0.0019787294,0.014538267627358437,0.008254721964265221,0,0,0,0
102,training,0.0007406775,0.06292899837717414,0.008254721964265221,0,0,0,0
103,training,0.0010616437,0.04351053014397621,0.008254721964265221,0,0,0,0
104,training,0.0005530785,0.03232117369771004,0.008254721964265221,0,0,0,0
105,training,0.00064815866,0.001897303736768663,0.013661383528533294,0,0,0,0
106,training,0.0004928783,0.005109214689582586,0.013661383528533294,0,0,0,0
107,training,0.0011306102,0.05096796154975891,0.013661383528533294,0,0,0,0
108,training,0.0005861381,0.03311074525117874,0.013661383528533294,0,0,0,0
109,training,0.00061420846,0.10443538427352905,0.013661383528533294,0,0,0,0
110,training,0.0024060982,0.07269556820392609,0.014975326745322691,0,0,0,0
111,training,0.0010449672,0.14798876643180847,0.014975326745322691,0,0,0,0
112,training,0.00032463306,0.07473680377006531,0.014975326745322691,0,0,0,0
113,training,0.012569533,0.09217707067728043,0.014975326745322691,0,0,0,0
114,training,0.00042849308,0.14837875962257385,0.014975326745322691,0,0,0,0
115,training,0.0022017914,0.11048047244548798,0.015203591636671832,0,0,0,0
116,training,0.0016705034,0.07649701833724976,0.015203591636671832,0,0,0,0
117,training,0.0069561014,0.0795183777809143,0.015203591636671832,0,0,0,0
118,training,0.000978248,0.09910190850496292,0.015203591636671832,0,0,0,0
119,training,0.005736402,0.07087133079767227,0.015203591636671832,0,0,0,0
120,training,0.00073739816,0.06449263542890549,0.02052365843440219,0,0,0,0
121,training,0.008116064,0.03437434509396553,0.02052365843440219,0,0,0,0
122,training,0.007338977,0.04184819385409355,0.02052365843440219,0,0,0,0
123,training,0.0077481065,0.09293010830879211,0.02052365843440219,0,0,0,0
