step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
345,training,0.0031956185,0.04024306684732437,0.04171301860505477,0.0,0.0,0.0
346,training,0.003412331,0.013317355886101723,0.04171301860505477,0.0,0.0,0.0
347,training,0.0010524415,0.022917245514690876,0.04171301860505477,0.0,0.0,0.0
348,training,0.0011015206,0.026039462536573414,0.04171301860505477,0.0,0.0,0.0
349,training,0.002602422,0.08034173399209976,0.04171301860505477,0.0,0.0,0.0
350,training,0.0012302735,0.06292783468961716,0.0277016168171412,0.0,0.0,0.0
351,training,0.0012834828,0.035240852274000645,0.0277016168171412,0.0,0.0,0.0
352,training,0.0015648957,0.04806820722296834,0.0277016168171412,0.0,0.0,0.0
353,training,0.0010313863,0.03900159150362015,0.0277016168171412,0.0,0.0,0.0
354,training,0.0010480377,0.040458591654896736,0.0277016168171412,0.0,0.0,0.0
355,training,0.001212855,0.055487600155174725,0.0277016168171412,0.0,0.0,0.0
356,training,0.0018402917,0.05306554026901723,0.009836391789112383,0.0,0.0,0.0
357,training,0.0024385732,0.02523005753755571,0.009836391789112383,0.0,0.0,0.0
358,training,0.0006897076,0.02399397268891336,0.009836391789112383,0.0,0.0,0.0
359,training,0.0016543585,0.04454365745186806,0.009836391789112383,0.0,0.0,0.0
360,training,0.010756095,0.02330680377781391,0.009836391789112383,0.0,0.0,0.0
361,training,0.00042248835,0.0009214505553245475,0.009836391789112383,0.0,0.0,0.0
362,training,0.0057999254,0.03392089344561101,0.012382024021459485,0.0,0.0,0.0
363,training,0.0015128425,0.05887923203408719,0.012382024021459485,0.0,0.0,0.0
364,training,0.001106136,0.029474252834916115,0.012382024021459485,0.0,0.0,0.0
365,training,0.0005146411,0.004455693066120148,0.012382024021459485,0.0,0.0,0.0
366,training,0.003184367,0.018591415137052536,0.012382024021459485,0.0,0.0,0.0
367,training,0.003552876,0.020366389304399497,0.016347778866576547,0.0,0.0,0.0
368,training,0.0016561988,0.0604567788541317,0.016347778866576547,0.0,0.0,0.0
369,training,0.0021013615,0.04655570909380913,0.016347778866576547,0.0,0.0,0.0
370,training,0.00030887767,0.0028612632304430043,0.016347778866576547,0.0,0.0,0.0
371,training,0.0007232055,0.02978947013616562,0.016347778866576547,0.0,0.0,0.0
372,training,0.0010649358,0.02678879350423813,0.016347778866576547,0.0,0.0,0.0
373,training,0.0011486512,0.033643675269559026,0.01493532049577116,0.0,0.0,0.0
374,training,0.0012792728,0.03670594375580549,0.01493532049577116,0.0,0.0,0.0
375,training,0.0021755518,0.004788897931575775,0.01493532049577116,0.0,0.0,0.0
376,training,0.0026909057,0.033950322307646275,0.01493532049577116,0.0,0.0,0.0
377,training,0.0012340979,0.01301980251446366,0.016929217063885654,0.0,0.0,0.0
378,training,0.001130874,0.010331014171242714,0.016929217063885654,0.0,0.0,0.0
379,training,0.0010898246,0.001664796844124794,0.016929217063885654,0.0,0.0,0.0
380,training,0.00091858534,0.027362895430997014,0.016929217063885654,0.0,0.0,0.0
381,training,0.001017789,0.016580965369939804,0.016929217063885654,0.0,0.0,0.0
382,training,0.0011048912,0.0024274741299450397,0.016929217063885654,0.0,0.0,0.0
383,training,0.0025935196,0.015821355395019054,0.016929217063885654,0.0,0.0,0.0
384,training,0.0019815653,0.007887792773544788,0.011636818845204506,0.0,0.0,0.0
385,training,0.0010337547,0.013903474435210228,0.011636818845204506,0.0,0.0,0.0
386,training,0.00057977776,0.019035449251532555,0.011636818845204506,0.0,0.0,0.0
387,training,0.00044237397,0.01846640184521675,0.011636818845204506,0.0,0.0,0.0
388,training,0.0005272856,0.025707827880978584,0.011636818845204506,0.0,0.0,0.0
389,training,0.00084415096,0.0036094263195991516,0.011636818845204506,0.0,0.0,0.0
390,training,0.0005105835,0.008401917293667793,0.0034615259781134566,0.0,0.0,0.0
391,training,0.00027522387,0.021028578281402588,0.0034615259781134566,0.0,0.0,0.0
392,training,0.0024953801,0.002966121770441532,0.0034615259781134566,0.0,0.0,0.0
393,training,0.0010779325,0.026841952931135893,0.0034615259781134566,0.0,0.0,0.0
394,training,0.0019775347,0.048211134504526854,0.0034615259781134566,0.0,0.0,0.0
395,training,0.0014616607,0.011825099005363882,0.010531188061985958,0.0,0.0,0.0
396,training,0.003981134,0.02918652631342411,0.010531188061985958,0.0,0.0,0.0
397,training,0.0006732626,0.01255122385919094,0.010531188061985958,0.0,0.0,0.0
398,training,0.00040035855,0.03245361149311066,0.010531188061985958,0.0,0.0,0.0
399,training,0.0026671016,0.054119694977998734,0.010531188061985958,0.0,0.0,0.0
400,training,0.0011875335,0.02493952587246895,0.010531188061985958,0.0,0.0,0.0
401,training,0.0025238083,0.05723409471102059,0.020770700261220663,0.0,0.0,0.0
402,training,0.001051201,0.008830534061416984,0.020770700261220663,0.0,0.0,0.0
403,training,0.005907893,0.07069303654134274,0.020770700261220663,0.0,0.0,0.0
404,training,0.00056961295,0.031109680625377223,0.020770700261220663,0.0,0.0,0.0
405,training,0.0009640592,0.0101817287504673,0.020770700261220663,0.0,0.0,0.0
406,training,0.010754047,0.031229624524712563,0.020412297035339876,0.0,0.0,0.0
407,training,0.001182596,0.002077583223581314,0.020412297035339876,0.0,0.0,0.0
408,training,0.0015429592,0.006777396425604824,0.020412297035339876,0.0,0.0,0.0
409,training,0.00036727736,0.014144543092697862,0.020412297035339876,0.0,0.0,0.0
410,training,0.0004289951,0.007471917662769556,0.020412297035339876,0.0,0.0,0.0
411,training,0.00092228747,0.015146685764193535,0.020412297035339876,0.0,0.0,0.0
412,training,0.001398999,0.009301903191953897,0.02489335082232883,0.0,0.0,0.0
413,training,0.0007074061,0.003924925345927477,0.02489335082232883,0.0,0.0,0.0
414,training,0.00623565,0.018967884592711926,0.02489335082232883,0.0,0.0,0.0
415,training,0.0021078098,0.02094287425279617,0.02489335082232883,0.0,0.0,0.0
416,training,0.000566931,0.013284530956298113,0.02489335082232883,0.0,0.0,0.0
417,training,0.0010174306,0.048195730429142714,0.028665175744666756,0.0,0.0,0.0
418,training,0.0010276451,0.01207553711719811,0.028665175744666756,0.0,0.0,0.0
419,training,0.0020361734,0.02352580428123474,0.028665175744666756,0.0,0.0,0.0
420,training,0.0010321357,0.03530246764421463,0.028665175744666756,0.0,0.0,0.0
421,training,0.00258269,0.0232397448271513,0.028665175744666756,0.0,0.0,0.0
422,training,0.0021478254,0.05024786572903395,0.034917296005037644,0.0,0.0,0.0
423,training,0.0050894897,0.021663657389581203,0.034917296005037644,0.0,0.0,0.0
424,training,0.0052013756,0.03813236020505428,0.034917296005037644,0.0,0.0,0.0
425,training,0.0006210149,0.051121494732797146,0.034917296005037644,0.0,0.0,0.0
426,training,0.00071347185,0.041262196376919746,0.034917296005037644,0.0,0.0,0.0
427,training,0.0015515604,0.03693147748708725,0.034917296005037644,0.0,0.0,0.0
428,training,0.001043235,0.026043877587653697,0.0421492565443101,0.0,0.0,0.0
429,training,0.0008535029,0.005852183327078819,0.0421492565443101,0.0,0.0,0.0
430,training,0.0006970336,0.011472806334495544,0.0421492565443101,0.0,0.0,0.0
431,training,0.00021159236,0.030783232301473618,0.0421492565443101,0.0,0.0,0.0
432,training,0.009680172,0.03009689226746559,0.0421492565443101,0.0,0.0,0.0
433,training,0.0006607214,0.018044604919850826,0.043440820174317094,0.0,0.0,0.0
434,training,0.00409462,0.03002768289297819,0.043440820174317094,0.0,0.0,0.0
435,training,0.0017224681,0.010805919067934155,0.043440820174317094,0.0,0.0,0.0
436,training,0.0088522555,0.06674464605748653,0.043440820174317094,0.0,0.0,0.0
437,training,0.00040868376,0.02416367642581463,0.043440820174317094,0.0,0.0,0.0
438,training,0.0011542249,0.021000709384679794,0.043440820174317094,0.0,0.0,0.0
439,training,0.0013343785,0.005019534379243847,0.03552544737789155,0.0,0.0,0.0
440,training,0.0001571856,0.004472243599593639,0.03552544737789155,0.0,0.0,0.0
441,training,0.0015435703,0.0027253234293311834,0.03552544737789155,0.0,0.0,0.0
442,training,0.0011812213,0.009332433342933655,0.03552544737789155,0.0,0.0,0.0
443,training,0.0006638222,0.004563376307487488,0.03552544737789155,0.0,0.0,0.0
444,training,0.0005095947,0.011378083378076553,0.03552544737789155,0.0,0.0,0.0
445,training,0.003587886,0.010412797331809998,0.0237667440756122,0.0,0.0,0.0
446,training,0.00035501394,0.012345233000814915,0.0237667440756122,0.0,0.0,0.0
447,training,0.00036165054,0.014164872467517853,0.0237667440756122,0.0,0.0,0.0
448,training,0.0012627942,0.0028203045949339867,0.0237667440756122,0.0,0.0,0.0
449,training,0.0016791873,0.0064746292773634195,0.0237667440756122,0.0,0.0,0.0
450,training,0.0021158494,0.020020779222249985,0.02447605022391127,0.0,0.0,0.0
451,training,0.00027094682,0.0005705717485398054,0.02447605022391127,0.0,0.0,0.0
452,training,0.0018755898,0.009961463510990143,0.02447605022391127,0.0,0.0,0.0
453,training,0.0012170036,0.016043828800320625,0.02447605022391127,0.0,0.0,0.0
454,training,0.0005184746,0.026208605617284775,0.02447605022391127,0.0,0.0,0.0
455,training,0.001302164,0.0005613137036561966,0.025611044819004204,0.0,0.0,0.0
456,training,0.00055924605,0.040746886748820536,0.025611044819004204,0.0,0.0,0.0
457,training,0.000298899,0.010952436132356524,0.025611044819004204,0.0,0.0,0.0
458,training,0.00035548204,0.0025550988502800465,0.025611044819004204,0.0,0.0,0.0
459,training,0.0009953505,0.0005911416374146938,0.025611044819004204,0.0,0.0,0.0
460,training,0.0004566418,0.006812636740505695,0.025611044819004204,0.0,0.0,0.0
461,training,0.0006212946,0.02172374678775668,0.023855997530525332,0.0,0.0,0.0
462,training,0.00036755233,0.008682542247697711,0.023855997530525332,0.0,0.0,0.0
463,training,0.0005939555,0.007494411896914244,0.023855997530525332,0.0,0.0,0.0
464,training,0.0006521074,0.04729657340794802,0.023855997530525332,0.0,0.0,0.0
465,training,0.0008868638,0.00929429242387414,0.023855997530525332,0.0,0.0,0.0
466,training,0.008342119,0.01759132882580161,0.019659431373503296,0.0,0.0,0.0
467,training,0.00060436927,0.006058172322809696,0.019659431373503296,0.0,0.0,0.0
468,training,0.0007138867,0.009860775200650098,0.019659431373503296,0.0,0.0,0.0
469,training,0.00037411723,0.03201659582555294,0.019659431373503296,0.0,0.0,0.0
470,training,0.001347327,0.008978210622444747,0.019659431373503296,0.0,0.0,0.0
471,training,0.00092818827,0.00924324057996273,0.017535417409702027,0.0,0.0,0.0
472,training,0.0009608811,0.01216203160583973,0.017535417409702027,0.0,0.0,0.0
473,training,0.00038609526,0.014752838760614395,0.017535417409702027,0.0,0.0,0.0
474,training,0.0015335255,0.024610506370663643,0.017535417409702027,0.0,0.0,0.0
475,training,0.0005805218,0.00943327322602272,0.017535417409702027,0.0,0.0,0.0
476,training,0.0077967807,0.0016698488034307957,0.022986322694165392,0.0,0.0,0.0
477,training,0.0003472279,0.02522541955113411,0.022986322694165392,0.0,0.0,0.0
478,training,0.008169142,0.04967770539224148,0.022986322694165392,0.0,0.0,0.0
479,training,0.0009183162,0.07418337091803551,0.022986322694165392,0.0,0.0,0.0
480,training,0.00045995283,0.03414105228148401,0.022986322694165392,0.0,0.0,0.0
481,training,0.006521495,0.018152642995119095,0.022986322694165392,0.0,0.0,0.0
482,training,0.00042814342,0.03687131544575095,0.012664807639426333,0.0,0.0,0.0
483,training,0.0007749496,0.04029891360551119,0.012664807639426333,0.0,0.0,0.0
484,training,0.0009541218,0.02790897712111473,0.012664807639426333,0.0,0.0,0.0
485,training,0.011760702,0.01951833628118039,0.012664807639426333,0.0,0.0,0.0
486,training,0.00067570404,0.030709556536749005,0.012664807639426333,0.0,0.0,0.0
487,training,0.011213061,0.005489205941557884,0.012664807639426333,0.0,0.0,0.0
488,training,0.00022898751,0.026835501194000244,0.010020838072999758,0.0,0.0,0.0
489,training,0.00096365635,0.004605468362569802,0.010020838072999758,0.0,0.0,0.0
490,training,0.0029472099,0.03148936666548252,0.010020838072999758,0.0,0.0,0.0
491,training,0.019218795,0.030890993308275938,0.010020838072999758,0.0,0.0,0.0
492,training,0.0027107522,0.00889332452788949,0.010020838072999758,0.0,0.0,0.0
493,training,0.00041561032,0.004100522957742216,0.010020838072999758,0.0,0.0,0.0
494,training,0.00052586466,0.006412268383428454,0.0029316757305668465,0.0,0.0,0.0
495,training,0.0003940583,0.015941389370709658,0.0029316757305668465,0.0,0.0,0.0
496,training,0.0012524631,0.019359426572918892,0.0029316757305668465,0.0,0.0,0.0
497,training,0.0009319355,0.017787310294806957,0.0029316757305668465,0.0,0.0,0.0
498,training,0.00088411826,0.013824069872498512,0.0029316757305668465,0.0,0.0,0.0
499,training,0.0004366315,0.02016136748716235,0.0029316757305668465,0.0,0.0,0.0
500,training,0.00057144114,0.029661631677299738,0.010683075044612158,0.0,0.0,0.0
501,training,0.00039983302,0.018970201024785638,0.010683075044612158,0.0,0.0,0.0
502,training,0.00023352212,0.031693682074546814,0.010683075044612158,0.0,0.0,0.0
503,training,0.00097185146,0.044092848896980286,0.010683075044612158,0.0,0.0,0.0
504,training,0.00093551667,0.005985958501696587,0.010683075044612158,0.0,0.0,0.0
505,training,0.0005133474,0.03627875633537769,0.010683075044612158,0.0,0.0,0.0
506,training,0.0011536598,0.057833801954984665,0.02486375926998697,0.0,0.0,0.0
507,training,0.00083763286,0.035108751617372036,0.02486375926998697,0.0,0.0,0.0
508,training,0.000293034,0.0038703861646354207,0.02486375926998697,0.0,0.0,0.0
509,training,0.0003587881,0.038987644482403994,0.02486375926998697,0.0,0.0,0.0
510,training,0.00081666384,0.023649465758353472,0.02486375926998697,0.0,0.0,0.0
511,training,0.0028520206,0.015401683282107115,0.02486375926998697,0.0,0.0,0.0
512,training,0.0012069489,0.028333869297057383,0.029283319353190722,0.0,0.0,0.0
513,training,0.00025674165,0.0219271657988429,0.029283319353190722,0.0,0.0,0.0
514,training,0.0068682325,0.03096598293632269,0.029283319353190722,0.0,0.0,0.0
515,training,0.0017837356,0.07004401832818985,0.029283319353190722,0.0,0.0,0.0
516,training,0.0008763649,0.052709395065903664,0.029283319353190722,0.0,0.0,0.0
517,training,0.0019049017,0.01611271966248751,0.029283319353190722,0.0,0.0,0.0
518,training,0.0010959761,0.0072787366807460785,0.03446358288548172,0.0,0.0,0.0
519,training,0.0007644643,0.029150849208235744,0.03446358288548172,0.0,0.0,0.0
520,training,0.00044157688,0.044919759035110474,0.03446358288548172,0.0,0.0,0.0
521,training,0.0006134854,0.0436346884816885,0.03446358288548172,0.0,0.0,0.0
522,training,0.00020574447,0.008123677223920819,0.03446358288548172,0.0,0.0,0.0
523,training,6.697813e-05,0.01918135117739439,0.03446358288548172,0.0,0.0,0.0
524,training,0.0019109347,0.027242696844041348,0.021065105082284905,0.0,0.0,0.0
525,training,0.0008219123,0.028110553976148367,0.021065105082284905,0.0,0.0,0.0
526,training,0.0009795252,0.047974374145269394,0.021065105082284905,0.0,0.0,0.0
527,training,0.0024070549,0.04003659635782242,0.021065105082284905,0.0,0.0,0.0
528,training,0.0011423915,0.011679759249091148,0.021065105082284905,0.0,0.0,0.0
529,training,0.0007154867,0.0555217731744051,0.012481104824571876,0.0,0.0,0.0
530,training,0.00109981,0.012532252818346022,0.012481104824571876,0.0,0.0,0.0
531,training,0.0004341422,0.007042676210403446,0.012481104824571876,0.0,0.0,0.0
532,training,0.0011903706,0.001230135560035709,0.012481104824571876,0.0,0.0,0.0
533,training,0.0021532911,0.0013338793069124222,0.012481104824571876,0.0,0.0,0.0
534,training,0.00069877965,0.021091728121973578,0.012481104824571876,0.0,0.0,0.0
535,training,0.0003633601,0.0068773105740547215,0.012481104824571876,0.0,0.0,0.0
536,training,0.00094025466,0.03513514529913664,0.0024248875825830575,0.0,0.0,0.0
537,training,0.00022318616,0.02767295204102993,0.0024248875825830575,0.0,0.0,0.0
538,training,0.0024343124,0.003565966384485364,0.0024248875825830575,0.0,0.0,0.0
539,training,0.0011878519,0.003317710477858782,0.0024248875825830575,0.0,0.0,0.0
540,training,0.000562378,0.0221567265689373,0.0024248875825830575,0.0,0.0,0.0
541,training,0.0012129738,0.023812836036086082,0.0018975317752990778,0.0,0.0,0.0
542,training,0.00065756676,0.019920145627111197,0.0018975317752990778,0.0,0.0,0.0
543,training,0.0005263639,0.0024507753551006317,0.0018975317752990778,0.0,0.0,0.0
544,training,0.0010609344,0.008391880430281159,0.0018975317752990778,0.0,0.0,0.0
545,training,0.00030388433,0.06199166737496853,0.0018975317752990778,0.0,0.0,0.0
546,training,0.000947893,0.0205672737210989,0.0018975317752990778,0.0,0.0,0.0
547,training,0.0005729176,0.004702975973486904,0.01744846983181182,0.0,0.0,0.0
548,training,0.0007798393,0.048077071085572236,0.01744846983181182,0.0,0.0,0.0
549,training,0.00040402694,0.06600973079912364,0.01744846983181182,0.0,0.0,0.0
550,training,0.0005304024,0.06124814855866134,0.01744846983181182,0.0,0.0,0.0
551,training,0.00027496164,0.08969461172819138,0.01744846983181182,0.0,0.0,0.0
552,training,0.0021549077,0.05669471062719822,0.01744846983181182,0.0,0.0,0.0
553,training,0.00021393424,0.06224003899842501,0.013645027525766903,0.0,0.0,0.0
554,training,0.0006790306,0.05643369257450104,0.013645027525766903,0.0,0.0,0.0
555,training,0.00075609976,0.09393608570098874,0.013645027525766903,0.0,0.0,0.0
556,training,0.002196876,0.10118985548615453,0.013645027525766903,0.0,0.0,0.0
557,training,0.00030050837,0.09555242583155632,0.013645027525766903,0.0,0.0,0.0
558,training,0.00027190588,0.08661402016878127,0.013645027525766903,0.0,0.0,0.0
559,training,0.0010027372,0.10890919342637062,0.015793896969178964,0.0,0.0,0.0
560,training,0.006451987,0.07445356249809265,0.015793896969178964,0.0,0.0,0.0
561,training,0.00055788073,0.08931253291666508,0.015793896969178964,0.0,0.0,0.0
562,training,0.0010315317,0.0974559411406517,0.015793896969178964,0.0,0.0,0.0
563,training,0.001056073,0.08971461467444897,0.015793896969178964,0.0,0.0,0.0
564,training,0.00075116573,0.06641387566924095,0.015793896969178964,0.0,0.0,0.0
565,training,0.0041557224,0.04157252609729768,0.04436095217170654,0.0,0.0,0.0
566,training,0.0014627037,0.044071298092603683,0.04436095217170654,0.0,0.0,0.0
567,training,0.0009305482,0.041301000863313675,0.04436095217170654,0.0,0.0,0.0
568,training,0.0026346925,0.013146907091140747,0.04436095217170654,0.0,0.0,0.0
569,training,0.0009147553,0.034626562148332596,0.04436095217170654,0.0,0.0,0.0
570,training,0.00021680657,0.023208608850836754,0.04436095217170654,0.0,0.0,0.0
571,training,0.00068968383,0.01215680036693811,0.05732732290497849,0.0,0.0,0.0
572,training,0.00075383496,0.029671426862478253,0.05732732290497849,0.0,0.0,0.0
573,training,0.0022101158,0.037050737999379635,0.05732732290497849,0.0,0.0,0.0
574,training,0.0010640738,0.0007186336442828196,0.05732732290497849,0.0,0.0,0.0
575,training,0.0021021636,0.001050047576427458,0.05732732290497849,0.0,0.0,0.0
576,training,0.0012588243,0.006762349861674011,0.05732732290497849,0.0,0.0,0.0
577,training,0.00034717785,0.01479839626699686,0.07302364085755013,0.0,0.0,0.0
578,training,0.003626293,0.0030477293767035007,0.07302364085755013,0.0,0.0,0.0
579,training,0.0003605479,0.0024812864139676094,0.07302364085755013,0.0,0.0,0.0
580,training,0.010257109,0.04050690308213234,0.07302364085755013,0.0,0.0,0.0
581,training,0.0010308181,0.04511232301592827,0.07302364085755013,0.0,0.0,0.0
582,training,0.0031786854,0.029966479167342186,0.07302364085755013,0.0,0.0,0.0
583,training,0.00057029957,0.0018659983761608605,0.06752406678838128,0.0,0.0,0.0
584,training,0.0005539136,0.023463023826479912,0.06752406678838128,0.0,0.0,0.0
585,training,0.0010094361,0.045754021033644676,0.06752406678838128,0.0,0.0,0.0
586,training,0.000666306,0.02945609577000141,0.06752406678838128,0.0,0.0,0.0
587,training,0.00040651485,0.002555741462856532,0.06752406678838128,0.0,0.0,0.0
588,training,0.0011400633,0.011987946927547455,0.06752406678838128,0.0,0.0,0.0
589,training,0.0019504591,0.01259081345051527,0.05495183524359157,0.0,0.0,0.0
590,training,0.0012881453,0.021052531898021698,0.05495183524359157,0.0,0.0,0.0
591,training,0.00075511844,0.019180710893124342,0.05495183524359157,0.0,0.0,0.0
592,training,0.002018447,0.006196498405188322,0.05495183524359157,0.0,0.0,0.0
593,training,0.00054973364,0.026408660225570202,0.05495183524359157,0.0,0.0,0.0
594,training,0.0006637627,0.0008317269384860975,0.05495183524359157,0.0,0.0,0.0
595,training,0.0018182492,0.032741603936301544,0.0478611538348597,0.0,0.0,0.0
596,training,0.0006831081,0.012780635617673397,0.0478611538348597,0.0,0.0,0.0
597,training,0.0005901519,0.03126972075551748,0.0478611538348597,0.0,0.0,0.0
598,training,0.0016609137,0.013327039778232574,0.0478611538348597,0.0,0.0,0.0
599,training,0.0027039265,0.021518432069569826,0.0478611538348597,0.0,0.0,0.0
600,training,0.00029873906,0.027924377471208572,0.0478611538348597,0.0,0.0,0.0
601,training,0.009043831,0.026302292477339506,0.03934808304265321,0.0,0.0,0.0
602,training,0.0004518994,0.0045257676392793655,0.03934808304265321,0.0,0.0,0.0
603,training,0.0019035889,0.020190582610666752,0.03934808304265321,0.0,0.0,0.0
604,training,0.0013619415,0.0585840567946434,0.03934808304265321,0.0,0.0,0.0
605,training,0.008234729,0.06982407718896866,0.03934808304265321,0.0,0.0,0.0
606,training,0.0013424716,0.03452364820986986,0.03934808304265321,0.0,0.0,0.0
607,training,0.009723473,0.04116297699511051,0.02376507651807345,0.0,0.0,0.0
608,training,0.0005356096,0.09016416594386101,0.02376507651807345,0.0,0.0,0.0
609,training,0.0015628685,0.07365335896611214,0.02376507651807345,0.0,0.0,0.0
610,training,0.0015145072,0.08444292470812798,0.02376507651807345,0.0,0.0,0.0
611,training,0.0066686096,0.11894416436553001,0.02376507651807345,0.0,0.0,0.0
612,training,0.0037827103,0.14058537036180496,0.02376507651807345,0.0,0.0,0.0
613,training,0.001057226,0.11469293385744095,0.0067514649538800205,0.0,0.0,0.0
614,training,0.00057884346,0.10493584722280504,0.0067514649538800205,0.0,0.0,0.0
615,training,0.0017294057,0.11647788411937653,0.0067514649538800205,0.0,0.0,0.0
616,training,0.0061149816,0.13431207463145256,0.0067514649538800205,0.0,0.0,0.0
617,training,0.00059461733,0.1427190564572811,0.0067514649538800205,0.0,0.0,0.0
618,training,0.00017629939,0.18053185939788818,0.0067514649538800205,0.0,0.0,0.0
619,training,0.0019091074,0.17321297526359558,0.04209864257970646,0.0,0.0,0.0
620,training,0.0007856521,0.19833016395568848,0.04209864257970646,0.0,0.0,0.0
621,training,0.0017904791,0.21554997935891151,0.04209864257970646,0.0,0.0,0.0
622,training,0.0017199803,0.24445435404777527,0.04209864257970646,0.0,0.0,0.0
623,training,0.00067971024,0.21053831651806829,0.04209864257970646,0.0,0.0,0.0
624,training,0.00313743,0.21627094224095345,0.04209864257970646,0.0,0.0,0.0
625,training,0.0008563624,0.18186644837260246,0.07454629343880241,0.0,0.0,0.0
626,training,0.0017151198,0.2044169045984745,0.07454629343880241,0.0,0.0,0.0
627,training,0.00017964626,0.2301910072565079,0.07454629343880241,0.0,0.0,0.0
628,training,0.0015318084,0.22172146290540695,0.07454629343880241,0.0,0.0,0.0
629,training,0.011015932,0.2520729899406433,0.07454629343880241,0.0,0.0,0.0
630,training,0.0016774868,0.2627307027578354,0.07454629343880241,0.0,0.0,0.0
631,training,0.0007235344,0.2981172949075699,0.1271232508778041,0.0,0.0,0.0
632,training,0.0006452699,0.3230879306793213,0.1271232508778041,0.0,0.0,0.0
633,training,0.0028386447,0.27866020798683167,0.1271232508778041,0.0,0.0,0.0
634,training,0.013438918,0.24573489278554916,0.1271232508778041,0.0,0.0,0.0
635,training,0.00093488814,0.20563014596700668,0.1271232508778041,0.0,0.0,0.0
636,training,0.00017433881,0.16123878210783005,0.1271232508778041,0.0,0.0,0.0
637,training,0.0010039781,0.1326925903558731,0.16713949048327326,0.0,0.0,0.0
638,training,0.0003464039,0.07594905607402325,0.16713949048327326,0.0,0.0,0.0
639,training,0.00083251396,0.058228420093655586,0.16713949048327326,0.0,0.0,0.0
640,training,0.0006042116,0.07618504017591476,0.16713949048327326,0.0,0.0,0.0
641,training,0.0005039291,0.06491441279649734,0.16713949048327326,0.0,0.0,0.0
642,training,0.00088097714,0.051197249442338943,0.16713949048327326,0.0,0.0,0.0
643,training,0.0014476932,0.06258866935968399,0.1575548713485138,0.0,0.0,0.0
644,training,0.0014304086,0.07102550566196442,0.1575548713485138,0.0,0.0,0.0
645,training,0.003651929,0.040453340858221054,0.1575548713485138,0.0,0.0,0.0
646,training,0.0012778603,0.03431428596377373,0.1575548713485138,0.0,0.0,0.0
647,training,0.0005908612,0.24690935760736465,0.1575548713485138,0.0,0.0,0.0
648,training,0.0007250982,0.25001658499240875,0.1575548713485138,0.0,0.0,0.0
649,training,0.0003013094,0.4600725844502449,0.07203163884162432,0.0,0.0,0.0
650,training,0.00912485,0.36938604712486267,0.07203163884162432,0.0,0.0,0.0
651,training,0.00082158233,0.36624033004045486,0.07203163884162432,0.0,0.0,0.0
652,training,0.001265062,0.25335656106472015,0.07076279905308344,0.0,0.0,0.0
653,training,0.00712212,0.35632716305553913,0.07076279905308344,0.0,0.0,0.0
654,training,0.012326142,0.344543643295765,0.07076279905308344,0.0,0.0,0.0
655,training,0.00062741956,0.37046466022729874,0.0696914871599371,0.0,0.0,0.0
656,training,0.017645916,0.30527257733047014,0.0696914871599371,0.0,0.0,0.0
657,training,0.0019618985,0.33961954340338707,0.0696914871599371,0.0,0.0,0.0
658,training,0.007884507,0.32379827648401255,0.0696914871599371,0.0,0.0,0.0
659,training,0.0027610958,0.3124738931655884,0.08567739591849638,0.0,0.0,0.0
660,training,0.000547742,0.271539393812418,0.08567739591849638,0.0,0.0,0.0
661,training,0.0003209745,0.2742142640054226,0.08567739591849638,0.0,0.0,0.0
662,training,0.008894362,0.2168336007744074,0.08567739591849638,0.0,0.0,0.0
663,training,0.0049120774,0.1827092181192711,0.10165103874464493,0.0,0.0,0.0
664,training,0.0030053193,0.13477660156786442,0.10165103874464493,0.0,0.0,0.0
665,training,0.0004719908,0.13399291038513184,0.10165103874464493,0.0,0.0,0.0
666,training,0.0008260551,0.1365337036550045,0.10165103874464493,0.0,0.0,0.0
667,training,0.0023709117,0.20836509391665461,0.10165103874464493,0.0,0.0,0.0
668,training,0.0023053186,0.20848429948091507,0.10165103874464493,0.0,0.0,0.0
669,training,0.00088543183,0.19314860552549362,0.07131259860390526,0.0,0.0,0.0
670,training,0.0061899982,0.13385805487632751,0.07131259860390526,0.0,0.0,0.0
671,training,0.00074870023,0.16057070717215538,0.07131259860390526,0.0,0.0,0.0
672,training,0.0006829253,0.15988096222281456,0.07131259860390526,0.0,0.0,0.0
673,training,0.00093724026,0.11886989325284956,0.07131259860390526,0.0,0.0,0.0
674,training,0.01298259,0.09415491670370102,0.07131259860390526,0.0,0.0,0.0
675,training,0.0008515429,0.11171529255807398,0.03676315651749012,0.0,0.0,0.0
676,training,0.0019361795,0.1815095879137516,0.03676315651749012,0.0,0.0,0.0
677,training,0.0073253894,0.2211970761418343,0.03676315651749012,0.0,0.0,0.0
678,training,0.0016890817,0.21043778024613854,0.03676315651749012,0.0,0.0,0.0
679,training,0.0012860814,0.20962455496191978,0.03676315651749012,0.0,0.0,0.0
680,training,0.00085367146,0.2352611217647791,0.03676315651749012,0.0,0.0,0.0
681,training,0.009408016,0.30106225982308393,0.03481507829104796,0.0,0.0,0.0
682,training,0.0012862196,0.31968363374471664,0.03481507829104796,0.0,0.0,0.0
683,training,0.010419586,0.3371144607663155,0.03481507829104796,0.0,0.0,0.0
684,training,0.0015081338,0.27306648157536983,0.03481507829104796,0.0,0.0,0.0
