step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.11694059893488884,0.0
2,use_model,0,0.11726554855704308,0.0
3,use_model,0,0.11780888959765433,0.0
4,use_model,0,0.15375160053372383,0.0
5,use_model,0,0.10495667532086374,0.0
6,use_model,0,0.16464007273316383,0.0
7,use_model,0,0.16159697249531746,0.08652110772480925
8,use_model,0,0.18317538872361183,0.08652110772480925
9,use_model,0,0.10736160352826118,0.08652110772480925
10,use_model,0,0.18398675695061686,0.08652110772480925
11,use_model,0,0.1300007365643978,0.08652110772480925
12,use_model,0,0.13475627824664116,0.1141457393128167
13,use_model,0,0.1485595889389515,0.1141457393128167
14,use_model,0,0.13715112581849098,0.1141457393128167
15,use_model,0,0.1475786156952381,0.1141457393128167
16,use_model,0,0.14755708351731298,0.12538113021608274
17,use_model,0,0.1479620672762394,0.12538113021608274
18,use_model,0,0.14426491037011144,0.12538113021608274
19,use_model,0,0.14805923774838448,0.12538113021608274
20,use_model,0,0.1463675685226917,0.12538113021608274
21,use_model,0,0.15033676102757454,0.13727269403560902
22,use_model,0,0.14546175673604014,0.13727269403560902
23,use_model,0,0.14987750723958015,0.13727269403560902
24,use_model,0,0.1545987315475941,0.13727269403560902
25,use_model,0,0.14813694730401036,0.13727269403560902
26,use_model,0,0.14859521761536595,0.13544862187409407
27,use_model,0,0.14799440279603004,0.13544862187409407
28,use_model,0,0.15034179762005806,0.13544862187409407
29,use_model,0,0.15558712556958196,0.13544862187409407
30,use_model,0,0.16192418709397316,0.1318607965962356
31,use_model,0,0.15894966199994087,0.1318607965962356
32,use_model,0,0.16117822006344792,0.1318607965962356
33,use_model,0,0.1689182110130787,0.1318607965962356
34,use_model,0,0.2065843231976032,0.1318607965962356
35,use_model,0,0.19542111828923223,0.12559121126142958
36,use_model,0,0.11100106313824654,0.12559121126142958
37,use_model,0,0.11835926398634909,0.12559121126142958
38,use_model,0,0.11831640824675559,0.12559121126142958
39,use_model,0,0.1220411695539951,0.12559121126142958
