step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.006256943219341338,0.0
2,use_model,0,0.0062568975845351815,0.0
3,use_model,0,0.016245456063188616,0.0
4,use_model,0,0.024232595809735358,0.0
5,use_model,0,0.024457081803120673,0.0
6,use_model,0,0.040621366002596915,0.0
7,use_model,0,0.040511693456210196,0.032791788644554114
8,use_model,0,0.040654863812960684,0.032791788644554114
9,use_model,0,0.04054287786129862,0.032791788644554114
10,use_model,0,0.04060238192323595,0.032791788644554114
11,use_model,0,0.057098500081337995,0.032791788644554114
12,use_model,0,0.10634158516768366,0.038276582142801836
13,use_model,0,0.10619295353535564,0.038276582142801836
14,use_model,0,0.10652632231358437,0.038276582142801836
15,use_model,0,0.10641528631094843,0.038276582142801836
16,use_model,0,0.07351355219725518,0.038276582142801836
17,use_model,0,0.17200534755829722,0.057642659055632914
18,use_model,0,0.16347762162331494,0.057642659055632914
19,use_model,0,0.10642562771681696,0.057642659055632914
20,use_model,0,0.17145626957062632,0.057642659055632914
21,use_model,0,0.18854696268681437,0.07232706579172783
22,use_model,0,0.13328921014908704,0.07232706579172783
23,use_model,0,0.10642135853413491,0.07232706579172783
24,use_model,0,0.139923594542779,0.07232706579172783
25,use_model,0,0.13936030084732917,0.07232706579172783
26,use_model,0,0.15490507299546152,0.08289920178134484
27,use_model,0,0.15581466967705637,0.08289920178134484
28,use_model,0,0.15571477229241285,0.08289920178134484
29,use_model,0,0.1557330113137141,0.08289920178134484
30,use_model,0,0.15547417814377698,0.08289920178134484
31,use_model,0,0.1720763366902247,0.10074747012395525
32,use_model,0,0.1703339737141505,0.10074747012395525
33,use_model,0,0.17135200859047472,0.10074747012395525
34,use_model,0,0.15822811238467693,0.10074747012395525
35,use_model,0,0.1589001677930355,0.10074747012395525
36,use_model,0,0.17004329524934292,0.11749007930809807
37,use_model,0,0.18623748235404491,0.11749007930809807
38,use_model,0,0.19019972498063,0.11749007930809807
39,use_model,0,0.20948419719934464,0.11749007930809807
40,use_model,0,0.23550178110599518,0.11749007930809807
41,use_model,0,0.1863148403353989,0.12697893043564512
42,use_model,0,0.1241674106568098,0.12697893043564512
43,use_model,0,0.18720720941200852,0.12697893043564512
44,use_model,0,0.19428499753121287,0.12697893043564512
45,use_model,0,0.1719101291382685,0.1430914415682173
46,use_model,0,0.12317722477018833,0.1430914415682173
47,use_model,0,0.2480982464039698,0.1430914415682173
48,use_model,0,0.16940132342278957,0.1430914415682173
49,use_model,0,0.16834681446198374,0.1430914415682173
50,use_model,0,0.10727606900036338,0.15769471447178432
51,use_model,0,0.2509022426092998,0.15769471447178432
52,use_model,0,0.1255536861717701,0.15769471447178432
53,use_model,0,0.12456070818006995,0.15769471447178432
54,use_model,0,0.12459642405156046,0.15769471447178432
55,use_model,0,0.12816277612000704,0.16513138339672215
56,use_model,0,0.13516012544278053,0.16513138339672215
57,use_model,0,0.13559596147388223,0.16513138339672215
58,use_model,0,0.12517378444317728,0.16513138339672215
59,use_model,0,0.13683447951916605,0.17233671687356145
60,use_model,0,0.1413235139334574,0.17233671687356145
61,use_model,0,0.1493848186219111,0.17233671687356145
62,use_model,0,0.14014243299607188,0.17233671687356145
63,use_model,0,0.14134377951268107,0.17629615779239605
64,use_model,0,0.15583405550569296,0.17629615779239605
65,use_model,0,0.15503807459026575,0.17629615779239605
66,use_model,0,0.19232941383961588,0.17629615779239605
67,use_model,0,0.19255478261038658,0.17629615779239605
68,use_model,0,0.15972954744938758,0.17398417058972093
69,use_model,0,0.20582473988179117,0.17398417058972093
70,use_model,0,0.19693833030760285,0.17398417058972093
71,use_model,0,0.20349791646003726,0.17398417058972093
72,use_model,0,0.16082566196564582,0.17398417058972093
73,use_model,0,0.20367274107411504,0.17364565951107613
74,use_model,0,0.180547796189785,0.17364565951107613
75,use_model,0,0.19238954363390803,0.17364565951107613
76,use_model,0,0.19179458136204633,0.17364565951107613
77,use_model,0,0.14396307058632374,0.16934392562353814
78,use_model,0,0.18184768874198198,0.16934392562353814
79,use_model,0,0.18883957678917795,0.16934392562353814
80,use_model,0,0.18356657738331708,0.16934392562353814
81,use_model,0,0.14202711696270853,0.16934392562353814
82,use_model,0,0.18614149559289214,0.1792122875479582
83,use_model,0,0.1854322366416454,0.1792122875479582
84,use_model,0,0.17257376725319776,0.1792122875479582
85,use_model,0,0.1916766088688746,0.1792122875479582
86,use_model,0,0.1871160339796916,0.1792122875479582
87,use_model,0,0.19057052547577769,0.18576027290254474
88,use_model,0,0.17751254793256524,0.18576027290254474
89,use_model,0,0.14577976579312235,0.18576027290254474
90,use_model,0,0.18916710431221875,0.18576027290254474
91,use_model,0,0.18220879847649488,0.18576027290254474
92,use_model,0,0.1701530438149348,0.1886089118462028
93,use_model,0,0.14231451565865427,0.1886089118462028
94,use_model,0,0.17472537572029978,0.1886089118462028
95,use_model,0,0.23563975805882365,0.1886089118462028
96,use_model,0,0.17184584552887827,0.18521086214092874
97,use_model,0,0.14029305393341931,0.18521086214092874
98,use_model,0,0.1755298894131556,0.18521086214092874
99,use_model,0,0.23163808102253822,0.18521086214092874
100,use_model,0,0.1720102351391688,0.18521086214092874
101,use_model,0,0.13825697416905314,0.18002592414371707
102,use_model,0,0.2250077199423686,0.18002592414371707
103,use_model,0,0.21456319803837687,0.18002592414371707
104,use_model,0,0.15794736857060343,0.18002592414371707
105,use_model,0,0.1337041925871745,0.18002592414371707
106,use_model,0,0.20870123023632914,0.17440370600064228
107,use_model,0,0.21800438279751688,0.17440370600064228
108,use_model,0,0.1591628562891856,0.17440370600064228
109,use_model,0,0.1332189362728968,0.17440370600064228
110,use_model,0,0.07786382699850948,0.17440370600064228
111,use_model,0,0.15524669701699167,0.16540261730555825
112,use_model,0,0.09381656313780697,0.16540261730555825
113,use_model,0,0.13280566746834668,0.16540261730555825
114,use_model,0,0.07799012924078852,0.16540261730555825
115,use_model,0,0.20674738998059186,0.16540261730555825
116,use_model,0,0.09429736400488765,0.1509266538887719
117,use_model,0,0.08925090695265682,0.1509266538887719
118,use_model,0,0.07540284062270075,0.1509266538887719
119,use_model,0,0.09351649100426584,0.1509266538887719
120,use_model,0,0.07817147637251765,0.1509266538887719
121,use_model,0,0.0893642451846972,0.13667917780247693
122,use_model,0,0.07256793195847422,0.13667917780247693
123,use_model,0,0.07759787107352167,0.13667917780247693
124,use_model,0,0.07789193058852105,0.13667917780247693
125,use_model,0,0.07491989398840813,0.12468096487330997
126,use_model,0,0.07541073823813348,0.12468096487330997
127,use_model,0,0.12682688946370035,0.12468096487330997
128,use_model,0,0.07118850166443734,0.12468096487330997
129,use_model,0,0.10970113391522317,0.12468096487330997
130,use_model,0,0.06904722715262324,0.10778578338207732
131,use_model,0,0.11093143338803202,0.10778578338207732
132,use_model,0,0.06254597718361767,0.10778578338207732
133,use_model,0,0.11056048388127236,0.10778578338207732
134,use_model,0,0.05041434580925853,0.10778578338207732
135,use_model,0,0.112632597098127,0.09072128566203001
136,use_model,0,0.04666429478675126,0.09072128566203001
137,use_model,0,0.0944137800252065,0.09072128566203001
138,use_model,0,0.05293746851384639,0.09072128566203001
139,use_model,0,0.09820396453142166,0.09072128566203001
140,use_model,0,0.052946302108466625,0.07144584982420625
141,use_model,0,0.04849832225590944,0.07144584982420625
142,use_model,0,0.05291830608621239,0.07144584982420625
143,use_model,0,0.05235081817954779,0.07144584982420625
144,use_model,0,0.03995048219803721,0.07144584982420625
145,use_model,0,0.05734338518232108,0.061256056727382706
146,use_model,0,0.054477869998663664,0.061256056727382706
147,use_model,0,0.04075991699937731,0.061256056727382706
148,use_model,0,0.03323904890567064,0.061256056727382706
149,use_model,0,0.03606366703752429,0.047207304448310054
150,use_model,0,0.043282474973239005,0.047207304448310054
151,use_model,0,0.057996539399027824,0.047207304448310054
152,use_model,0,0.041938990354537964,0.047207304448310054
153,use_model,0,0.055073046125471585,0.047207304448310054
154,use_model,0,0.012584855081513524,0.03819608572884935
155,use_model,0,0.046232993714511395,0.03819608572884935
156,use_model,0,0.01567870343569666,0.03819608572884935
157,use_model,0,0.008805363439023495,0.03819608572884935
158,use_model,0,0.007925298996269703,0.03819608572884935
159,use_model,0,0.010151922702789307,0.027500312179552747
160,use_model,0,0.007495556608773768,0.027500312179552747
161,use_model,0,0.007550447713583708,0.027500312179552747
162,use_model,0,0.006926142144948244,0.027500312179552747
163,use_model,0,0.0017462301766499877,0.027500312179552747
164,use_model,0,0.053526134230196476,0.02571538517069505
165,use_model,0,0.0017462301766499877,0.02571538517069505
166,use_model,0,0.010179473087191582,0.02571538517069505
167,use_model,0,0.009638911113142967,0.02571538517069505
168,use_model,0,0.0005861327517777681,0.02571538517069505
169,use_model,0,0.0007474172161892056,0.017851347113299238
170,use_model,0,0.00666043208912015,0.017851347113299238
171,use_model,0,0.0017462301766499877,0.017851347113299238
172,use_model,0,0.009006524458527565,0.015661556397961643
173,use_model,0,0.007441832218319178,0.015661556397961643
174,use_model,0,0.0054014818742871284,0.015661556397961643
175,use_model,0,0.001260941033251584,0.015661556397961643
176,use_model,0,0.0036350367590785027,0.015661556397961643
177,use_model,0,0.009960426017642021,0.013125649249207807
178,use_model,0,0.0026291656540706754,0.013125649249207807
179,use_model,0,0.008972018491476774,0.013125649249207807
180,use_model,0,0.010608798824250698,0.013125649249207807
181,use_model,0,0.009942782111465931,0.013125649249207807
182,use_model,0,0.006313760415650904,0.016561226398265506
183,use_model,0,0.004107226268388331,0.016561226398265506
184,use_model,0,0.0017462301766499877,0.016561226398265506
185,use_model,0,0.0017462301766499877,0.016561226398265506
186,use_model,0,0.012375316582620144,0.016561226398265506
187,use_model,0,0.005904678720980883,0.01877715514414553
188,use_model,0,0.0058587598614394665,0.01877715514414553
189,use_model,0,0.010523777920752764,0.01877715514414553
190,use_model,0,0.0012594690779224038,0.01877715514414553
191,use_model,0,0.006963813561014831,0.01877715514414553
192,use_model,0,0.009591942303813994,0.011428539595358644
193,use_model,0,0.009808754199184477,0.011428539595358644
194,use_model,0,0.0010263871517963707,0.011428539595358644
195,use_model,0,0.010059689753688872,0.011428539595358644
196,use_model,0,0.0012629079865291715,0.0056829078430981105
197,use_model,0,0.009968061582185328,0.0056829078430981105
198,use_model,0,0.00550466007553041,0.0056829078430981105
199,use_model,0,0.012064244016073644,0.0056829078430981105
200,use_model,0,0.015892534167505804,0.0056829078430981105
201,use_model,0,0.009796923375688492,0.00617042783065535
202,use_model,0,0.006174957030452786,0.00617042783065535
203,use_model,0,0.008691137307323517,0.00617042783065535
204,use_model,0,0.014919663779437542,0.00617042783065535
205,use_model,0,0.009421967784874141,0.006557534929499422
206,use_model,0,0.009505634778179228,0.006557534929499422
207,use_model,0,0.003126660129055381,0.006557534929499422
208,use_model,0,0.007258624769747257,0.006557534929499422
209,use_model,0,0.00947299419203773,0.006557534929499422
210,use_model,0,0.008976024575531483,0.006454700871693176
211,use_model,0,0.01761325262486935,0.006454700871693176
212,use_model,0,0.009980454109609127,0.006454700871693176
213,use_model,0,0.007323481375351548,0.006454700871693176
214,use_model,0,0.009662145050242543,0.006454700871693176
215,use_model,0,0.01277911721263081,0.012781972987019953
