step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.11487972736358643,0.0
2,use_model,0,0.12340987985953689,0.0
3,use_model,0,0.10621435707435012,0.0
4,use_model,0,0.07414876483380795,0.0
5,use_model,0,0.06537571176886559,0.0
6,use_model,0,0.06926969066262245,0.0
7,use_model,0,0.05179034173488617,0.02062569205781595
8,use_model,0,0.06763351708650588,0.02062569205781595
9,use_model,0,0.06678812950849533,0.02062569205781595
10,use_model,0,0.11651600152254105,0.02062569205781595
11,use_model,0,0.08771497756242752,0.03336185508438514
12,use_model,0,0.07652557641267776,0.03336185508438514
13,use_model,0,0.06836657971143721,0.03336185508438514
14,use_model,0,0.06984394043684006,0.03336185508438514
15,use_model,0,0.0871209129691124,0.03336185508438514
16,use_model,0,0.07478275150060652,0.03745007368359699
17,use_model,0,0.07498044520616533,0.03745007368359699
18,use_model,0,0.08106739073991776,0.03745007368359699
19,use_model,0,0.08675580471754073,0.03745007368359699
20,use_model,0,0.09543101489543913,0.03745007368359699
21,use_model,0,0.08689083904027939,0.04547725951808206
22,use_model,0,0.11911094188690183,0.04547725951808206
23,use_model,0,0.13684622943401337,0.04547725951808206
24,use_model,0,0.13118621706962588,0.04547725951808206
25,use_model,0,0.1366695612668991,0.04547725951808206
26,use_model,0,0.11790498346090315,0.05045167363843863
27,use_model,0,0.15200939774513245,0.05045167363843863
28,use_model,0,0.13999439775943756,0.05045167363843863
29,use_model,0,0.12024439871311188,0.05045167363843863
30,use_model,0,0.09473149478435516,0.05602694090979076
31,use_model,0,0.15361374616622928,0.05602694090979076
32,use_model,0,0.1558280885219574,0.05602694090979076
33,use_model,0,0.10869257897138596,0.05602694090979076
34,use_model,0,0.10979636758565903,0.05574726557683759
35,use_model,0,0.1529601663351059,0.05574726557683759
36,use_model,0,0.05439023673534394,0.05574726557683759
37,use_model,0,0.06224340945482254,0.05574726557683759
38,use_model,0,0.09325140714645386,0.05574726557683759
39,use_model,0,0.10217358171939851,0.05373465554593441
40,use_model,0,0.07089199870824814,0.05373465554593441
41,use_model,0,0.06086227297782898,0.05373465554593441
42,use_model,0,0.07496098428964615,0.05373465554593441
43,use_model,0,0.07096914201974869,0.05373465554593441
44,use_model,0,0.07198501378297806,0.05454514271275054
45,use_model,0,0.07880317419767378,0.05454514271275054
46,use_model,0,0.07280828803777695,0.05454514271275054
47,use_model,0,0.0698777660727501,0.05454514271275054
48,use_model,0,0.12103260308504105,0.05454514271275054
49,use_model,0,0.07604088634252548,0.05946391580972497
50,use_model,0,0.0887669622898102,0.05946391580972497
51,use_model,0,0.09671907871961595,0.05946391580972497
52,use_model,0,0.08738081902265547,0.05946391580972497
53,use_model,0,0.08926550298929214,0.05946391580972497
54,use_model,0,0.13748723268508908,0.06605853560655033
55,use_model,0,0.1288390904664993,0.06605853560655033
56,use_model,0,0.13710373640060425,0.06605853560655033
57,use_model,0,0.13994254171848297,0.06605853560655033
58,use_model,0,0.13759347796440125,0.08477001452159809
59,use_model,0,0.13980570435523987,0.08477001452159809
60,use_model,0,0.13573504984378812,0.08477001452159809
61,use_model,0,0.13725893199443817,0.08477001452159809
62,use_model,0,0.1391449570655823,0.08477001452159809
63,use_model,0,0.14080111682415009,0.09517646937835607
64,use_model,0,0.1381885856389999,0.09517646937835607
65,use_model,0,0.1394908577203751,0.09517646937835607
66,use_model,0,0.13618972897529602,0.09517646937835607
67,use_model,0,0.13916487991809848,0.10013473295860285
68,use_model,0,0.13931992650032046,0.10013473295860285
69,use_model,0,0.15322545170784,0.10013473295860285
70,use_model,0,0.08666478842496872,0.10013473295860285
71,use_model,0,0.13774916529655457,0.10013473295860285
72,use_model,0,0.147504523396492,0.10530710950684853
73,use_model,0,0.15404626727104187,0.10530710950684853
74,use_model,0,0.06934102624654769,0.10530710950684853
75,use_model,0,0.1370222717523575,0.10530710950684853
76,use_model,0,0.14332064986228943,0.10993840236592312
77,use_model,0,0.14068272709846497,0.10993840236592312
78,use_model,0,0.1390964835882187,0.10993840236592312
79,use_model,0,0.13900309801101682,0.10993840236592312
80,use_model,0,0.13878270983695984,0.10993840236592312
81,use_model,0,0.1401698738336563,0.10750635011449226
82,use_model,0,0.07263890653848648,0.10750635011449226
83,use_model,0,0.15435549616813662,0.10750635011449226
84,use_model,0,0.14209112524986264,0.10750635011449226
85,use_model,0,0.155272975564003,0.10592696740972454
86,use_model,0,0.07226388901472092,0.10592696740972454
87,use_model,0,0.15403585135936737,0.10592696740972454
88,use_model,0,0.10629627108573914,0.10592696740972454
