step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.12463033944368362,0.0
2,use_model,0,0.11590036004781723,0.0
3,use_model,0,0.12134058028459549,0.0
4,use_model,0,0.11743115633726121,0.0
5,use_model,0,0.11710121482610704,0.0
6,use_model,0,0.08990203589200974,0.0
7,use_model,0,0.09285032004117966,0.009798170303127195
8,use_model,0,0.05448929965496063,0.009798170303127195
9,use_model,0,0.040520548820495605,0.009798170303127195
10,use_model,0,0.047226045280694955,0.009798170303127195
11,use_model,0,0.12612727284431455,0.009798170303127195
12,use_model,0,0.1261784136295319,0.03220839353844516
13,use_model,0,0.2198249250650406,0.03220839353844516
14,use_model,0,0.18571649491786954,0.03220839353844516
15,use_model,0,0.2025621086359024,0.03220839353844516
16,use_model,0,0.23739710450172424,0.03220839353844516
17,use_model,0,0.2036568820476532,0.050326331338884735
18,use_model,0,0.3182674497365952,0.050326331338884735
19,use_model,0,0.3015718311071396,0.050326331338884735
20,use_model,0,0.2741207927465439,0.050326331338884735
21,use_model,0,0.24207514524459844,0.10605593985689105
22,use_model,0,0.28250996768474584,0.10605593985689105
23,use_model,0,0.26911519467830664,0.10605593985689105
24,use_model,0,0.28253364562988276,0.10605593985689105
25,use_model,0,0.33517803251743317,0.10605593985689105
26,use_model,0,0.29591052234172815,0.17767641556368063
27,use_model,0,0.3323439210653305,0.17767641556368063
28,use_model,0,0.34336987137794495,0.17767641556368063
29,use_model,0,0.3156376034021377,0.17767641556368063
30,use_model,0,0.28924985229969025,0.17767641556368063
31,use_model,0,0.29705773293972015,0.2789303624032912
32,use_model,0,0.26191188395023346,0.2789303624032912
33,use_model,0,0.3421797007322312,0.2789303624032912
34,use_model,0,0.3262886106967926,0.2789303624032912
35,use_model,0,0.34262412786483765,0.2789303624032912
36,use_model,0,0.33210606873035436,0.3332759444090933
37,use_model,0,0.3227958232164383,0.3332759444090933
38,use_model,0,0.3263752311468125,0.3332759444090933
39,use_model,0,0.28031690418720245,0.3332759444090933
40,use_model,0,0.3000410199165344,0.3332759444090933
41,use_model,0,0.29707808047533035,0.3644013423316558
42,use_model,0,0.31531677395105356,0.3644013423316558
43,use_model,0,0.2920421659946442,0.3644013423316558
44,use_model,0,0.31228052079677576,0.3644013423316558
45,use_model,0,0.3221495747566223,0.3534845191570231
46,use_model,0,0.3076220974326134,0.3534845191570231
47,use_model,0,0.2837488129734993,0.3534845191570231
48,use_model,0,0.25764480978250504,0.3534845191570231
49,use_model,0,0.30647816509008413,0.3534845191570231
50,use_model,0,0.31125193834304804,0.3568335510618455
51,use_model,0,0.29353034496307373,0.3568335510618455
52,use_model,0,0.2579619586467743,0.3568335510618455
53,use_model,0,0.2558043450117111,0.3568335510618455
54,use_model,0,0.32208590209484106,0.3568335510618455
55,use_model,0,0.31047382950782776,0.3662420349254708
56,use_model,0,0.27685193717479706,0.3662420349254708
57,use_model,0,0.26372990012168884,0.3662420349254708
58,use_model,0,0.18922583758831024,0.3662420349254708
59,use_model,0,0.2845865935087204,0.3662420349254708
60,use_model,0,0.2928560972213745,0.36547191713732174
61,use_model,0,0.28210338950157166,0.36547191713732174
62,use_model,0,0.2195177972316742,0.36547191713732174
63,use_model,0,0.3409031629562378,0.36547191713732174
64,use_model,0,0.4204081892967224,0.33418886775302925
65,use_model,0,0.3168628066778183,0.33418886775302925
66,use_model,0,0.31456711888313293,0.33418886775302925
67,use_model,0,0.32287223637104034,0.33418886775302925
68,use_model,0,0.32420703768730164,0.33418886775302925
69,use_model,0,0.3104514628648758,0.33586972288087563
70,use_model,0,0.30426478385925293,0.33586972288087563
71,use_model,0,0.3195149600505829,0.33586972288087563
72,use_model,0,0.28487659245729446,0.33586972288087563
73,use_model,0,0.31847134232521057,0.33586972288087563
74,use_model,0,0.2512974217534065,0.3834735582446681
75,use_model,0,0.2936519831418991,0.3834735582446681
76,use_model,0,0.24655220657587051,0.3834735582446681
77,use_model,0,0.19324738532304764,0.3834735582446681
78,use_model,0,0.22152065858244896,0.3834735582446681
79,use_model,0,0.10671943426132202,0.4750165195719579
80,use_model,0,0.15568715799599886,0.4750165195719579
81,use_model,0,0.1038776934146881,0.4750165195719579
82,use_model,0,0.1477255616337061,0.4750165195719579
83,use_model,0,0.14917594753205776,0.4750165195719579
84,use_model,0,0.1427926030009985,0.4317947876995295
85,use_model,0,0.11043237522244453,0.4317947876995295
86,use_model,0,0.14218626357614994,0.4317947876995295
87,use_model,0,0.12465085089206696,0.4317947876995295
88,use_model,0,0.12278923019766808,0.4317947876995295
89,use_model,0,0.12251071631908417,0.4317947876995295
90,use_model,0,0.1680828034877777,0.3220017660362647
91,use_model,0,0.16647011041641235,0.3220017660362647
92,use_model,0,0.17853526398539543,0.3220017660362647
93,use_model,0,0.18346811085939407,0.3220017660362647
94,use_model,0,0.19128627330064774,0.3220017660362647
95,use_model,0,0.24083394557237625,0.2432278792525689
96,use_model,0,0.23957975953817368,0.2432278792525689
97,use_model,0,0.26351897418498993,0.2432278792525689
98,use_model,0,0.2701151520013809,0.2432278792525689
99,use_model,0,0.3269723206758499,0.2432278792525689
100,use_model,0,0.3152369111776352,0.2023841510438641
101,use_model,0,0.32825200259685516,0.2023841510438641
102,use_model,0,0.015177920460700933,0.2023841510438641
103,use_model,0,0.1624467670917511,0.2023841510438641
104,use_model,0,0.1083757877349853,0.2023841510438641
105,use_model,0,0.08167557418346405,0.20627141627468895
106,use_model,0,0.06211116909980771,0.20627141627468895
107,use_model,0,0.06057558953762053,0.20627141627468895
108,use_model,0,0.10032530128955841,0.20627141627468895
109,use_model,0,0.14943696558475494,0.19197383189566258
110,use_model,0,0.05027373135089874,0.19197383189566258
111,use_model,0,0.07226239144802094,0.19197383189566258
112,use_model,0,0.12355838716030124,0.19197383189566258
113,use_model,0,0.08412871509790419,0.1673717681501739
114,use_model,0,0.07460974901914597,0.1673717681501739
115,use_model,0,0.062271848320961005,0.1673717681501739
116,use_model,0,0.05673052370548248,0.1673717681501739
117,use_model,0,0.06032273173332214,0.1673717681501739
118,use_model,0,0.025116228498518467,0.13508953159194648
119,use_model,0,0.04593938961625099,0.13508953159194648
120,use_model,0,0.023852446116507053,0.13508953159194648
121,use_model,0,0.038152728229761124,0.13508953159194648
122,use_model,0,0.01782946288585663,0.13508953159194648
123,use_model,0,0.023676924873143435,0.10771731903924509
124,use_model,0,0.02652809675782919,0.10771731903924509
125,use_model,0,0.08310487121343613,0.10771731903924509
126,use_model,0,0.010456336662173271,0.10771731903924509
127,use_model,0,0.07434893399477005,0.10771731903924509
128,use_model,0,0.03255819622427225,0.07053794083553074
129,use_model,0,0.022087537217885256,0.07053794083553074
130,use_model,0,0.02624297933652997,0.07053794083553074
131,use_model,0,0.017183012678287923,0.07053794083553074
132,use_model,0,0.015417665243148804,0.04760330339211619
133,use_model,0,0.018364556599408388,0.04760330339211619
134,use_model,0,0.014890089631080627,0.04760330339211619
135,use_model,0,0.018512674141675234,0.04760330339211619
136,use_model,0,0.016043749870732427,0.04760330339211619
137,use_model,0,0.01341886818408966,0.02787111659110383
138,use_model,0,0.01371051138266921,0.02787111659110383
139,use_model,0,0.013085156679153442,0.02787111659110383
140,use_model,0,0.014033243060112,0.02787111659110383
141,use_model,0,0.012829318642616272,0.02787111659110383
142,use_model,0,0.0010714996606111526,0.01076209542080291
143,use_model,0,0.0005334187299013138,0.01076209542080291
144,use_model,0,0.01134270429611206,0.01076209542080291
145,use_model,0,0.00862100487574935,0.01076209542080291
146,use_model,0,0.001639259047806263,0.01076209542080291
147,use_model,0,0.013236312195658684,0.012580541448176316
148,use_model,0,0.00942249409854412,0.012580541448176316
149,use_model,0,0.020439200103282932,0.012580541448176316
150,use_model,0,0.01617252081632614,0.012580541448176316
151,use_model,0,0.004809645004570484,0.012580541448176316
152,use_model,0,0.010246587917208672,0.012594207662200579
153,use_model,0,0.020173393189907074,0.012594207662200579
154,use_model,0,0.0077023273333907145,0.012594207662200579
155,use_model,0,0.0046492647379636765,0.012594207662200579
156,use_model,0,0.0014389283023774633,0.012594207662200579
157,use_model,0,0.002579194493591787,0.0269749678036011
158,use_model,0,0.006110249087214472,0.0269749678036011
159,use_model,0,0.004837973043322563,0.0269749678036011
160,use_model,0,0.003728834446519614,0.0269749678036011
161,use_model,0,0.0015283655375242233,0.02988140111581358
162,use_model,0,0.005168361123651266,0.02988140111581358
163,use_model,0,0.0036111753433942777,0.02988140111581358
164,use_model,0,0.0044354526326060295,0.02988140111581358
165,use_model,0,0.13930605351924896,0.02988140111581358
166,use_model,0,0.0132431760430336,0.02988140111581358
167,use_model,0,0.015910189598798745,0.02988140111581358
168,use_model,0,0.026819951832294464,0.02988140111581358
169,use_model,0,0.014717023819684982,0.02988140111581358
170,use_model,0,0.021987445652484887,0.02988140111581358
171,use_model,0,0.022969163954257972,0.02988140111581358
172,use_model,0,0.020990900695323937,0.02988140111581358
173,use_model,0,0.009463561698794361,0.02988140111581358
174,use_model,0,0.022114925086498254,0.02988140111581358
175,use_model,0,0.019657157361507416,0.02988140111581358
176,use_model,0,0.02178151160478592,0.02988140111581358
177,use_model,0,0.007425470277667042,0.02988140111581358
178,use_model,0,0.006404874846339226,0.02988140111581358
179,use_model,0,0.02107255905866623,0.02988140111581358
180,use_model,0,0.022358477115631104,0.057810380915572085
181,use_model,0,0.2676893770694733,0.057810380915572085
182,use_model,0,0.2355915904045105,0.057810380915572085
183,use_model,0,0.31335687637329107,0.08883417566308353
184,use_model,0,0.31689932942390453,0.08883417566308353
185,use_model,0,0.3132365643978119,0.08883417566308353
186,use_model,0,0.31052932143211365,5.35285987596386
187,use_model,0,0.34361374378204346,5.35285987596386
188,use_model,0,0.3770311772823334,0.11212640077908675
189,use_model,0,0.325391799211502,0.11212640077908675
190,use_model,0,0.3367873728275299,0.11212640077908675
191,use_model,0,0.3583635836839676,0.11212640077908675
192,use_model,0,0.3441496938467026,0.11212640077908675
193,use_model,0,0.32203403115272516,0.11212640077908675
194,use_model,0,0.32071605324745184,0.11212640077908675
195,use_model,0,0.32646204531192785,0.11212640077908675
196,use_model,0,0.3211715370416642,0.11212640077908675
197,use_model,0,0.3211316913366318,0.11212640077908675
198,use_model,0,0.31920166313648224,0.11212640077908675
199,use_model,0,0.3220826983451844,0.11212640077908675
200,use_model,0,0.3218591809272766,0.11212640077908675
201,use_model,0,0.31904478371143336,0.11212640077908675
202,use_model,0,0.31929981708526617,0.11212640077908675
203,use_model,0,0.3205547779798507,0.11212640077908675
204,use_model,0,0.31815747916698456,0.11212640077908675
205,use_model,0,0.31772005558013916,0.11212640077908675
206,use_model,0,0.3191370815038681,0.11212640077908675
207,use_model,0,0.3209251016378402,0.11212640077908675
208,use_model,0,0.31964142620563507,0.11212640077908675
209,use_model,0,0.3176545798778534,0.11212640077908675
210,use_model,0,0.3177298158407211,0.11212640077908675
211,use_model,0,0.31791575253009796,0.11212640077908675
212,use_model,0,0.31822167336940765,0.11212640077908675
213,use_model,0,0.3224780410528183,0.11212640077908675
214,use_model,0,0.3181392997503281,0.11212640077908675
215,use_model,0,0.31816169619560236,0.11212640077908675
216,use_model,0,0.3184650242328644,0.11212640077908675
217,use_model,0,0.3185595870018005,0.11212640077908675
218,use_model,0,0.3182641267776489,0.11212640077908675
219,use_model,0,0.31806556880474096,0.11212640077908675
220,use_model,0,0.3184490650892257,0.11212640077908675
221,use_model,0,0.31846874952316284,0.11212640077908675
222,use_model,0,0.31852139532566076,0.11212640077908675
223,use_model,0,0.3185232728719712,0.11212640077908675
224,use_model,0,0.3184181749820709,0.11212640077908675
225,use_model,0,0.3186991214752198,0.11212640077908675
226,use_model,0,0.31858338415622717,0.11212640077908675
227,use_model,0,0.31856684386730194,0.11212640077908675
228,use_model,0,0.31861838698387146,0.11212640077908675
229,use_model,0,0.3185436576604843,0.11212640077908675
230,use_model,0,0.31838706135749817,0.11212640077908675
231,use_model,0,0.31822285056114197,0.11212640077908675
232,use_model,0,0.31859782338142395,0.11212640077908675
233,use_model,0,0.31876495480537415,0.11212640077908675
234,use_model,0,0.3197329193353653,0.11212640077908675
235,use_model,0,0.3197990208864212,0.11212640077908675
236,use_model,0,0.31870436668395996,0.11212640077908675
237,use_model,0,0.3187916576862335,0.11212640077908675
238,use_model,0,0.3187763392925262,0.11212640077908675
239,use_model,0,0.3188450932502746,0.11212640077908675
240,use_model,0,0.318767711520195,0.11212640077908675
241,use_model,0,0.31876565515995026,0.11212640077908675
242,use_model,0,0.31876221299171453,0.11212640077908675
243,use_model,0,0.31911033391952515,0.11212640077908675
244,use_model,0,0.31899453699588776,0.11212640077908675
245,use_model,0,0.31890740990638733,0.11212640077908675
246,use_model,0,0.31949691474437714,0.11212640077908675
247,use_model,0,0.3195474147796631,0.11212640077908675
248,use_model,0,0.3190380483865738,0.11212640077908675
249,use_model,0,0.3190180212259292,0.11212640077908675
250,use_model,0,0.3191104084253311,0.11212640077908675
251,use_model,0,0.31919774413108826,0.11212640077908675
252,use_model,0,0.3192276507616043,0.11212640077908675
253,use_model,0,0.3191677927970886,0.11212640077908675
254,use_model,0,0.3192037045955658,0.11212640077908675
255,use_model,0,0.3193932920694351,0.11212640077908675
256,use_model,0,0.31939555704593664,0.11212640077908675
257,use_model,0,0.31947006285190577,0.11212640077908675
258,use_model,0,0.31952454149723053,0.11212640077908675
259,use_model,0,0.31945773959159846,0.11212640077908675
260,use_model,0,0.31942908465862274,0.11212640077908675
261,use_model,0,0.3195803314447403,0.11212640077908675
262,use_model,0,0.3192923963069916,0.11212640077908675
263,use_model,0,0.319054514169693,0.11212640077908675
264,use_model,0,0.31973753869533544,0.11212640077908675
265,use_model,0,0.3208318650722503,0.11212640077908675
266,use_model,0,0.32080936431884766,0.11212640077908675
267,use_model,0,0.07277753949165344,2.443929971463516
268,use_model,0,0.07741877436637881,2.443929971463516
269,use_model,0,0.12316682934761047,2.443929971463516
270,use_model,0,0.25933419167995453,2.443929971463516
271,use_model,0,0.29584936797618866,2.443929971463516
272,use_model,0,0.2871273010969162,2.443929971463516
273,use_model,0,0.18616580963134766,2.443929971463516
274,use_model,0,0.28872251510620117,0.5324323816190636
275,use_model,0,0.20530381798744202,0.5324323816190636
276,use_model,0,0.2769252806901932,0.5324323816190636
277,use_model,0,0.18670889735221863,0.5324323816190636
278,use_model,0,0.3169806897640228,0.5324323816190636
279,use_model,0,0.3290266543626785,0.5633426213350323
280,use_model,0,0.2966907918453217,0.5633426213350323
281,use_model,0,0.2937929928302765,0.5633426213350323
282,use_model,0,0.30665424466133123,0.5633426213350323
283,use_model,0,0.331407979130745,0.5633426213350323
284,use_model,0,0.31354497373104095,0.5522636486463878
285,use_model,0,0.3160342872142792,0.5522636486463878
286,use_model,0,0.3239331543445587,0.5522636486463878
287,use_model,0,0.3286159336566925,0.5522636486463878
288,use_model,0,0.2798179388046264,0.5522636486463878
289,use_model,0,0.2907980680465698,0.7048030143187491
290,use_model,0,0.31779466569423676,0.7048030143187491
291,use_model,0,0.30532433092594147,0.7048030143187491
292,use_model,0,0.31803658604621887,0.7048030143187491
293,use_model,0,0.33006121218204504,0.8544043508605578
294,use_model,0,0.3236010223627091,0.8544043508605578
295,use_model,0,0.3216638118028641,0.8544043508605578
296,use_model,0,0.30081079900264746,0.8544043508605578
297,use_model,0,0.31975297629833216,0.8544043508605578
298,use_model,0,0.32520544528961176,1.0226751913503773
299,use_model,0,0.3226256370544433,1.0226751913503773
300,use_model,0,0.3177365809679032,1.0226751913503773
301,use_model,0,0.3197370916604996,1.0226751913503773
302,use_model,0,0.3205087184906006,1.0226751913503773
303,use_model,0,0.32243818044662476,1.2159338533058808
304,use_model,0,0.32567940652370453,1.2159338533058808
305,use_model,0,0.32789589464664454,1.2159338533058808
306,use_model,0,0.3290266692638397,1.2159338533058808
307,use_model,0,0.32002948224544525,1.2159338533058808
308,use_model,0,0.3194426894187927,1.4340636979311852
309,use_model,0,0.3077114522457123,1.4340636979311852
310,use_model,0,0.014674089848995209,1.4340636979311852
311,use_model,0,0.015349922701716423,0.045505226167845796
312,use_model,0,0.018708221614360802,0.045505226167845796
313,use_model,0,0.006001098081469536,0.045505226167845796
314,use_model,0,0.0007584113627672161,0.045505226167845796
315,use_model,0,0.0025493334978818893,0.2270166589335335
316,use_model,0,0.017914754804223776,0.2270166589335335
317,use_model,0,0.01929040253162384,0.2270166589335335
318,use_model,0,0.019325539469718933,0.2270166589335335
319,use_model,0,0.045052845031023026,0.2270166589335335
320,use_model,0,0.06282465532422066,0.572136247942736
321,use_model,0,0.0504185592290014,0.572136247942736
322,use_model,0,0.12407621741294861,0.572136247942736
323,use_model,0,0.10427336394786835,0.572136247942736
324,use_model,0,0.11008846759796143,0.572136247942736
325,use_model,0,0.14605827629566193,0.7936728303645669
326,use_model,0,0.22060950100421906,0.7936728303645669
327,use_model,0,0.17647695541381836,0.7936728303645669
328,use_model,0,0.2023639231920242,0.7936728303645669
329,use_model,0,0.12580322474241257,0.7936728303645669
330,use_model,0,0.2921169847249984,1.0784423248151465
331,use_model,0,0.3088656067848205,1.0784423248151465
332,use_model,0,0.19185559451580048,1.0784423248151465
333,use_model,0,0.15687687695026395,1.0784423248151465
334,use_model,0,0.19560685753822324,1.0784423248151465
335,use_model,0,0.18042515218257904,1.3357239781117103
336,use_model,0,0.1966358870267868,1.3357239781117103
337,use_model,0,0.22030039131641388,1.3357239781117103
338,use_model,0,0.26883135735988617,0.042480706608471704
339,use_model,0,0.1121574342250824,0.042480706608471704
340,use_model,0,0.08184141665697098,0.042480706608471704
341,use_model,0,0.2340095192193985,0.042480706608471704
342,use_model,0,0.170575350522995,0.042480706608471704
343,use_model,0,0.11148879677057266,0.2683160978184305
344,use_model,0,0.09921716153621676,0.2683160978184305
345,use_model,0,0.14518045634031299,0.2683160978184305
346,use_model,0,0.08980810642242432,0.2683160978184305
347,use_model,0,0.09629394114017484,0.2683160978184305
348,use_model,0,0.10211271047592163,0.5140561104626314
349,use_model,0,0.1382516771554947,0.5140561104626314
350,use_model,0,0.08363454788923264,0.5140561104626314
