step,mode,loss,angle_error(rad),distance(m),x(m),y(m)
34,training,0.04316716,0.22426695376634598,0.3115491376107204,76.2262600766,59.1059734871
35,training,0.19706668,0.22600284218788147,0.3115491376107204,76.2262600766,59.1059734871
36,training,0.19425566,0.20469655841588974,0.3115491376107204,76.0021220431,59.020918011
37,training,0.08072347,0.20607249066233635,0.19834907850589825,76.0021220431,59.020918011
38,training,0.4359519,0.20296215265989304,0.19834907850589825,76.0021220431,59.020918011
39,training,0.11763282,0.1822364330291748,0.19834907850589825,76.0021220431,59.020918011
40,training,0.20801367,0.19896312057971954,0.19834907850589825,76.0021220431,59.020918011
41,training,0.14906132,0.22283539175987244,0.19834907850589825,76.0021220431,59.020918011
42,training,0.21610498,0.2515687048435211,0.19834907850589825,75.7848387252,58.9149502448
43,training,0.10657123,0.23719149827957153,0.11893176432741222,75.7848387252,58.9149502448
44,training,0.37237382,0.21260976791381836,0.11893176432741222,75.7848387252,58.9149502448
45,training,0.23216265,0.194047749042511,0.11893176432741222,75.7848387252,58.9149502448
46,training,0.045675278,0.18509608507156372,0.11893176432741222,75.7848387252,58.9149502448
47,training,0.124105744,0.1823066622018814,0.11893176432741222,75.7848387252,58.9149502448
48,training,0.022378806,0.16324737668037415,0.11893176432741222,75.5689800542,58.8335962132
49,training,0.2774589,0.1307978630065918,0.022745863734683954,75.5689800542,58.8335962132
50,training,0.08392138,0.11353328078985214,0.022745863734683954,75.5689800542,58.8335962132
51,training,0.15203837,0.11167974770069122,0.022745863734683954,75.5689800542,58.8335962132
52,training,0.2331452,0.13227759301662445,0.022745863734683954,75.5689800542,58.8335962132
53,training,0.026369527,0.16606532037258148,0.022745863734683954,75.5689800542,58.8335962132
54,training,0.10842487,0.15176719427108765,0.022745863734683954,75.3491498215,58.778305566
55,training,0.06766887,0.14564839005470276,0.5505577973221707,75.3491498215,58.778305566
56,training,0.167024,0.15026096999645233,0.5505577973221707,75.3491498215,58.778305566
57,training,0.26025268,0.16155558824539185,0.5505577973221707,75.3491498215,58.778305566
58,training,0.08470931,0.1125204935669899,0.5505577973221707,75.3491498215,58.778305566
59,training,0.067864425,0.10329481959342957,0.5505577973221707,75.3491498215,58.778305566
60,training,0.122773744,0.06653287261724472,0.5505577973221707,75.1207538581,58.7482988157
61,training,0.10067374,0.06561877578496933,0.7788775636145845,75.1207538581,58.7482988157
62,training,0.10061981,0.09855739772319794,0.7788775636145845,75.1207538581,58.7482988157
63,training,0.12608066,0.18289890885353088,0.7788775636145845,75.1207538581,58.7482988157
64,training,0.066627435,0.21761785447597504,0.7788775636145845,75.1207538581,58.7482988157
65,training,0.0463472,0.1405612677335739,0.7788775636145845,75.1207538581,58.7482988157
66,training,0.17918777,0.08688782155513763,0.7788775636145845,74.8880550799,58.6834257509
67,training,0.109767415,0.08637397736310959,0.5162571474738971,74.8880550799,58.6834257509
68,training,0.06652699,0.09972458332777023,0.5162571474738971,74.8880550799,58.6834257509
69,training,0.036918856,0.09852839261293411,0.5162571474738971,74.8880550799,58.6834257509
70,training,0.11711427,0.10560280084609985,0.5162571474738971,74.8880550799,58.6834257509
71,training,0.06713923,0.11039474606513977,0.5162571474738971,74.8880550799,58.6834257509
72,training,0.019578343,0.11436113715171814,0.5162571474738971,74.8880550799,58.6834257509
73,training,0.046612777,0.15843132138252258,0.5162571474738971,74.8880550799,58.6834257509
74,training,0.028968118,0.10353575646877289,0.5162571474738971,74.8880550799,58.6834257509
75,training,0.047211275,0.20983008295297623,0.5162571474738971,74.8880550799,58.6834257509
76,training,0.028521406,0.23690642043948174,0.5162571474738971,74.8880550799,58.6834257509
77,training,0.07388966,0.2200626134872436,0.5162571474738971,74.8880550799,58.6834257509
78,training,0.032812454,0.21451589465141296,0.5162571474738971,74.8880550799,58.6834257509
79,training,0.040414706,0.2066140547394753,0.5162571474738971,74.8880550799,58.6834257509
80,training,0.05259916,0.17890111356973654,0.5162571474738971,74.8880550799,58.6834257509
81,training,0.01276583,0.15089018642902374,0.5162571474738971,74.8880550799,58.6834257509
82,training,0.058698278,0.12710905075073248,0.5162571474738971,74.8880550799,58.6834257509
83,training,0.06730019,0.08691038191318512,0.5162571474738971,74.8880550799,58.6834257509
84,training,0.21009648,0.07199075818061829,0.5162571474738971,74.8880550799,58.6834257509
85,training,0.0734473,0.05222253501415253,0.5162571474738971,74.8880550799,58.6834257509
86,training,0.09304079,0.051131412386894226,0.5162571474738971,74.8880550799,58.6834257509
87,training,0.05797195,0.08249343931674957,0.5162571474738971,74.8880550799,58.6834257509
88,training,0.26979005,0.1524534747004509,0.5162571474738971,74.8880550799,58.6834257509
89,training,0.028897788,0.23784846067428583,0.5162571474738971,74.8880550799,58.6834257509
90,training,0.05598842,0.26341606490314007,0.5162571474738971,74.8880550799,58.6834257509
91,training,0.073554546,0.28953490406274796,0.5162571474738971,74.8880550799,58.6834257509
92,training,0.00843791,0.30601341277360916,0.5162571474738971,74.8880550799,58.6834257509
93,training,0.052646216,0.31309087574481964,0.5162571474738971,74.8880550799,58.6834257509
94,training,0.054170564,0.3082384094595909,0.5162571474738971,74.8880550799,58.6834257509
95,training,0.13495377,0.27854148671031,0.5162571474738971,74.8880550799,58.6834257509
96,training,0.0492209,0.2421055305749178,0.5162571474738971,74.8880550799,58.6834257509
97,training,0.15126897,0.22511549293994904,0.5162571474738971,74.8880550799,58.6834257509
98,training,0.05825257,0.20723353326320648,0.5162571474738971,74.8880550799,58.6834257509
99,training,0.028883107,0.1923103630542755,0.5162571474738971,74.8880550799,58.6834257509
100,training,0.02970842,0.1758715808391571,0.5162571474738971,74.8880550799,58.6834257509
101,training,0.04303983,0.33739957213401794,0.5162571474738971,74.8880550799,58.6834257509
102,training,0.04137663,0.1218360960483551,0.5162571474738971,74.8880550799,58.6834257509
103,training,0.039717868,0.11343918740749359,0.5162571474738971,74.8880550799,58.6834257509
104,training,0.16026863,0.12685512006282806,0.5162571474738971,74.8880550799,58.6834257509
105,training,0.08928015,0.14024412631988525,0.5162571474738971,74.8880550799,58.6834257509
106,training,0.03590726,0.1574102565646172,0.5162571474738971,74.8880550799,58.6834257509
107,training,0.031503703,0.17009921371936798,0.5162571474738971,74.8880550799,58.6834257509
108,training,0.024411775,0.18216443061828613,0.5162571474738971,74.8880550799,58.6834257509
109,training,0.027589845,0.19741195440292358,0.5162571474738971,74.8880550799,58.6834257509
110,training,0.025447462,0.2008984237909317,0.5162571474738971,74.8880550799,58.6834257509
111,training,0.102735825,0.19015754759311676,0.5162571474738971,74.8880550799,58.6834257509
112,training,0.04032403,0.18159949779510498,0.5162571474738971,74.8880550799,58.6834257509
113,training,0.027210176,0.17099281400442123,0.5162571474738971,74.8880550799,58.6834257509
114,training,0.14488396,0.15786048024892807,0.5162571474738971,74.8880550799,58.6834257509
115,training,0.020328162,0.1404278501868248,0.5162571474738971,74.8880550799,58.6834257509
116,training,0.033881262,0.1240990161895752,0.5162571474738971,74.8880550799,58.6834257509
117,training,0.022998435,0.10071229934692383,0.5162571474738971,74.8880550799,58.6834257509
118,training,0.046009835,0.07343722879886627,0.5162571474738971,74.8880550799,58.6834257509
119,training,0.0074590947,0.04891015589237213,0.5162571474738971,74.8880550799,58.6834257509
120,training,0.019915333,0.030628830194473267,0.5162571474738971,74.8880550799,58.6834257509
121,training,0.027834332,0.014484897255897522,0.5162571474738971,74.8880550799,58.6834257509
122,training,0.09390228,0.004264086484909058,0.5162571474738971,74.8880550799,58.6834257509
123,training,0.026173683,0.0028697550296783447,0.5162571474738971,74.8880550799,58.6834257509
124,training,0.08380093,0.0003376901149749756,0.5162571474738971,74.8880550799,58.6834257509
125,training,0.050279576,0.007296770811080933,0.5162571474738971,74.8880550799,58.6834257509
126,training,0.04997122,0.019178643822669983,0.5162571474738971,74.8880550799,58.6834257509
127,training,0.027719345,0.0347045361995697,0.5162571474738971,74.8880550799,58.6834257509
128,training,0.02635755,0.045867711305618286,0.5162571474738971,74.8880550799,58.6834257509
129,training,0.0145025,0.05400533974170685,0.5162571474738971,74.8880550799,58.6834257509
130,training,0.017474668,0.06000213325023651,0.5162571474738971,74.8880550799,58.6834257509
131,training,0.019361323,0.07014025747776031,0.5162571474738971,74.8880550799,58.6834257509
132,training,0.07063294,0.0682685375213623,0.5162571474738971,74.8880550799,58.6834257509
133,training,0.017681103,0.0589599609375,0.5162571474738971,74.8880550799,58.6834257509
134,training,0.03453011,0.05299629271030426,0.5162571474738971,74.8880550799,58.6834257509
