step,mode,loss,angle_error(rad),distance(m)
1,training,0.0005937215,0.0071966722607612575,0.0
2,training,0.023812918,0.06981877237558365,0.0
3,training,0.029837584,0.03434125706553459,0.0
4,training,0.022695636,0.01687860081437975,0.0
5,training,0.015250887,0.031364189460873604,0.0
6,training,0.02640342,0.026243222877383232,0.0
7,training,0.023113644,0.03741661971434951,0.0
8,training,0.012936812,0.0509075871668756,0.01421920931611711
9,training,0.018084772,0.03563796170055866,0.01421920931611711
10,training,0.017167697,0.0034710196778178215,0.014321857337533165
11,training,0.009788863,0.05912819737568498,0.014321857337533165
12,training,0.012237626,0.014754458330571651,0.014321857337533165
13,training,0.009404239,0.0381367951631546,0.014321857337533165
14,training,0.008093631,0.039665549993515015,0.015214509831838346
15,training,0.008830693,0.002910950221121311,0.015214509831838346
16,training,0.008531563,0.04230133816599846,0.013297437201191807
17,training,0.006104099,0.014396974816918373,0.013297437201191807
18,training,0.0051105265,0.05510796117596329,0.013297437201191807
19,training,0.0019954948,0.014468039385974407,0.014186620814211992
20,training,0.0028896471,0.017053760588169098,0.014186620814211992
21,training,0.00055532524,0.046025801450014114,0.014186620814211992
22,training,0.0007660033,0.011280032806098461,0.016145512857424226
23,training,0.0015853589,0.008137642405927181,0.016145512857424226
24,training,0.00096917746,0.013225111179053783,0.016145512857424226
25,training,0.00039381915,0.07296801405027509,0.016145512857424226
26,training,0.00015622668,0.05917961336672306,0.024276415307198568
27,training,0.00049244374,0.07123870123177767,0.024276415307198568
28,training,0.0009461678,0.0604875534772873,0.024276415307198568
29,training,0.000789011,0.07707595825195312,0.01570474868442872
30,training,0.0002951365,0.04681952320970595,0.01570474868442872
31,training,0.000959888,0.04436377063393593,0.01570474868442872
32,training,0.0013205349,0.03434602916240692,0.01570474868442872
33,training,0.0006867772,0.06575630512088537,0.004562883964775557
34,training,0.00021327968,0.042283037677407265,0.004562883964775557
35,training,0.00066639745,0.042193999513983727,0.004562883964775557
36,training,0.0017537969,0.0030659176409244537,0.004562883964775557
37,training,0.0012377513,0.02664441429078579,0.02202603175191209
38,training,0.0009237388,0.04526896961033345,0.02202603175191209
39,training,0.00093159266,0.027661852538585663,0.02202603175191209
40,training,0.0007618026,0.06351328641176224,0.02202603175191209
41,training,0.0004342369,0.10228585824370386,0.031845110057896
42,training,0.0005525423,0.06988681573420763,0.031845110057896
43,training,0.0010597783,0.05542784556746483,0.031845110057896
44,training,0.0011742733,0.014938175678253174,0.02372368005938148
45,training,0.0005757941,0.02786192297935485,0.02372368005938148
46,training,0.0014444452,0.012031994760036469,0.02372368005938148
47,training,0.0011938359,0.025979511439800262,0.0036768995540727004
48,training,0.0012030121,0.028963055461645126,0.0036768995540727004
49,training,0.0009217192,0.06609272211790085,0.0036768995540727004
50,training,0.00047894096,0.007448716089129448,0.0036768995540727004
51,training,0.001970094,0.004926718771457665,0.014931721926959865
52,training,0.0008399936,0.006026530638337132,0.014931721926959865
53,training,0.0006685103,0.011090485379099846,0.014931721926959865
54,training,0.001507298,0.05222339555621147,0.014258122175106464
55,training,0.002273095,0.05004224367439747,0.014258122175106464
56,training,0.0012673677,0.042100001126527786,0.014258122175106464
57,training,0.000498577,0.026376138906925917,0.014258122175106464
58,training,0.0003599086,0.006864139810204506,0.00863135586563555
59,training,0.0010689076,0.065400131046772,0.00863135586563555
60,training,0.0018612074,0.00934097170829773,0.00863135586563555
61,training,0.0043515153,0.05187913030385971,0.00863135586563555
62,training,0.004627333,0.09361894428730011,0.014303746392875741
63,training,0.0013612875,0.05659238062798977,0.014303746392875741
64,training,0.00066206884,0.021339466795325276,0.014303746392875741
65,training,0.0025073,0.03109627589583397,0.014303746392875741
66,training,0.0021131092,0.04680030047893524,0.017473342409379193
67,training,0.0012026511,0.018201930448412895,0.017473342409379193
68,training,0.0026281492,0.01472138799726963,0.017473342409379193
69,training,0.0022142825,0.021046793088316917,0.017473342409379193
70,training,0.0015280184,0.005050124600529674,0.017473342409379193
71,training,0.0009430003,0.03786596283316612,0.01962909323794026
72,training,0.0009604315,0.03198441118001938,0.01962909323794026
73,training,0.0009208473,0.009952756576240063,0.01962909323794026
