step,mode,loss,angle_error(rad),distance(m)
1,training,0.056713093,0.5838832259178162,0.0,0,0,0
2,training,0.34110713,0.20683562755584717,0.0,0,0,0
3,training,0.044481087,0.23213641298934817,0.0,0,0,0
4,training,0.05244738,0.38058707118034363,0.0,0,0,0
5,training,0.16289955,0.23710002750158307,0.0,0,0,0
6,training,0.08609326,0.010565966367721558,0.0,0,0,0
7,training,0.004477784,0.2631532698869705,0.060182619354992244,0,0,0
8,training,0.08360962,0.22140292264521122,0.060182619354992244,0,0,0
9,training,0.0934191,0.10425631981343031,0.060182619354992244,0,0,0
10,training,0.015171736,0.1792619824409485,0.060182619354992244,0,0,0
11,training,0.04983908,0.15950809186324477,0.060182619354992244,0,0,0
12,training,0.039144903,0.09041929244995117,0.07927887941384845,0,0,0
13,training,0.049187064,0.13420850411057472,0.07927887941384845,0,0,0
14,training,0.068216234,0.2155481092631817,0.07927887941384845,0,0,0
15,training,0.034614276,0.0016914084553718567,0.07927887941384845,0,0,0
16,training,0.05727449,0.002805521711707115,0.06891603509748849,0,0,0
17,training,0.07124104,0.17453360371291637,0.06891603509748849,0,0,0
18,training,0.027660772,0.07840226590633392,0.06891603509748849,0,0,0
19,training,0.03308323,0.04191468283534051,0.06891603509748849,0,0,0
20,training,0.032204084,0.1869269162416458,0.06891603509748849,0,0,0
21,training,0.034549605,0.05007625464349985,0.02980573009699852,0,0,0
22,training,0.029767387,0.010178007185459123,0.02980573009699852,0,0,0
23,training,0.047841534,0.15850000828504562,0.02980573009699852,0,0,0
24,training,0.026006732,0.04307129979133606,0.02980573009699852,0,0,0
25,training,0.029066252,0.025234431028366096,0.02980573009699852,0,0,0
26,training,0.019265965,0.030383519828319556,0.018738111833377393,0,0,0
27,training,0.02485548,0.03771539684385061,0.018738111833377393,0,0,0
28,training,0.028041981,0.030817799270153053,0.018738111833377393,0,0,0
29,training,0.029824581,0.009997919201850891,0.018738111833377393,0,0,0
30,training,0.026853882,0.012250920757651329,0.018738111833377393,0,0,0
31,training,0.024541654,0.011384734883904454,0.023195428932726785,0,0,0
32,training,0.021102197,0.10559729486703874,0.023195428932726785,0,0,0
33,training,0.02199347,0.16313734650611877,0.023195428932726785,0,0,0
34,training,0.025176637,0.09694527834653854,0.023195428932726785,0,0,0
35,training,0.029541695,0.016525428742170334,0.023195428932726785,0,0,0
36,training,0.01607371,0.07946001854725182,0.025120207324361668,0,0,0
37,training,0.019760607,0.03566511441022158,0.025120207324361668,0,0,0
38,training,0.03386359,0.0029186438769102097,0.025120207324361668,0,0,0
