step,mode,loss,angle_error(rad),distance(m),x(m),y(m)
32,training,0.10095805,0.25945206359028816,0.3467477669854722,-9.9879498518,-15.973518454
33,training,0.09784155,0.26293860003352165,0.3467477669854722,-9.8648811874,-15.9541374763
34,training,0.093135685,0.059613972902297974,0.3183453575283236,-9.8648811874,-15.9541374763
35,training,0.18511516,0.0010837167501449516,0.3183453575283236,-9.8648811874,-15.9541374763
36,training,0.15023445,0.076756052672863,0.03810908409022244,-9.67449603709,-15.9638439374
37,training,0.0735906,0.11219936981797217,0.03810908409022244,-9.67449603709,-15.9638439374
38,training,0.10729119,0.10262010619044304,0.03810908409022244,-9.67449603709,-15.9638439374
39,training,0.05439825,0.13169196248054504,0.03810908409022244,-9.43826719776,-15.9957252564
40,training,0.08169717,0.13572696596384048,0.004395401468922977,-9.43826719776,-15.9957252564
41,training,0.092880175,0.1817249059677124,0.004395401468922977,-9.43826719776,-15.9957252564
42,training,0.06378617,0.18437376618385318,0.004395401468922977,-9.43826719776,-15.9957252564
43,training,0.041304853,0.18617909774184224,0.004395401468922977,-9.43826719776,-15.9957252564
44,training,0.054399796,0.1856180317699909,0.004395401468922977,-9.43826719776,-15.9957252564
45,training,0.06963336,0.2735545001924038,0.004395401468922977,-9.43826719776,-15.9957252564
46,training,0.10537302,0.27093635126948357,0.04030244920645516,-9.20319443564,-16.0394629509
47,training,0.0887319,0.3095000647008419,0.04030244920645516,-9.20319443564,-16.0394629509
48,training,0.11430976,0.3096020221710205,0.04030244920645516,-9.20319443564,-16.0394629509
49,training,0.1153159,0.2810741364955902,0.04030244920645516,-9.20319443564,-16.0394629509
50,training,0.0996164,0.25874339044094086,0.04030244920645516,-9.20319443564,-16.0394629509
51,training,0.114551134,0.29864300042390823,0.04030244920645516,-8.96772785285,-16.1113672785
52,training,0.058672987,0.3227577060461044,0.10903850752367791,-8.96772785285,-16.1113672785
53,training,0.10536339,0.3079635873436928,0.10903850752367791,-8.96772785285,-16.1113672785
54,training,0.07897115,0.31845879554748535,0.10903850752367791,-8.96772785285,-16.1113672785
55,training,0.10177822,0.3452755808830261,0.10903850752367791,-8.96772785285,-16.1113672785
56,training,0.054029584,0.30203684978187084,0.10903850752367791,-8.96772785285,-16.1113672785
57,training,0.14387667,0.1961594708263874,0.10903850752367791,-8.73327219982,-16.1658661968
58,training,0.043535404,0.18035629019141197,0.15963247033397937,-8.73327219982,-16.1658661968
59,training,0.03552525,0.1369702070951462,0.15963247033397937,-8.73327219982,-16.1658661968
60,training,0.04138108,0.0895110797137022,0.15963247033397937,-8.73327219982,-16.1658661968
61,training,0.045877744,0.06072995439171791,0.15963247033397937,-8.73327219982,-16.1658661968
62,training,0.09805451,0.03547977842390537,0.15963247033397937,-8.49703057139,-16.1554565965
63,training,0.05807241,0.08432040642946959,0.1438167217718093,-8.49703057139,-16.1554565965
64,training,0.06541842,0.12086653523147106,0.1438167217718093,-8.49703057139,-16.1554565965
65,training,0.04370883,0.14994826167821884,0.1438167217718093,-8.26253685872,-16.1144555355
66,training,0.02008957,0.13980460166931152,0.10069526133560922,-8.26253685872,-16.1144555355
67,training,0.03203791,0.13261963427066803,0.10069526133560922,-8.26253685872,-16.1144555355
68,training,0.10316003,0.09553655982017517,0.10069526133560922,-8.26253685872,-16.1144555355
69,training,0.013515739,0.09701840206980705,0.10069526133560922,-8.0265415933,-16.0826607964
70,training,0.05464129,0.059954334050416946,0.05718849321589133,-8.0265415933,-16.0826607964
71,training,0.054624483,0.0522603103891015,0.05718849321589133,-8.0265415933,-16.0826607964
72,training,0.028678793,0.025306696072220802,0.05718849321589133,-8.0265415933,-16.0826607964
73,training,0.032977313,0.049008491914719336,0.05718849321589133,-7.78614946887,-16.0637030052
74,training,0.025548976,0.07367725856602192,0.025598859229431354,-7.78614946887,-16.0637030052
75,training,0.05780534,0.11372942477464675,0.025598859229431354,-7.78614946887,-16.0637030052
76,training,0.05328284,0.11524350196123123,0.025598859229431354,-7.54731004503,-16.0530374262
77,training,0.025127858,0.11451762542128563,0.04700577473243951,-7.54731004503,-16.0530374262
78,training,0.02437516,0.10293831280432642,0.04700577473243951,-7.54731004503,-16.0530374262
79,training,0.043734886,0.11310873180627823,0.04700577473243951,-7.54731004503,-16.0530374262
80,training,0.013747035,0.12870447523891926,0.04700577473243951,-7.54731004503,-16.0530374262
81,training,0.01728365,0.10818261094391346,0.04700577473243951,-7.54731004503,-16.0530374262
82,training,0.05215596,0.08458071574568751,0.06084515205988354,-7.31223707197,-16.0403688598
83,training,0.05017018,0.0783800296485424,0.06084515205988354,-7.31223707197,-16.0403688598
84,training,0.021739837,0.06810680404305458,0.06084515205988354,-7.31223707197,-16.0403688598
85,training,0.031565703,0.06408071517944339,0.06084515205988354,-7.31223707197,-16.0403688598
86,training,0.03893556,0.06540725380182269,0.06084515205988354,-7.31223707197,-16.0403688598
87,training,0.039772067,0.06589172035455704,0.06084515205988354,-7.31223707197,-16.0403688598
88,training,0.019713996,0.07328392937779427,0.06084515205988354,-7.31223707197,-16.0403688598
89,training,0.014625341,0.05942160263657571,0.07133057298700492,-7.07188851698,-16.0287241577
90,training,0.03174998,0.054871361702680574,0.07133057298700492,-7.07188851698,-16.0287241577
91,training,0.0077897264,0.07474954519420864,0.07133057298700492,-7.07188851698,-16.0287241577
92,training,0.029798497,0.07817408628761768,0.07133057298700492,-6.87214244536,-16.0342592254
93,training,0.00990878,0.002819549292325977,0.0658023101170323,-6.87214244536,-16.0342592254
94,training,0.011162048,0.059836314059793935,0.0658023101170323,-6.87214244536,-16.0342592254
95,training,0.035936702,0.01745237340219319,0.0658023101170323,-6.62877925451,-16.0410755546
96,training,0.0084583135,0.001759121660143137,0.059140898497961426,-6.62877925451,-16.0410755546
97,training,0.0063598165,0.0322126504033804,0.059140898497961426,-6.62877925451,-16.0410755546
98,training,0.020853378,0.04022271651774645,0.059140898497961426,-6.62877925451,-16.0410755546
99,training,0.04032758,0.013349350541830063,0.046399210076414885,-6.39489244466,-16.053885363
100,training,0.022758713,0.0827416768297553,0.046399210076414885,-6.39489244466,-16.053885363
101,training,0.043289088,0.10487957671284676,0.046399210076414885,-6.39489244466,-16.053885363
102,training,0.021761624,0.05592173524200916,0.046399210076414885,-6.39489244466,-16.053885363
103,training,0.0022397928,0.08713656291365623,0.028713830797958986,-6.15630894696,-16.0722650428
104,training,0.009260489,0.11588713154196739,0.028713830797958986,-6.15630894696,-16.0722650428
105,training,0.012473407,0.10394993796944618,0.028713830797958986,-6.15630894696,-16.0722650428
106,training,0.01401438,0.07372061163187027,0.028713830797958986,-5.92083578487,-16.1050181878
107,training,0.017036935,0.04740308225154875,0.005973841490877479,-5.92083578487,-16.1050181878
108,training,0.016710382,0.07064677774906158,0.005973841490877479,-5.92083578487,-16.1050181878
109,training,0.014852176,0.0324229821562767,0.005973841490877479,-5.92083578487,-16.1050181878
110,training,0.005671848,0.04027412831783295,0.005973841490877479,-5.92083578487,-16.1050181878
111,training,0.010066392,0.08724495396018031,0.005973841490877479,-5.92083578487,-16.1050181878
112,training,0.033586476,0.09205250814557078,0.005973841490877479,-5.92083578487,-16.1050181878
113,training,0.019000785,0.06881038844585421,0.005973841490877479,-5.92083578487,-16.1050181878
114,training,0.010032387,0.022022388875484467,0.015385122412579146,-5.6856901663,-16.1389356656
115,training,0.006968926,0.0417386330664158,0.015385122412579146,-5.6856901663,-16.1389356656
116,training,0.036348183,0.11586496978998183,0.015385122412579146,-5.6856901663,-16.1389356656
117,training,0.038466856,0.12102435901761055,0.015385122412579146,-5.44573813874,-16.1551089289
118,training,0.030740026,0.07240186259150505,0.006653085590790357,-5.44573813874,-16.1551089289
119,training,0.039989904,0.022882303223013874,0.006653085590790357,-5.44573813874,-16.1551089289
120,training,0.055731412,0.06049658148549497,0.006653085590790357,-5.44573813874,-16.1551089289
121,training,0.035561096,0.06770865619182587,0.006653085590790357,-5.44573813874,-16.1551089289
122,training,0.0057987818,0.11541993170976639,0.006653085590790357,-5.20439362125,-16.1694211056
123,training,0.033781383,0.10804823040962219,0.019911998779526548,-5.20439362125,-16.1694211056
124,training,0.022926265,0.06678981147706509,0.019911998779526548,-5.20439362125,-16.1694211056
125,training,0.0054456457,0.02718692272901535,0.019911998779526548,-5.20439362125,-16.1694211056
126,training,0.0017703527,0.011997122317552567,0.03401747668425775,-4.96920938934,-16.1835209713
127,training,0.036298804,0.04510435461997986,0.03401747668425775,-4.96920938934,-16.1835209713
128,training,0.004515579,0.030016198754310622,0.03401747668425775,-4.96920938934,-16.1835209713
129,training,0.0057463,0.022471541538834572,0.03401747668425775,-4.96920938934,-16.1835209713
130,training,0.016927844,0.014862064272165298,0.03401747668425775,-4.72688159898,-16.1984082723
131,training,0.017458739,0.07669664546847343,0.04844490215100236,-4.72688159898,-16.1984082723
132,training,0.016122911,0.04190253093838692,0.04844490215100236,-4.72688159898,-16.1984082723
133,training,0.015006233,0.049961913377046585,0.04844490215100236,-4.72688159898,-16.1984082723
134,training,0.016337728,0.03188283368945122,0.04392666779652839,-4.48805515965,-16.1922714149
135,training,0.026755076,0.03924528881907463,0.04392666779652839,-4.48805515965,-16.1922714149
136,training,0.008893618,0.000558365136384964,0.04392666779652839,-4.48805515965,-16.1922714149
137,training,0.0025347213,0.024269133806228638,0.04392666779652839,-4.248185915,-16.1702927689
138,training,0.029103754,0.013800099492073059,0.020373740114264245,-4.248185915,-16.1702927689
139,training,0.0041741226,0.019106023013591766,0.020373740114264245,-4.248185915,-16.1702927689
140,training,0.007885739,0.0661847535520792,0.020373740114264245,-4.248185915,-16.1702927689
141,training,0.0065860488,0.03307908400893211,0.020373740114264245,-4.00815269325,-16.160262189
142,training,0.0052689933,0.0351627916097641,0.013106639977937528,-4.00815269325,-16.160262189
143,training,0.02067715,0.053775446489453316,0.013106639977937528,-4.00815269325,-16.160262189
144,training,0.007728676,0.047555717173963785,0.013106639977937528,-3.77150793143,-16.1576090474
145,training,0.018559605,0.05824181251227855,0.008372069969529656,-3.77150793143,-16.1576090474
146,training,0.023132043,0.16306864470243454,0.008372069969529656,-3.77150793143,-16.1576090474
147,training,0.0076547707,0.10140360356308518,0.008372069969529656,-3.77150793143,-16.1576090474
148,training,0.014112082,0.0670337788760662,0.008372069969529656,-3.77150793143,-16.1576090474
149,training,0.028097589,0.01886571198701857,0.008372069969529656,-3.53022101964,-16.1459728656
150,training,0.007823402,0.01949507370591165,0.05434703793058863,-3.53022101964,-16.1459728656
151,training,0.011439825,0.11849933862686157,0.05434703793058863,-3.53022101964,-16.1459728656
152,training,0.0064831763,0.11830584704875946,0.05434703793058863,-3.33213718711,-16.1435222922
153,training,0.008994622,0.1340942308306694,0.05661717707594169,-3.33213718711,-16.1435222922
154,training,0.0050574588,0.13293223083019257,0.05661717707594169,-3.33213718711,-16.1435222922
155,training,0.009575247,0.10933273285627365,0.05661717707594169,-3.33213718711,-16.1435222922
156,training,0.020078281,0.11841391772031784,0.05661717707594169,-3.33213718711,-16.1435222922
157,training,0.016211491,0.059852104634046555,0.05661717707594169,-3.33213718711,-16.1435222922
158,training,0.015833344,0.05995756946504116,0.060699949047031465,-3.0957556468,-16.1400713161
159,training,0.005796078,0.09159372095018627,0.060699949047031465,-3.0957556468,-16.1400713161
160,training,0.007039576,0.13523469865322113,0.060699949047031465,-3.0957556468,-16.1400713161
161,training,0.005589983,0.12884603068232536,0.060699949047031465,-3.0957556468,-16.1400713161
162,training,0.010616756,0.07012771815061569,0.060699949047031465,-2.85738663148,-16.1317100119
163,training,0.009511604,0.034460365772247314,0.06839133359928962,-2.85738663148,-16.1317100119
164,training,0.02292493,0.0282149538397789,0.06839133359928962,-2.85738663148,-16.1317100119
165,training,0.0038020366,0.019494526088237762,0.06839133359928962,-2.85738663148,-16.1317100119
166,training,0.012551126,0.06615211814641953,0.06839133359928962,-2.85738663148,-16.1317100119
167,training,0.006277004,0.1289786919951439,0.06839133359928962,-2.85738663148,-16.1317100119
168,training,0.03134996,0.019020907580852495,0.06839133359928962,-2.61722985368,-16.1232511995
169,training,0.012046015,0.009293839335441603,0.07699274849549839,-2.61722985368,-16.1232511995
170,training,0.011012868,0.1262705996632576,0.07699274849549839,-2.61722985368,-16.1232511995
171,training,0.008754318,0.16675172746181488,0.07699274849549839,-2.61722985368,-16.1232511995
172,training,0.027879896,0.13726439699530602,0.07699274849549839,-2.61722985368,-16.1232511995
173,training,0.0072511164,0.0958600714802742,0.07474990294099802,-2.37811383575,-16.1256792914
174,training,0.0045413617,0.03168718516826627,0.07474990294099802,-2.37811383575,-16.1256792914
175,training,0.017581753,0.028337717056274414,0.07474990294099802,-2.37811383575,-16.1256792914
176,training,0.02213513,0.0739852786064148,0.07474990294099802,-2.37811383575,-16.1256792914
177,training,0.020177826,0.10510101541876793,0.07474990294099802,-2.37811383575,-16.1256792914
178,training,0.01396001,0.07828608155250552,0.07474990294099802,-2.13927055728,-16.1178847049
179,training,0.01078231,0.15396709553897384,0.08217680519263555,-2.13927055728,-16.1178847049
180,training,0.025161976,0.17628677934408188,0.08217680519263555,-2.13927055728,-16.1178847049
181,training,0.010377199,0.14063790440559387,0.08217680519263555,-2.13927055728,-16.1178847049
182,training,0.007468146,0.12756286561489105,0.08217680519263555,-1.93952310528,-16.1232141114
183,training,0.009629313,0.16826460137963295,0.0768624175853456,-1.93952310528,-16.1232141114
184,training,0.0059374543,0.08143406733870506,0.0768624175853456,-1.93952310528,-16.1232141114
185,training,0.0020424058,0.06030081957578659,0.0768624175853456,-1.93952310528,-16.1232141114
186,training,0.012229505,0.01572459191083908,0.0768624175853456,-1.93952310528,-16.1232141114
187,training,0.04558883,0.03130990266799927,0.0768624175853456,-1.93952310528,-16.1232141114
188,training,0.011706063,0.05323841795325278,0.0768624175853456,-1.70397277362,-16.1230417969
189,training,0.004295388,0.09187736688181757,0.07728949577917203,-1.70397277362,-16.1230417969
190,training,0.05219189,0.24933379143476486,0.07728949577917203,-1.70397277362,-16.1230417969
191,training,0.005370782,0.30834416300058365,0.07728949577917203,-1.70397277362,-16.1230417969
192,training,0.004979784,0.2862737849354744,0.07728949577917203,-1.70397277362,-16.1230417969
193,training,0.0099165505,0.09385313512757419,0.07728949577917203,-1.46615834296,-16.1393156916
194,training,0.015033714,0.114014632999897,0.020084298586149966,-1.46615834296,-16.1393156916
195,training,0.00695338,0.018798433244228377,0.020084298586149966,-1.46615834296,-16.1393156916
196,training,0.0029336335,0.0234469473361969,0.020084298586149966,-1.46615834296,-16.1393156916
197,training,0.0073689427,0.07099140994250774,0.025385838179154366,-1.22514845948,-16.1351093332
198,training,0.011366025,0.07208313420414925,0.025385838179154366,-1.22514845948,-16.1351093332
199,training,0.001100156,0.016200037207454443,0.025385838179154366,-1.02360066014,-16.1467477928
200,training,0.013957606,0.0010496824979782104,0.016042113306440776,-1.02360066014,-16.1467477928
201,training,0.0013830541,0.010941443033516407,0.016042113306440776,-1.02360066014,-16.1467477928
202,training,0.0041772937,0.04926860332489014,0.016042113306440776,-1.02360066014,-16.1467477928
203,training,0.003062782,0.07599964551627636,0.016042113306440776,-1.02360066014,-16.1467477928
204,training,0.0058115195,0.07857757713645697,0.016042113306440776,-0.784785492293,-16.1567711701
205,training,0.059002317,0.00144194345921278,0.008464466943642638,-0.784785492293,-16.1567711701
206,training,0.008830606,0.011458711698651314,0.008464466943642638,-0.784785492293,-16.1567711701
207,training,0.019593092,0.013546783477067947,0.008464466943642638,-0.784785492293,-16.1567711701
208,training,0.012835653,0.0035072602331638336,0.008464466943642638,-0.784785492293,-16.1567711701
209,training,0.010064177,0.015918457880616188,0.008464466943642638,-0.784785492293,-16.1567711701
210,training,0.01718566,0.006000695750117302,0.008464466943642638,-0.545025083017,-16.1607850161
211,training,0.0013973621,0.10084471013396978,0.009614616323264108,-0.545025083017,-16.1607850161
212,training,0.0015618239,0.061522845178842545,0.009614616323264108,-0.545025083017,-16.1607850161
213,training,0.0017259486,0.05681357206776738,0.009614616323264108,-0.308642369883,-16.1703718152
214,training,0.0123893265,0.012191003188490868,0.007332508818239695,-0.308642369883,-16.1703718152
215,training,0.003615331,0.06227882765233517,0.007332508818239695,-0.308642369883,-16.1703718152
216,training,0.0019310884,0.013225734233856194,0.007332508818239695,-0.109343278614,-16.1743548155
217,training,0.007511797,0.010060090571641922,0.008744127177904145,-0.109343278614,-16.1743548155
218,training,0.004370923,0.05380188673734665,0.008744127177904145,-0.109343278614,-16.1743548155
219,training,0.026298068,0.01994594105053693,0.008744127177904145,0.0905312336209,-16.185502914
220,training,0.005359165,0.0450737290084362,0.010427233830719636,0.0905312336209,-16.185502914
221,training,0.05755275,0.04026725934818387,0.010427233830719636,0.0905312336209,-16.185502914
222,training,0.0014870588,0.0284547433257103,0.010427233830719636,0.0905312336209,-16.185502914
223,training,0.008401382,0.03221098333597183,0.010427233830719636,0.330075336137,-16.2012544434
224,training,0.01370239,0.047567423433065414,0.0127666454634333,0.330075336137,-16.2012544434
225,training,0.0022939022,0.016721311956644055,0.0127666454634333,0.330075336137,-16.2012544434
226,training,0.0031094293,0.045395445078611374,0.0127666454634333,0.330075336137,-16.2012544434
227,training,0.006872378,0.0739127118140459,0.0127666454634333,0.330075336137,-16.2012544434
228,training,0.0007407011,0.08906955970451236,0.030020132253825417,0.568713701699,-16.2141814694
229,training,0.0019142228,0.07058203965425491,0.030020132253825417,0.568713701699,-16.2141814694
230,training,0.001426156,0.026002597180195153,0.030020132253825417,0.568713701699,-16.2141814694
231,training,0.008908265,0.0021383780986070633,0.030020132253825417,0.766834241721,-16.2225040664
232,training,0.0024313314,0.009250655770301819,0.017722916266123392,0.766834241721,-16.2225040664
233,training,0.0024691354,0.06333609251305461,0.017722916266123392,0.766834241721,-16.2225040664
234,training,0.010075464,0.0917954333126545,0.017722916266123392,0.766834241721,-16.2225040664
235,training,0.0017566602,0.011782631278038032,0.017722916266123392,0.766834241721,-16.2225040664
236,training,0.0029199019,0.03967142850160599,0.017722916266123392,1.00545995448,-16.2332866688
237,training,0.00837274,0.04876683093607426,0.006596313983564576,1.00545995448,-16.2332866688
238,training,0.006610028,0.03607950080186128,0.006596313983564576,1.00545995448,-16.2332866688
239,training,0.0038446032,0.07199960388243198,0.006596313983564576,1.00545995448,-16.2332866688
240,training,0.0151920505,0.07279778830707073,0.006596313983564576,1.24577040983,-16.2401925331
241,training,0.0036247065,0.045075166039168835,0.011059926428906661,1.24577040983,-16.2401925331
242,training,0.030498423,0.005129553377628326,0.011059926428906661,1.24577040983,-16.2401925331
243,training,0.01079114,0.012958362698554979,0.011059926428906661,1.24577040983,-16.2401925331
244,training,0.00993314,0.03324261307716368,0.011059926428906661,1.48462341962,-16.2453721196
245,training,0.0016139356,0.016370039433240897,0.00955580435486764,1.48462341962,-16.2453721196
246,training,0.0038675128,0.029582207556813952,0.00955580435486764,1.48462341962,-16.2453721196
247,training,0.00080580945,0.04413674119859933,0.00955580435486764,1.48462341962,-16.2453721196
248,training,0.004146981,0.01951756887137889,0.00955580435486764,1.72407586128,-16.2504027359
249,training,0.00079356605,0.03576968237757683,0.019368268318025128,1.72407586128,-16.2504027359
250,training,0.0112961605,0.04824545234441757,0.019368268318025128,1.72407586128,-16.2504027359
251,training,0.0024853148,0.0639198049902916,0.019368268318025128,1.92362753365,-16.2522957803
252,training,0.001439125,0.048691544216126204,0.021608918296949435,1.92362753365,-16.2522957803
253,training,0.0024157227,0.02557038702070713,0.021608918296949435,1.92362753365,-16.2522957803
254,training,0.00073725265,0.03872352838516234,0.021608918296949435,2.12344514399,-16.2609357614
255,training,0.027823627,0.04391181468963622,0.028724392755105563,2.12344514399,-16.2609357614
256,training,0.004055029,0.0016723573207855225,0.028724392755105563,2.12344514399,-16.2609357614
257,training,0.001991877,0.015419583767652525,0.028724392755105563,2.12344514399,-16.2609357614
258,training,0.0025872623,0.03696838300675154,0.028724392755105563,2.12344514399,-16.2609357614
259,training,0.0027574606,0.1236857995390892,0.028724392755105563,2.36080843189,-16.2636834929
260,training,0.002073246,0.12721159309148788,0.02597685685588782,2.36080843189,-16.2636834929
261,training,0.0037577515,0.17482303082942963,0.02597685685588782,2.36080843189,-16.2636834929
262,training,0.0071677314,0.044168608263134956,0.02597685685588782,2.55951651502,-16.2580114701
263,training,0.0028917033,0.16867297887802124,0.031768555548946954,2.55951651502,-16.2580114701
264,training,0.006624393,0.17318784445524216,0.031768555548946954,2.55951651502,-16.2580114701
265,training,0.0007322151,0.045756503939628594,0.031768555548946954,2.55951651502,-16.2580114701
266,training,0.026346589,0.09028332866728306,0.031768555548946954,2.79738825298,-16.2641483949
267,training,0.011182054,0.10617073997855186,0.03595424774508947,2.79738825298,-16.2641483949
268,training,0.008615509,0.031896330416202545,0.03595424774508947,2.79738825298,-16.2641483949
269,training,0.006101344,0.004558533430099473,0.03595424774508947,2.79738825298,-16.2641483949
270,training,0.007932198,0.05368391796946524,0.03595424774508947,2.79738825298,-16.2641483949
271,training,0.0034491043,0.049374526366591454,0.03595424774508947,3.03588759998,-16.2504226069
272,training,0.0011518683,0.01148418989032507,0.012149610921706695,3.03588759998,-16.2504226069
273,training,0.0019360648,0.0424631517380476,0.012149610921706695,3.03588759998,-16.2504226069
274,training,0.001837262,0.03686561621725559,0.012149610921706695,3.03588759998,-16.2504226069
