step,mode,loss,angle_error(rad),distance(m)
1,training,0.0,0.0,0.0,1,0,0
2,training,0.0,0.0,0.0,2,0,0
3,training,0.0,0.0,0.0,3,0,0
4,training,0.0,0.0,0.0,4,0,0
5,training,0.0,0.0,0.0,5,0,0
6,training,0.0,0.0,0.0,6,0,0
7,training,0.0,0.0,0.06920014502865897,7,0,0
8,training,0.0,0.0,0.06920014502865897,8,0,0
9,training,0.0,0.0,0.06920014502865897,9,0,0
10,training,0.0,0.0,0.06920014502865897,10,0,0
11,training,0.0,0.0,0.06920014502865897,11,0,0
12,training,0.0,0.0,0.04421675278461951,12,0,0
13,training,0.0,0.0,0.04421675278461951,13,0,0
14,training,0.0,0.0,0.04421675278461951,14,0,0
15,training,0.0,0.0,0.04421675278461951,15,0,0
16,training,0.0,0.0,0.04421675278461951,16,0,0
17,training,0.0,0.0,0.009492166707969962,17,0,0
18,training,0.0,0.0,0.009492166707969962,18,0,0
19,training,0.0,0.0,0.009492166707969962,19,0,0
20,training,0.0,0.0,0.009492166707969962,20,0,0
21,training,0.0,0.0,0.03144640529484024,21,0,0
22,training,0.0,0.0,0.03144640529484024,22,0,0
23,training,0.0,0.0,0.03144640529484024,23,0,0
24,training,0.0,0.0,0.03144640529484024,24,0,0
25,training,0.0,0.0,0.03144640529484024,25,0,0
26,training,0.0,0.0,0.04007656055722431,26,0,0
27,training,0.0,0.0,0.04007656055722431,27,0,0
28,training,0.0,0.0,0.04007656055722431,28,0,0
29,training,0.0,0.0,0.04007656055722431,29,0,0
30,training,0.0,0.0,0.03843278563078951,30,0,0
31,training,0.0,0.0,0.03843278563078951,31,0,0
32,training,0.0,0.0,0.03843278563078951,32,0,0
33,training,0.0,0.0,0.03843278563078951,33,0,0
34,training,0.0,0.0,0.03843278563078951,34,0,0
35,training,0.0,0.0,0.04105374672265674,35,0,0
36,training,0.0,0.0,0.04105374672265674,36,0,0
37,training,0.0,0.0,0.04105374672265674,37,0,0
38,training,0.0,0.0,0.04105374672265674,38,0,0
39,training,0.0,0.0,0.04105374672265674,39,0,0
40,training,0.0,0.0,0.04050890649674501,40,0,0
41,training,0.0,0.0,0.04050890649674501,41,0,0
42,training,0.0,0.0,0.04050890649674501,42,0,0
43,training,0.0,0.0,0.04050890649674501,43,0,0
44,training,0.0,0.0,0.02001543409776961,44,0,0
45,training,0.0,0.0,0.02001543409776961,45,0,0
46,training,0.0,0.0,0.02001543409776961,46,0,0
47,training,0.0,0.0,0.02001543409776961,47,0,0
48,training,0.0,0.0,0.02001543409776961,48,0,0
49,training,0.0,0.0,0.023896435246448047,49,0,0
50,training,0.0,0.0,0.023896435246448047,50,0,0
51,training,0.0,0.0,0.023896435246448047,51,0,0
52,training,0.0,0.0,0.023896435246448047,52,0,0
53,training,0.0,0.0,0.023896435246448047,53,0,0
54,training,0.0,0.0,0.01967909383602124,54,0,0
55,training,0.0,0.0,0.01967909383602124,55,0,0
56,training,0.0,0.0,0.01967909383602124,56,0,0
57,training,0.0,0.0,0.01967909383602124,57,0,0
58,training,0.0,0.0,0.01967909383602124,58,0,0
59,training,0.0,0.0,0.022197154035199167,59,0,0
60,training,0.0,0.0,0.022197154035199167,60,0,0
61,training,0.0,0.0,0.022197154035199167,61,0,0
62,training,0.0,0.0,0.022197154035199167,62,0,0
63,training,0.0,0.0,0.022197154035199167,63,0,0
64,training,0.0,0.0,0.024519748498052277,64,0,0
65,training,0.0,0.0,0.024519748498052277,65,0,0
66,training,0.0,0.0,0.024519748498052277,66,0,0
67,training,0.0,0.0,0.024519748498052277,67,0,0
68,training,0.0,0.0,0.021936339160015618,68,0,0
69,training,0.0,0.0,0.021936339160015618,69,0,0
70,training,0.0,0.0,0.021936339160015618,70,0,0
71,training,0.0,0.0,0.021936339160015618,71,0,0
72,training,0.0,0.0,0.021936339160015618,72,0,0
