step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.028045274317264557,0.0
2,use_model,0,0.0580380599712953,0.0
3,use_model,0,0.08243339473847298,0.0
4,use_model,0,0.07340826804284006,0.0
5,use_model,0,0.07224713219329713,0.0
6,use_model,0,0.07868151320144534,0.0
7,use_model,0,0.1639983057975769,0.25982550116725184
8,use_model,0,0.2915174961090088,0.25982550116725184
9,use_model,0,0.15416880697011945,0.25982550116725184
10,use_model,0,0.119718573987484,0.25982550116725184
11,use_model,0,0.139789417386055,0.25982550116725184
12,use_model,0,0.2636657734401524,0.5182587235428754
13,use_model,0,0.21247543394565585,0.5182587235428754
14,use_model,0,0.3204135373234749,0.5182587235428754
15,use_model,0,0.294276871252805,0.5182587235428754
16,use_model,0,0.23594705760478973,0.7174527343496881
17,use_model,0,0.34840221004560584,0.7174527343496881
18,use_model,0,0.31969261169433594,0.7174527343496881
19,use_model,0,0.3038415312767028,0.7174527343496881
20,use_model,0,0.2427829429507255,0.9522455824038036
21,use_model,0,0.3558209761977196,0.9522455824038036
22,use_model,0,0.3118670135736466,0.9522455824038036
23,use_model,0,0.2282654419541359,0.9522455824038036
24,use_model,0,0.2319803461432457,0.9522455824038036
25,use_model,0,0.3124750629067421,1.162942905897231
26,use_model,0,0.31079136580228806,1.162942905897231
27,use_model,0,0.2779276892542839,1.162942905897231
28,use_model,0,0.301695354282856,1.162942905897231
29,use_model,0,0.28904274851083755,1.4025296447588953
30,use_model,0,0.3174017001874745,1.4025296447588953
31,use_model,0,0.12122464179992676,1.4025296447588953
32,use_model,0,0.09242502599954606,1.4025296447588953
33,use_model,0,0.1616501435637474,0.17273103842227036
34,use_model,0,0.14147116243839264,0.17273103842227036
35,use_model,0,0.1161155323497951,0.17273103842227036
36,use_model,0,0.14929275959730148,0.17273103842227036
37,use_model,0,0.18536388128995895,0.17273103842227036
38,use_model,0,0.14062136365100739,0.40856997111284665
39,use_model,0,0.10595164448022845,0.40856997111284665
40,use_model,0,0.10206203162670133,0.40856997111284665
41,use_model,0,0.17220846563577655,0.40856997111284665
42,use_model,0,0.14891478419303894,0.40856997111284665
43,use_model,0,0.15029720962047577,0.6837641918642428
44,use_model,0,0.23357336968183512,0.6837641918642428
45,use_model,0,0.24165117740631106,0.6837641918642428
46,use_model,0,0.1763073429465294,0.6837641918642428
47,use_model,0,0.20345187187194821,0.9446808281346134
48,use_model,0,0.19128764420747757,0.9446808281346134
49,use_model,0,0.296009823679924,0.9446808281346134
50,use_model,0,0.24061336368322372,0.9446808281346134
51,use_model,0,0.25448577105998993,0.9446808281346134
52,use_model,0,0.3123374506831169,1.1746516805893024
53,use_model,0,0.2849901015870273,1.1746516805893024
54,use_model,0,0.3031234961235896,1.1746516805893024
55,use_model,0,0.31870757741853595,1.1746516805893024
56,use_model,0,0.25798904860857874,1.1746516805893024
57,use_model,0,0.2805476483190432,1.4258246684786606
58,use_model,0,0.2943082228302955,1.4258246684786606
59,use_model,0,0.1132896989583969,1.4258246684786606
60,use_model,0,0.11828535003587604,1.4258246684786606
61,use_model,0,0.13704777508974078,0.166001877951239
62,use_model,0,0.21402684599161145,0.166001877951239
63,use_model,0,0.21924590272828937,0.166001877951239
64,use_model,0,0.22843977028969678,0.166001877951239
65,use_model,0,0.2381257936358452,0.166001877951239
66,use_model,0,0.3178877979516983,0.44608514856083276
67,use_model,0,0.32870800793170923,0.44608514856083276
68,use_model,0,0.1913005858659744,0.44608514856083276
69,use_model,0,0.22155731916427612,0.44608514856083276
70,use_model,0,0.28993119997903705,0.6924932810327539
71,use_model,0,0.23070571525022388,0.6924932810327539
72,use_model,0,0.302743315231055,0.6924932810327539
73,use_model,0,0.30536622554063797,0.6924932810327539
74,use_model,0,0.26250867545604706,0.6924932810327539
75,use_model,0,0.2562979832291603,0.9451372843054252
76,use_model,0,0.3260496109724045,0.9451372843054252
77,use_model,0,0.3251195847988129,0.9451372843054252
78,use_model,0,0.32796964747831225,0.9451372843054252
79,use_model,0,0.3335316777229309,0.9451372843054252
80,use_model,0,0.3470590338110924,1.1811961626498937
81,use_model,0,0.3272337019443512,1.1811961626498937
82,use_model,0,0.3015786927426234,1.1811961626498937
83,use_model,0,0.3043577596545219,1.1811961626498937
84,use_model,0,0.3058120459318161,1.1811961626498937
85,use_model,0,0.28996758162975306,1.4589365596802009
86,use_model,0,0.3033601269125939,1.4589365596802009
87,use_model,0,0.3649170622229576,1.4589365596802009
88,use_model,0,0.35176292061805725,1.4589365596802009
