step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
76,training,0.07472649,0.05618372932076454,0.07052959638476201,0.0,0.0,0.0
77,training,0.07859814,0.04075504653155804,0.02560874398707113,0.0,0.0,0.0
78,training,0.03533571,0.04293343424797057,0.02560874398707113,0.0,0.0,0.0
79,training,0.048910927,0.05138255283236502,0.02560874398707113,0.0,0.0,0.0
80,training,0.053048767,0.028009433299303055,0.02560874398707113,0.0,0.0,0.0
81,training,0.047344193,0.04160059243440628,0.02560874398707113,0.0,0.0,0.0
82,training,0.031557005,0.03186817094683647,0.02560874398707113,0.0,0.0,0.0
83,training,0.030636119,0.040766503661870956,0.005171819587614879,0.0,0.0,0.0
84,training,0.04995651,0.06191508565098047,0.005171819587614879,0.0,0.0,0.0
85,training,0.022211643,0.07180341659113765,0.005171819587614879,0.0,0.0,0.0
86,training,0.04674276,0.07214714528527111,0.005171819587614879,0.0,0.0,0.0
87,training,0.07617638,0.07499802811071277,0.005171819587614879,0.0,0.0,0.0
88,training,0.03227286,0.0859209503978491,0.005171819587614879,0.0,0.0,0.0
89,training,0.022974143,0.07765895314514638,0.02491467314569912,0.0,0.0,0.0
90,training,0.050861232,0.05701635405421257,0.02491467314569912,0.0,0.0,0.0
91,training,0.05494139,0.0551556833088398,0.02491467314569912,0.0,0.0,0.0
92,training,0.041099194,0.059389639645814896,0.02491467314569912,0.0,0.0,0.0
93,training,0.038933687,0.013837076723575585,0.02491467314569912,0.0,0.0,0.0
94,training,0.026878566,0.0056128501892089774,0.02491467314569912,0.0,0.0,0.0
95,training,0.011792308,0.03136638551950453,0.026247841146940277,0.0,0.0,0.0
96,training,0.03184753,0.0008113645017147064,0.026247841146940277,0.0,0.0,0.0
97,training,0.016473535,0.0033629797399044037,0.026247841146940277,0.0,0.0,0.0
98,training,0.051569976,0.0047891028225421906,0.026247841146940277,0.0,0.0,0.0
99,training,0.03910191,0.013408396393060684,0.026247841146940277,0.0,0.0,0.0
100,training,0.051703278,0.00810245051980018,0.026247841146940277,0.0,0.0,0.0
101,training,0.01340477,0.021063067950308323,0.02060174180760829,0.0,0.0,0.0
102,training,0.016530927,0.030106119345873594,0.02060174180760829,0.0,0.0,0.0
103,training,0.015728287,0.03391065448522568,0.02060174180760829,0.0,0.0,0.0
104,training,0.078606576,0.021587109193205833,0.02060174180760829,0.0,0.0,0.0
105,training,0.040445365,0.007988602155819535,0.02060174180760829,0.0,0.0,0.0
106,training,0.061516147,0.014652905985713005,0.013166458075321961,0.0,0.0,0.0
107,training,0.030218957,0.0246138321235776,0.013166458075321961,0.0,0.0,0.0
108,training,0.009320031,0.031121513806283467,0.013166458075321961,0.0,0.0,0.0
109,training,0.015793454,0.04124559462070465,0.013166458075321961,0.0,0.0,0.0
110,training,0.01471039,0.04705608822405338,0.013166458075321961,0.0,0.0,0.0
111,training,0.03708325,0.051674870774149895,0.013166458075321961,0.0,0.0,0.0
112,training,0.009238983,0.06848396733403206,0.006027861107857721,0.0,0.0,0.0
113,training,0.0590102,0.05890022777020931,0.006027861107857721,0.0,0.0,0.0
114,training,0.0036370992,0.06812090519815683,0.006027861107857721,0.0,0.0,0.0
115,training,0.00974161,0.06849323399364948,0.006027861107857721,0.0,0.0,0.0
116,training,0.036975674,0.1070152036845684,0.006027861107857721,0.0,0.0,0.0
117,training,0.019473962,0.1054311990737915,0.006027861107857721,0.0,0.0,0.0
118,training,0.027016493,0.05025241710245609,0.012129720661057308,0.0,0.0,0.0
119,training,0.017765908,0.028590086847543716,0.012129720661057308,0.0,0.0,0.0
120,training,0.016937332,0.033885076642036424,0.012129720661057308,0.0,0.0,0.0
121,training,0.08551212,0.05134472250938414,0.012129720661057308,0.0,0.0,0.0
122,training,0.020100148,0.046144224703311906,0.012129720661057308,0.0,0.0,0.0
123,training,0.003956207,0.0003231242299079895,0.012129720661057308,0.0,0.0,0.0
124,training,0.0050813435,0.005056753754615784,0.026159644363309215,0.0,0.0,0.0
125,training,0.029482681,0.05035138875246048,0.026159644363309215,0.0,0.0,0.0
126,training,0.005330974,0.07531395833939314,0.026159644363309215,0.0,0.0,0.0
127,training,0.009239948,0.10461200773715973,0.026159644363309215,0.0,0.0,0.0
128,training,0.018894464,0.029300009831786156,0.026159644363309215,0.0,0.0,0.0
129,training,0.0066817775,0.04396507889032364,0.026159644363309215,0.0,0.0,0.0
130,training,0.01004632,0.02510850876569748,0.02069008572165172,0.0,0.0,0.0
131,training,0.009835668,0.020576894283294678,0.02069008572165172,0.0,0.0,0.0
132,training,0.07111209,0.005072295665740974,0.02069008572165172,0.0,0.0,0.0
133,training,0.0037889022,0.0037589571438729763,0.02069008572165172,0.0,0.0,0.0
134,training,0.004427388,0.021902427077293396,0.02069008572165172,0.0,0.0,0.0
135,training,0.008334713,0.009543390944600105,0.016978126306877176,0.0,0.0,0.0
136,training,0.0072893705,0.024583760648965836,0.016978126306877176,0.0,0.0,0.0
137,training,0.015093602,0.04630506649846211,0.016978126306877176,0.0,0.0,0.0
138,training,0.004714964,0.015833454206585884,0.016978126306877176,0.0,0.0,0.0
139,training,0.0072930814,0.007642775774002075,0.016978126306877176,0.0,0.0,0.0
140,training,0.011545353,0.013424240052700043,0.016978126306877176,0.0,0.0,0.0
141,training,0.025122773,0.07434387318789959,0.01372924624863733,0.0,0.0,0.0
142,training,0.0060812524,0.04161205142736435,0.01372924624863733,0.0,0.0,0.0
143,training,0.0043578176,0.07153737358748913,0.01372924624863733,0.0,0.0,0.0
144,training,0.015519815,0.0914122574031353,0.01372924624863733,0.0,0.0,0.0
145,training,0.040431254,0.0772409439086914,0.01372924624863733,0.0,0.0,0.0
146,training,0.0053041885,0.029362021014094353,0.011309826945656196,0.0,0.0,0.0
147,training,0.048019566,0.024528659880161285,0.011309826945656196,0.0,0.0,0.0
148,training,0.00083028956,0.05631549563258887,0.011309826945656196,0.0,0.0,0.0
149,training,0.003431588,0.1789158657193184,0.011309826945656196,0.0,0.0,0.0
150,training,0.021314299,0.13906411826610565,0.011309826945656196,0.0,0.0,0.0
151,training,0.01537657,0.014035791158676147,0.011309826945656196,0.0,0.0,0.0
152,training,0.0066852253,0.10389222949743271,0.016023546647129794,0.0,0.0,0.0
153,training,0.006742035,0.12634745612740517,0.016023546647129794,0.0,0.0,0.0
154,training,0.0078120073,0.13797882944345474,0.016023546647129794,0.0,0.0,0.0
155,training,0.007378082,0.13902002573013306,0.016023546647129794,0.0,0.0,0.0
156,training,0.012374853,0.11341199837625025,0.016023546647129794,0.0,0.0,0.0
157,training,0.00975241,0.17202527821063995,0.016023546647129794,0.0,0.0,0.0
158,training,0.0055015394,0.21179582923650742,0.04303054851319179,0.0,0.0,0.0
159,training,0.0054670107,0.2992744445800781,0.04303054851319179,0.0,0.0,0.0
160,training,0.03502542,0.28957465291023254,0.04303054851319179,0.0,0.0,0.0
161,training,0.021976495,0.27165190130472183,0.04303054851319179,0.0,0.0,0.0
162,training,0.022570357,0.23948728479444978,0.04303054851319179,0.0,0.0,0.0
163,training,0.019088468,0.20793210715055466,0.04303054851319179,0.0,0.0,0.0
164,training,0.027568402,0.21782637760043144,0.08206424574335243,0.0,0.0,0.0
165,training,0.00475966,0.20687149837613106,0.08206424574335243,0.0,0.0,0.0
166,training,0.0026204432,0.19996889121830463,0.08206424574335243,0.0,0.0,0.0
167,training,0.00620162,0.24234358593821526,0.08206424574335243,0.0,0.0,0.0
168,training,0.026359499,0.22616598010063177,0.08206424574335243,0.0,0.0,0.0
169,training,0.05154085,0.22695733979344368,0.08206424574335243,0.0,0.0,0.0
170,training,0.036779378,0.236793402582407,0.11804972883050828,0.0,0.0,0.0
171,training,0.022034224,0.2228444740176201,0.11804972883050828,0.0,0.0,0.0
172,training,0.003929258,0.15543456375598907,0.11804972883050828,0.0,0.0,0.0
173,training,0.013710891,0.13358159735798839,0.11804972883050828,0.0,0.0,0.0
174,training,0.008013476,0.14637588523328304,0.11804972883050828,0.0,0.0,0.0
175,training,0.0061456603,0.06859295442700386,0.11804972883050828,0.0,0.0,0.0
176,training,0.0044222497,0.006783775985240936,0.14788243882202223,0.0,0.0,0.0
177,training,0.0016098521,0.08162692189216614,0.14788243882202223,0.0,0.0,0.0
178,training,0.007410148,0.08550526574254036,0.14788243882202223,0.0,0.0,0.0
179,training,0.023948222,0.08041842468082905,0.14788243882202223,0.0,0.0,0.0
180,training,0.0062604924,0.09622406400740147,0.14788243882202223,0.0,0.0,0.0
181,training,0.0073704966,0.05204730876721442,0.14788243882202223,0.0,0.0,0.0
182,training,0.0057490794,0.01494544802699238,0.12937338546308894,0.0,0.0,0.0
183,training,0.0022139929,0.007394375279545784,0.12937338546308894,0.0,0.0,0.0
184,training,0.010186592,0.081911226734519,0.12937338546308894,0.0,0.0,0.0
185,training,0.051202558,0.10054749064147472,0.12937338546308894,0.0,0.0,0.0
186,training,0.007261144,0.06314052641391754,0.12937338546308894,0.0,0.0,0.0
187,training,0.007204069,0.008386116474866867,0.12937338546308894,0.0,0.0,0.0
188,training,0.010756965,0.025218942668288946,0.09872756254847187,0.0,0.0,0.0
189,training,0.008211087,0.013727832585573196,0.09872756254847187,0.0,0.0,0.0
190,training,0.0129232835,0.07876542955636978,0.09872756254847187,0.0,0.0,0.0
191,training,0.0073243147,0.0922374501824379,0.09872756254847187,0.0,0.0,0.0
192,training,0.010279389,0.07297515124082565,0.09872756254847187,0.0,0.0,0.0
193,training,0.008257642,0.0284391175955534,0.09872756254847187,0.0,0.0,0.0
194,training,0.00926036,0.0482345623895526,0.06699238111763915,0.0,0.0,0.0
195,training,0.015426969,0.05098896846175194,0.06699238111763915,0.0,0.0,0.0
196,training,0.0035168398,0.03339381143450736,0.06699238111763915,0.0,0.0,0.0
197,training,0.01588786,0.0026648566126823495,0.06699238111763915,0.0,0.0,0.0
198,training,0.006237718,0.012381467968225479,0.06699238111763915,0.0,0.0,0.0
199,training,0.0077194804,0.02293321304023266,0.06699238111763915,0.0,0.0,0.0
200,training,0.004362547,0.10492372885346413,0.04047430398883839,0.0,0.0,0.0
201,training,0.0055704983,0.13763191178441048,0.04047430398883839,0.0,0.0,0.0
202,training,0.048972316,0.061424244195222855,0.04047430398883839,0.0,0.0,0.0
203,training,0.018156962,0.0032359063625335693,0.04047430398883839,0.0,0.0,0.0
204,training,0.0060576177,0.01735370233654976,0.04047430398883839,0.0,0.0,0.0
205,training,0.0021970887,0.05622914154082537,0.04047430398883839,0.0,0.0,0.0
206,training,0.002728107,0.08348981104791164,0.016018521874530213,0.0,0.0,0.0
207,training,0.0038840657,0.09200162813067436,0.016018521874530213,0.0,0.0,0.0
208,training,0.0056936624,0.10606936365365982,0.016018521874530213,0.0,0.0,0.0
209,training,0.0021250152,0.07744189258664846,0.016018521874530213,0.0,0.0,0.0
210,training,0.0062004435,0.04219183884561062,0.016018521874530213,0.0,0.0,0.0
211,training,0.0045091435,0.06935628410428762,0.016018521874530213,0.0,0.0,0.0
212,training,0.004622921,0.09535547904670238,0.014043482224074666,0.0,0.0,0.0
213,training,0.0014190429,0.11849670112133026,0.014043482224074666,0.0,0.0,0.0
214,training,0.01847178,0.07961460202932356,0.014043482224074666,0.0,0.0,0.0
215,training,0.04046588,0.019499532878398895,0.014043482224074666,0.0,0.0,0.0
216,training,0.009287349,0.012104690074920654,0.014043482224074666,0.0,0.0,0.0
217,training,0.0039946698,0.09709158213809133,0.014043482224074666,0.0,0.0,0.0
218,training,0.006166107,0.13826999813318253,0.02710395387288373,0.0,0.0,0.0
219,training,0.009136144,0.11335030756890772,0.02710395387288373,0.0,0.0,0.0
220,training,0.038643975,0.07533364836126566,0.02710395387288373,0.0,0.0,0.0
221,training,0.004439546,0.12287163734436035,0.02710395387288373,0.0,0.0,0.0
222,training,0.0066770585,0.13069062307477,0.02710395387288373,0.0,0.0,0.0
223,training,0.0057736738,0.1276952745392919,0.02710395387288373,0.0,0.0,0.0
224,training,0.004172631,0.11160519253462553,0.039150020870916485,0.0,0.0,0.0
225,training,0.0021468978,0.09015669487416743,0.039150020870916485,0.0,0.0,0.0
226,training,0.01262632,0.18502166494727135,0.039150020870916485,0.0,0.0,0.0
227,training,0.0034756279,0.18312536925077438,0.039150020870916485,0.0,0.0,0.0
228,training,0.0034809853,0.1895135249942541,0.039150020870916485,0.0,0.0,0.0
229,training,0.008004285,0.2034008447080851,0.039150020870916485,0.0,0.0,0.0
230,training,0.0028911983,0.12404201831668613,0.051007892530708296,0.0,0.0,0.0
231,training,0.0044112317,0.16175609827041626,0.051007892530708296,0.0,0.0,0.0
232,training,0.0032458652,0.17263035103678703,0.051007892530708296,0.0,0.0,0.0
233,training,0.0034893358,0.1777286846190691,0.051007892530708296,0.0,0.0,0.0
234,training,0.036628857,0.1750662550330162,0.051007892530708296,0.0,0.0,0.0
235,training,0.0053711454,0.12296527158468962,0.051007892530708296,0.0,0.0,0.0
236,training,0.0063015544,0.14330315962433812,0.08164052078909428,0.0,0.0,0.0
237,training,0.005394911,0.13467699894681576,0.08164052078909428,0.0,0.0,0.0
238,training,0.046557583,0.1212316146120429,0.08164052078909428,0.0,0.0,0.0
239,training,0.007366674,0.13531621173024178,0.08164052078909428,0.0,0.0,0.0
240,training,0.0046919156,0.09797575511038305,0.08164052078909428,0.0,0.0,0.0
241,training,0.0050310027,0.12389416061341763,0.08164052078909428,0.0,0.0,0.0
242,training,0.027872922,0.1484102737158537,0.10898713346961017,0.0,0.0,0.0
243,training,0.007823622,0.12193580123130233,0.10898713346961017,0.0,0.0,0.0
244,training,0.009122906,0.16956424713134763,0.10898713346961017,0.0,0.0,0.0
245,training,0.0070544556,0.13597089052200317,0.10898713346961017,0.0,0.0,0.0
246,training,0.014861561,0.17918115109205246,0.10898713346961017,0.0,0.0,0.0
247,training,0.0019596494,0.23605677485466,0.101649153086476,0.0,0.0,0.0
248,training,0.0025919727,0.21662139892578125,0.101649153086476,0.0,0.0,0.0
249,training,0.010576751,0.2458246722817421,0.101649153086476,0.0,0.0,0.0
250,training,0.016259894,0.1505458876490593,0.101649153086476,0.0,0.0,0.0
251,training,0.0036823214,0.10071336477994919,0.101649153086476,0.0,0.0,0.0
252,training,0.017559232,0.123581163585186,0.101649153086476,0.0,0.0,0.0
253,training,0.038646273,0.15861010551452637,0.06529087450907811,0.0,0.0,0.0
254,training,0.004488744,0.14035513997077942,0.06529087450907811,0.0,0.0,0.0
255,training,0.05216942,0.0652596578001976,0.06529087450907811,0.0,0.0,0.0
256,training,0.012283729,0.07084811478853226,0.06529087450907811,0.0,0.0,0.0
257,training,0.006402614,0.11615700647234917,0.06529087450907811,0.0,0.0,0.0
258,training,0.01368965,0.18764865770936012,0.06529087450907811,0.0,0.0,0.0
259,training,0.013260834,0.1492278128862381,0.010658338866799517,0.0,0.0,0.0
260,training,0.011944102,0.07888437062501907,0.010658338866799517,0.0,0.0,0.0
261,training,0.0017472364,0.02189788594841957,0.010658338866799517,0.0,0.0,0.0
262,training,0.03446217,0.014298327267169952,0.010658338866799517,0.0,0.0,0.0
263,training,0.0029989942,0.04763150215148926,0.010658338866799517,0.0,0.0,0.0
264,training,0.008799417,0.14168926887214184,0.010658338866799517,0.0,0.0,0.0
265,training,0.009772588,0.17838971223682165,0.009185242371213853,0.0,0.0,0.0
266,training,0.0070111733,0.0211649714037776,0.009185242371213853,0.0,0.0,0.0
267,training,0.0070537804,0.061030324548482895,0.009185242371213853,0.0,0.0,0.0
268,training,0.024587784,0.07399788126349449,0.009185242371213853,0.0,0.0,0.0
269,training,0.014228945,0.007498454302549362,0.009185242371213853,0.0,0.0,0.0
270,training,0.0017305836,0.05761203169822693,0.009185242371213853,0.0,0.0,0.0
271,training,0.0057264054,0.04710600897669792,0.012885865990812366,0.0,0.0,0.0
272,training,0.00411616,0.02684278367087245,0.012885865990812366,0.0,0.0,0.0
273,training,0.0042661782,0.0023430287837982178,0.012885865990812366,0.0,0.0,0.0
274,training,0.0045427806,0.025910845026373863,0.012885865990812366,0.0,0.0,0.0
275,training,0.0033562672,0.019724585115909576,0.012885865990812366,0.0,0.0,0.0
276,training,0.0018401056,0.021983390673995018,0.010381517315175857,0.0,0.0,0.0
277,training,0.004946259,0.08147099614143372,0.010381517315175857,0.0,0.0,0.0
278,training,0.007837216,0.046242878306657076,0.010381517315175857,0.0,0.0,0.0
279,training,0.00307344,0.030494178005028516,0.010381517315175857,0.0,0.0,0.0
280,training,0.003438219,0.0032879071077331896,0.010381517315175857,0.0,0.0,0.0
281,training,0.009667244,0.025893789017573,0.010381517315175857,0.0,0.0,0.0
282,training,0.001726766,0.01876149169402197,0.00804531757721367,0.0,0.0,0.0
283,training,0.0025592614,0.017805909737944603,0.00804531757721367,0.0,0.0,0.0
284,training,0.0015845171,0.008895049977581948,0.00804531757721367,0.0,0.0,0.0
285,training,0.0017312232,0.029267920181155205,0.00804531757721367,0.0,0.0,0.0
286,training,0.0038265937,0.02065628580749035,0.00804531757721367,0.0,0.0,0.0
287,training,0.018651627,0.039078790694475174,0.011303113397865935,0.0,0.0,0.0
288,training,0.0046734596,0.062499675899744034,0.011303113397865935,0.0,0.0,0.0
289,training,0.0040070238,0.08685684157535434,0.011303113397865935,0.0,0.0,0.0
290,training,0.005070615,0.03852911293506622,0.011303113397865935,0.0,0.0,0.0
291,training,0.0021817875,0.06301981210708618,0.011303113397865935,0.0,0.0,0.0
292,training,0.004712823,0.05255380365997553,0.011303113397865935,0.0,0.0,0.0
293,training,0.004161983,0.011095895431935787,0.005964683601980951,0.0,0.0,0.0
294,training,0.007589888,0.12821899447590113,0.005964683601980951,0.0,0.0,0.0
295,training,0.0020841989,0.0651412766892463,0.005964683601980951,0.0,0.0,0.0
296,training,0.0068185655,0.0402532834559679,0.005964683601980951,0.0,0.0,0.0
297,training,0.022247054,0.03110771719366312,0.005964683601980951,0.0,0.0,0.0
298,training,0.0023031905,0.02506073983386159,0.005964683601980951,0.0,0.0,0.0
299,training,0.0033175515,0.04737109271809459,0.013050630384994554,0.0,0.0,0.0
300,training,0.0014186843,0.08632177533581853,0.013050630384994554,0.0,0.0,0.0
301,training,0.003078451,0.058539457619190216,0.013050630384994554,0.0,0.0,0.0
302,training,0.006620635,0.010515065863728522,0.013050630384994554,0.0,0.0,0.0
303,training,0.009002629,0.016487776767462492,0.013050630384994554,0.0,0.0,0.0
304,training,0.0070525547,0.036225998774170876,0.013050630384994554,0.0,0.0,0.0
305,training,0.005780182,0.014241844415664676,0.010720622709087987,0.0,0.0,0.0
306,training,0.0062641925,0.014530355110764503,0.010720622709087987,0.0,0.0,0.0
307,training,0.0023224684,0.00407375767827034,0.010720622709087987,0.0,0.0,0.0
308,training,0.0050591114,0.05106581375002861,0.010720622709087987,0.0,0.0,0.0
309,training,0.0043549864,0.11354178749024868,0.010720622709087987,0.0,0.0,0.0
310,training,0.0017888844,0.11223071999847889,0.010720622709087987,0.0,0.0,0.0
311,training,0.005980244,0.01951593474950641,0.0026003317723448144,0.0,0.0,0.0
312,training,0.0033270956,0.07769317179918289,0.0026003317723448144,0.0,0.0,0.0
313,training,0.0072379285,0.09597188606858253,0.0026003317723448144,0.0,0.0,0.0
314,training,0.0016386014,0.0030823703855276108,0.0026003317723448144,0.0,0.0,0.0
315,training,0.0053998567,0.04188491031527519,0.0026003317723448144,0.0,0.0,0.0
316,training,0.017054876,0.07383633591234684,0.0030126990854078355,0.0,0.0,0.0
317,training,0.0014096168,0.002692099660634991,0.0030126990854078355,0.0,0.0,0.0
318,training,0.0035322388,0.05795441195368767,0.0030126990854078355,0.0,0.0,0.0
319,training,0.0077119926,0.0382852777838707,0.0030126990854078355,0.0,0.0,0.0
320,training,0.0027827967,0.02644377201795578,0.0030126990854078355,0.0,0.0,0.0
321,training,0.0013473133,0.011108258971944451,0.0030126990854078355,0.0,0.0,0.0
322,training,0.005650875,0.00035778182791545987,0.01172417853233611,0.0,0.0,0.0
323,training,0.0008183612,0.06228159740567208,0.01172417853233611,0.0,0.0,0.0
324,training,0.0024706589,0.0416402630507946,0.01172417853233611,0.0,0.0,0.0
325,training,0.0017568325,0.013400249183177945,0.01172417853233611,0.0,0.0,0.0
326,training,0.0017528821,0.05214259959757328,0.01172417853233611,0.0,0.0,0.0
327,training,0.0017235283,0.014535097405314445,0.01172417853233611,0.0,0.0,0.0
328,training,0.000785259,0.029986094683408737,0.00927951065717581,0.0,0.0,0.0
329,training,0.0021209854,0.04306406155228615,0.00927951065717581,0.0,0.0,0.0
330,training,0.0014244628,0.02153646433725953,0.00927951065717581,0.0,0.0,0.0
331,training,0.0038233788,0.014762888371478766,0.00927951065717581,0.0,0.0,0.0
332,training,0.00063904724,0.02364926692098379,0.00927951065717581,0.0,0.0,0.0
333,training,0.0032483516,0.002956809476017952,0.010590904139685005,0.0,0.0,0.0
334,training,0.0013397525,0.005050839390605687,0.010590904139685005,0.0,0.0,0.0
335,training,0.006065699,0.012191133573651314,0.010590904139685005,0.0,0.0,0.0
336,training,0.0023787823,0.04510338976979256,0.010590904139685005,0.0,0.0,0.0
337,training,0.0024268231,0.04733764240518212,0.010590904139685005,0.0,0.0,0.0
338,training,0.003104059,0.007342879194766283,0.010590904139685005,0.0,0.0,0.0
339,training,0.00053974893,0.024997165659442544,0.01805325790195711,0.0,0.0,0.0
340,training,0.0029087262,0.008570532314479351,0.01805325790195711,0.0,0.0,0.0
341,training,0.0015557884,0.04766142554581165,0.01805325790195711,0.0,0.0,0.0
342,training,0.0013477434,0.026840560138225555,0.01805325790195711,0.0,0.0,0.0
343,training,0.015563937,0.0004993053153157217,0.01805325790195711,0.0,0.0,0.0
344,training,0.00944042,0.02742629498243332,0.01805325790195711,0.0,0.0,0.0
345,training,0.0029152895,0.05223585944622755,0.017039938651991937,0.0,0.0,0.0
346,training,0.004113407,0.03030234482139349,0.017039938651991937,0.0,0.0,0.0
