step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.045464180409908295,0.0
2,use_model,0,0.04407954961061478,0.0
3,use_model,0,0.06722128391265869,0.0
4,use_model,0,0.1022568792104721,0.0
5,use_model,0,0.15456169098615646,0.0
6,use_model,0,0.0643891990184784,0.0
7,use_model,0,0.18266436457633975,0.16486356470539432
8,use_model,0,0.06664684414863586,0.16486356470539432
9,use_model,0,0.07477895915508272,0.16486356470539432
10,use_model,0,0.06604940071702003,0.16486356470539432
11,use_model,0,0.03461108356714249,0.39995809913505814
12,use_model,0,0.08631110936403275,0.39995809913505814
13,use_model,0,0.07581594958901405,0.39995809913505814
14,use_model,0,0.09471094608306883,0.39995809913505814
15,use_model,0,0.07534226030111313,0.39995809913505814
16,use_model,0,0.09556961804628374,0.6440838347261366
17,use_model,0,0.08895818889141083,0.6440838347261366
18,use_model,0,0.06954846531152725,0.6440838347261366
19,use_model,0,0.18561942875385282,0.6440838347261366
20,use_model,0,0.07357775419950485,0.6440838347261366
21,use_model,0,0.025866873562335968,0.8814109439763277
22,use_model,0,0.028943859040737152,0.8814109439763277
23,use_model,0,0.031247369945049286,0.8814109439763277
24,use_model,0,0.0487651526927948,0.8814109439763277
25,use_model,0,0.058072011917829514,0.8814109439763277
26,use_model,0,0.06519877538084984,1.1710831622570719
27,use_model,0,0.07796695083379745,1.1710831622570719
28,use_model,0,0.1039891242980957,1.1710831622570719
29,use_model,0,0.12072276324033737,1.1710831622570719
30,use_model,0,0.13403265178203583,1.4207414982045015
31,use_model,0,0.14590123295784,1.4207414982045015
32,use_model,0,0.15873323380947116,1.4207414982045015
33,use_model,0,0.02035849541425705,1.4207414982045015
34,use_model,0,0.13042081892490387,0.10366696480873497
35,use_model,0,0.08372019976377486,0.10366696480873497
36,use_model,0,0.2454511821269989,0.10366696480873497
37,use_model,0,0.270857498049736,0.10366696480873497
38,use_model,0,0.1471409499645233,0.10366696480873497
39,use_model,0,0.16888917982578278,0.33494904121939373
40,use_model,0,0.16342094540596008,0.33494904121939373
41,use_model,0,0.17000825703144073,0.33494904121939373
42,use_model,0,0.17031529545783997,0.33494904121939373
43,use_model,0,0.18358328938484192,0.33494904121939373
44,use_model,0,0.2099696397781372,0.6144244555241714
45,use_model,0,0.193496435880661,0.6144244555241714
46,use_model,0,0.1127038300037384,0.6144244555241714
47,use_model,0,0.1086567938327789,0.6144244555241714
48,use_model,0,0.29880106449127203,0.6144244555241714
49,use_model,0,0.22339320182800293,0.8694481709467676
50,use_model,0,0.21996760368347165,0.8694481709467676
51,use_model,0,0.23681992292404175,0.8694481709467676
52,use_model,0,0.2568466514348984,0.8694481709467676
53,use_model,0,0.2141692340373993,1.1244706697403695
54,use_model,0,0.24670076370239263,1.1244706697403695
55,use_model,0,0.28869895637035364,1.1244706697403695
56,use_model,0,0.28315703570842743,1.1244706697403695
57,use_model,0,0.26744163036346436,1.1244706697403695
58,use_model,0,0.28346362709999096,1.3784319742298925
59,use_model,0,0.25035198032855993,1.3784319742298925
60,use_model,0,0.19456154108047488,1.3784319742298925
61,use_model,0,0.09213392436504361,1.3784319742298925
62,use_model,0,0.23687002062797546,0.12936007296643368
63,use_model,0,0.16069531440734863,0.12936007296643368
64,use_model,0,0.13207431137561798,0.12936007296643368
65,use_model,0,0.3029227405786515,0.12936007296643368
66,use_model,0,0.2704768627882004,0.12936007296643368
67,use_model,0,0.2135675996541977,0.4611443199739269
68,use_model,0,0.18872638046741486,0.4611443199739269
69,use_model,0,0.32296773791313166,0.4611443199739269
70,use_model,0,0.30093729496002203,0.4611443199739269
71,use_model,0,0.21843066811561584,0.4611443199739269
72,use_model,0,0.21308259665966034,0.7648863640011481
73,use_model,0,0.2929393798112869,0.7648863640011481
74,use_model,0,0.2122127264738083,0.7648863640011481
75,use_model,0,0.1565186083316803,0.7648863640011481
76,use_model,0,0.10114020109176633,1.0768186013387788
77,use_model,0,0.04872317612171173,1.0768186013387788
78,use_model,0,0.0076405853033065935,1.0768186013387788
79,use_model,0,0.01673664152622223,1.0768186013387788
80,use_model,0,0.01514124870300293,1.0768186013387788
81,use_model,0,0.1022922545671463,1.3669492301562307
82,use_model,0,0.12213904969394207,1.3669492301562307
83,use_model,0,0.0816621258854866,1.3669492301562307
84,use_model,0,0.3220667392015457,1.3669492301562307
85,use_model,0,0.3526817411184311,0.09162197259590835
86,use_model,0,0.3256428688764572,0.09162197259590835
87,use_model,0,0.3249684274196625,0.09162197259590835
88,use_model,0,0.3323619067668915,0.09162197259590835
89,use_model,0,0.30819881707429886,0.3146709071141262
90,use_model,0,0.3051316514611244,0.3146709071141262
91,use_model,0,0.29995813965797424,0.3146709071141262
92,use_model,0,0.27222567796707153,0.3146709071141262
93,use_model,0,0.2855564057826996,0.5345806304723124
94,use_model,0,0.31685230135917664,0.5345806304723124
95,use_model,0,0.35976338386535656,0.5345806304723124
96,use_model,0,0.35273677110671997,0.5345806304723124
