step,mode,loss,angle_error(rad),distance(m)
1,use_model,0,0.05984813719987869,0.0
2,use_model,0,0.06157665699720383,0.0
3,use_model,0,0.04959045350551605,0.0
4,use_model,0,0.035380213521420956,0.0
5,use_model,0,0.03323333337903023,0.0
6,use_model,0,0.03512388840317726,0.0
7,use_model,0,0.034231070429086685,0.03277138596190234
8,use_model,0,0.03163015097379684,0.03277138596190234
9,use_model,0,0.02667946368455887,0.03277138596190234
10,use_model,0,0.026105768978595734,0.03277138596190234
11,use_model,0,0.029487706720829003,0.03277138596190234
12,use_model,0,0.012103688903152943,0.055980250270626725
13,use_model,0,0.010677171871066093,0.055980250270626725
14,use_model,0,0.0032024853862822056,0.055980250270626725
15,use_model,0,0.00046740472316741943,0.055980250270626725
16,use_model,0,0.0052889264188706875,0.055980250270626725
17,use_model,0,0.005720881279557944,0.05827748190106919
18,use_model,0,0.011208323761820793,0.05827748190106919
19,use_model,0,0.004563224967569114,0.05827748190106919
20,use_model,0,0.0417749471962452,0.05827748190106919
21,use_model,0,0.02718951553106308,0.05827748190106919
22,use_model,0,0.03443826735019684,0.061666759364578924
23,use_model,0,0.028585247695446018,0.061666759364578924
24,use_model,0,0.024075768887996674,0.061666759364578924
25,use_model,0,0.026861734688282013,0.061666759364578924
26,use_model,0,0.022944204509258274,0.058372914008252653
27,use_model,0,0.028710149228572845,0.058372914008252653
28,use_model,0,0.01863423828035593,0.058372914008252653
29,use_model,0,0.06031212210655212,0.058372914008252653
30,use_model,0,0.05530358850955963,0.058372914008252653
31,use_model,0,0.0599672794342041,0.05717705783409305
32,use_model,0,0.056011185050010674,0.05717705783409305
33,use_model,0,0.043461576104164124,0.05717705783409305
34,use_model,0,0.04187365248799324,0.05717705783409305
35,use_model,0,0.0472075529396534,0.05717705783409305
36,use_model,0,0.03897714987397193,0.06925310692283496
37,use_model,0,0.04380636289715767,0.06925310692283496
38,use_model,0,0.04233727231621742,0.06925310692283496
39,use_model,0,0.029184050858020786,0.06925310692283496
40,use_model,0,0.03899264708161354,0.06925310692283496
41,use_model,0,0.024260781705379486,0.057490158810213014
42,use_model,0,0.026445768773555756,0.057490158810213014
43,use_model,0,0.03413240984082222,0.057490158810213014
44,use_model,0,0.025458313524723053,0.057490158810213014
45,use_model,0,0.022705845534801487,0.041060390639685716
46,use_model,0,0.026943765580654144,0.041060390639685716
47,use_model,0,0.009968993719667196,0.041060390639685716
48,use_model,0,0.010631842073053122,0.041060390639685716
49,use_model,0,0.017206786200404167,0.041060390639685716
50,use_model,0,0.008675081189721823,0.026720937262559703
51,use_model,0,0.009585452731698751,0.026720937262559703
52,use_model,0,0.004114404320716858,0.026720937262559703
53,use_model,0,0.003349125385284424,0.026720937262559703
54,use_model,0,0.0037010908126831055,0.026720937262559703
55,use_model,0,0.004216521978378296,0.022728632270627994
56,use_model,0,0.003657326102256775,0.022728632270627994
57,use_model,0,0.0034525692462921143,0.022728632270627994
58,use_model,0,0.003532007336616516,0.022728632270627994
59,use_model,0,0.004348099231719971,0.022728632270627994
60,use_model,0,0.0026057064533233643,0.01422341153511341
61,use_model,0,0.00343167781829834,0.01422341153511341
62,use_model,0,0.003465786576271057,0.01422341153511341
63,use_model,0,0.00245608389377594,0.01422341153511341
64,use_model,0,0.0032442063093185425,0.01422341153511341
65,use_model,0,0.0022728294134140015,0.008660050048932905
66,use_model,0,0.0020833760499954224,0.008660050048932905
67,use_model,0,0.007181522436439991,0.008660050048932905
68,use_model,0,0.005992604419589043,0.008660050048932905
69,use_model,0,0.006670919246971607,0.012355178421200434
70,use_model,0,0.009938640519976616,0.012355178421200434
71,use_model,0,0.008008105680346489,0.012355178421200434
72,use_model,0,0.03975817933678627,0.012355178421200434
73,use_model,0,0.038680169731378555,0.012355178421200434
74,use_model,0,0.05216686055064202,0.014937661916551754
75,use_model,0,0.04135787859559059,0.014937661916551754
76,use_model,0,0.04008655250072479,0.014937661916551754
77,use_model,0,0.03996114805340767,0.014937661916551754
78,use_model,0,0.03718414902687073,0.014937661916551754
79,use_model,0,0.03937888517975808,0.009606233336276762
80,use_model,0,0.049050793051719666,0.009606233336276762
81,use_model,0,0.03964010253548623,0.009606233336276762
82,use_model,0,0.040933806449174874,0.009606233336276762
83,use_model,0,0.039727333933115,0.0017009846996910267
84,use_model,0,0.05307874083518982,0.0017009846996910267
85,use_model,0,0.040214721113443375,0.0017009846996910267
86,use_model,0,0.042354289442300797,0.0017009846996910267
87,use_model,0,0.04024027660489082,0.0017009846996910267
88,use_model,0,0.05252444744110107,0.018002632105004236
89,use_model,0,0.04051696136593819,0.018002632105004236
90,use_model,0,0.04078100994229317,0.018002632105004236
91,use_model,0,0.03896811977028847,0.018002632105004236
92,use_model,0,0.04090172424912453,0.018002632105004236
93,use_model,0,0.03975493088364601,0.023470014048851906
94,use_model,0,0.041570309549570084,0.023470014048851906
95,use_model,0,0.053161874413490295,0.023470014048851906
96,use_model,0,0.04085111990571023,0.023470014048851906
97,use_model,0,0.03990930691361428,0.023783674527792717
98,use_model,0,0.039941061288118355,0.023783674527792717
99,use_model,0,0.05339999496936798,0.023783674527792717
100,use_model,0,0.040990639477968216,0.023783674527792717
101,use_model,0,0.04253901913762093,0.019712661251359464
102,use_model,0,0.04032297804951668,0.019712661251359464
103,use_model,0,0.05541992187499999,0.019712661251359464
104,use_model,0,0.03931945934891701,0.019712661251359464
105,use_model,0,0.04077403619885444,0.019712661251359464
106,use_model,0,0.0419476069509983,0.01401560283487536
107,use_model,0,0.042334426194429405,0.01401560283487536
