step,mode,loss,angle_error(rad),distance(m)
1,training,0.048994113,0.7705207467079163,0.0,1,0,0
2,training,0.67066133,0.29083946347236633,0.0,2,0,0
3,training,0.0664939,0.3564646244049072,0.0,3,0,0
4,training,0.12666629,0.5566261783242226,0.0,4,0,0
5,training,0.33727303,0.42527253180742264,0.0,5,0,0
6,training,0.20963894,0.08769038878381252,0.0,6,0,0
7,training,0.19304997,0.48855210840702057,0.0741185330680585,7,0,0
8,training,0.017486598,0.10735884308815002,0.0741185330680585,8,0,0
9,training,0.124500744,0.11015096493065357,0.0741185330680585,9,0,0
10,training,0.04398811,0.1935715563595295,0.0741185330680585,10,0,0
11,training,0.035848662,0.05348723381757737,0.0741185330680585,11,0,0
12,training,0.045209154,0.15767352655529976,0.059093601106667455,12,0,0
13,training,0.041869093,0.11324249394237995,0.059093601106667455,13,0,0
14,training,0.022300495,0.29369715601205826,0.059093601106667455,14,0,0
15,training,0.04727075,0.2599865421652794,0.059093601106667455,15,0,0
16,training,0.030750707,0.16982994973659515,0.059093601106667455,16,0,0
17,training,0.040960312,0.09309136122465134,0.024361067445835133,17,0,0
18,training,0.018278008,0.13386764749884605,0.024361067445835133,18,0,0
19,training,0.030234095,0.15147870406508446,0.024361067445835133,19,0,0
20,training,0.02556974,0.01456419005990029,0.024361067445835133,20,0,0
21,training,0.015297257,0.08888724446296692,0.014739671511523353,21,0,0
22,training,0.025859488,0.19513999670743942,0.014739671511523353,22,0,0
23,training,0.02020343,0.12730577401816845,0.014739671511523353,23,0,0
24,training,0.07212037,0.0021130479872226715,0.014739671511523353,24,0,0
25,training,0.028057016,0.18547304160892963,0.014739671511523353,25,0,0
26,training,0.0154537195,0.10199433751404285,0.026736268254175365,26,0,0
27,training,0.013253137,0.023874222941230983,0.026736268254175365,27,0,0
28,training,0.02347767,0.12336366809904575,0.026736268254175365,28,0,0
29,training,0.017123487,0.06621355284005404,0.026736268254175365,29,0,0
30,training,0.03221348,0.0740745859220624,0.026736268254175365,30,0,0
31,training,0.023174636,0.12157703004777431,0.03848697665608191,31,0,0
32,training,0.009359125,0.04196683503687382,0.03848697665608191,32,0,0
33,training,0.006543097,0.009483491070568562,0.03848697665608191,33,0,0
34,training,0.003216519,0.08709944039583206,0.03848697665608191,34,0,0
35,training,0.0061668404,0.06125539168715477,0.03848697665608191,35,0,0
36,training,0.009050051,0.039983026683330536,0.04277013605983497,36,0,0
37,training,0.0108879,0.08630912005901337,0.04277013605983497,37,0,0
38,training,0.011269978,0.10548043996095657,0.04277013605983497,38,0,0
39,training,0.0048125377,0.12274009734392166,0.04277013605983497,39,0,0
40,training,0.0022560712,0.06332390010356903,0.04277013605983497,40,0,0
41,training,0.0014602578,0.07415617490187287,0.036707568580734644,41,0,0
42,training,0.0042084614,0.001723059336654842,0.036707568580734644,42,0,0
43,training,0.0071403245,0.007676776964217424,0.036707568580734644,43,0,0
44,training,0.0073207524,0.04088497534394264,0.036707568580734644,44,0,0
45,training,0.0028107085,0.03410074859857559,0.026252285451824654,45,0,0
46,training,0.0007703897,0.03582760691642761,0.026252285451824654,46,0,0
47,training,0.0006904352,0.025032452773302794,0.026252285451824654,47,0,0
48,training,0.0013200132,0.006901178043335677,0.026252285451824654,48,0,0
49,training,0.0019880785,0.012191653746413067,0.03684304348353822,49,0,0
50,training,0.0014962023,0.006025995127856731,0.03684304348353822,50,0,0
51,training,0.00081561715,0.04261070117354393,0.03684304348353822,51,0,0
52,training,0.0006324576,0.0069991243071854115,0.03684304348353822,52,0,0
53,training,0.00070935406,0.0247354656457901,0.03684304348353822,53,0,0
54,training,0.0012748861,0.02068750560283661,0.045700608128782294,54,0,0
55,training,0.0007290173,0.02952410653233528,0.045700608128782294,55,0,0
56,training,0.00045813623,0.0070268986746668816,0.045700608128782294,56,0,0
57,training,0.0028224029,0.005989216733723879,0.045700608128782294,57,0,0
58,training,0.0020423275,0.058504603803157806,0.045700608128782294,58,0,0
59,training,0.0009644221,0.05154307559132576,0.042949418277219084,59,0,0
60,training,2.0136702e-05,0.025492046028375626,0.042949418277219084,60,0,0
61,training,0.000922793,0.014624820090830326,0.042949418277219084,61,0,0
62,training,0.0028874902,0.015706850215792656,0.042949418277219084,62,0,0
63,training,0.003381263,0.008058689534664154,0.042949418277219084,63,0,0
64,training,0.0018332766,0.012796042487025261,0.031141272008374358,64,0,0
65,training,0.0023349961,0.011159691959619522,0.031141272008374358,65,0,0
66,training,0.0014330639,0.03089326247572899,0.031141272008374358,66,0,0
67,training,0.0012124327,0.0009727161377668381,0.031141272008374358,67,0,0
68,training,0.0022174865,0.024544931948184967,0.031141272008374358,68,0,0
69,training,0.0007483092,0.006621989421546459,0.025744584631479793,69,0,0
70,training,0.0008354686,0.03917993977665901,0.025744584631479793,70,0,0
71,training,0.00169314,0.01812802627682686,0.025744584631479793,71,0,0
72,training,0.0027806591,0.029234906658530235,0.025744584631479793,72,0,0
73,training,0.00094499666,0.03209321200847626,0.028764051516074987,73,0,0
74,training,0.00056368485,0.031079597771167755,0.028764051516074987,74,0,0
