step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
62,training,0.057397857,0.20670342072844505,0.7118478630496061,0.0,0.0,0.0
63,training,0.06208133,0.14420394226908684,0.7118478630496061,0.0,0.0,0.0
64,training,0.036804456,0.25111207738518715,0.7118478630496061,0.0,0.0,0.0
65,training,0.07694724,0.2721031326800585,0.9192247095300651,0.0,0.0,0.0
66,training,0.11197711,0.11167693324387074,0.9192247095300651,0.0,0.0,0.0
67,training,0.005835997,0.21154706552624702,0.9192247095300651,0.0,0.0,0.0
68,training,0.052847654,0.2690391559153795,0.9192247095300651,0.0,0.0,0.0
69,training,0.0076499972,0.07047050725668669,0.9192247095300651,0.0,0.0,0.0
70,training,0.0065197954,0.10174245294183493,0.9192247095300651,0.0,0.0,0.0
71,training,0.049256902,0.16676893830299377,1.1913235087111083,0.0,0.0,0.0
72,training,0.010615515,0.15802565217018127,1.1913235087111083,0.0,0.0,0.0
73,training,0.036069028,0.003324296325445175,1.1913235087111083,0.0,0.0,0.0
74,training,0.06984814,0.12069505453109741,1.1913235087111083,0.0,0.0,0.0
75,training,0.0357291,0.1253582239151001,1.1913235087111083,0.0,0.0,0.0
76,training,0.004096656,0.0331782060675323,1.1913235087111083,0.0,0.0,0.0
77,training,0.008376004,0.06901001930236816,1.4087695383448777,0.0,0.0,0.0
78,training,0.05108251,0.16382518410682678,1.4087695383448777,0.0,0.0,0.0
79,training,0.03583588,0.03880966454744339,1.4087695383448777,0.0,0.0,0.0
80,training,0.011314932,0.056773797143250704,1.4087695383448777,0.0,0.0,0.0
81,training,0.048000157,0.051441177725791924,1.4087695383448777,0.0,0.0,0.0
82,training,0.0057625733,0.081690713763237,1.4087695383448777,0.0,0.0,0.0
83,training,0.08122526,0.044649767689406865,0.09649956487092207,0.0,0.0,0.0
84,training,0.018137109,0.029914088547229767,0.09649956487092207,0.0,0.0,0.0
85,training,0.007665472,0.13593748956918716,0.09649956487092207,0.0,0.0,0.0
86,training,0.014063396,0.07724018953740597,0.09649956487092207,0.0,0.0,0.0
87,training,0.020414956,0.05356005718931556,0.09649956487092207,0.0,0.0,0.0
88,training,0.009424421,0.0011470275931060314,0.09649956487092207,0.0,0.0,0.0
89,training,0.012231609,0.013042791048064828,0.3682561451241332,0.0,0.0,0.0
90,training,0.010635693,0.029371355543844402,0.3682561451241332,0.0,0.0,0.0
91,training,0.01212154,0.056383280898444355,0.3682561451241332,0.0,0.0,0.0
92,training,0.0076230047,0.059596304898150265,0.3682561451241332,0.0,0.0,0.0
93,training,0.005758517,0.04353786155115813,0.3682561451241332,0.0,0.0,0.0
94,training,0.0135175055,0.06082312762737274,0.3682561451241332,0.0,0.0,0.0
95,training,0.0050330297,0.032432385720312595,0.18647581087619242,0.0,0.0,0.0
96,training,0.011926063,0.06780101731419563,0.18647581087619242,0.0,0.0,0.0
97,training,0.0025522911,0.04027739726006985,0.18647581087619242,0.0,0.0,0.0
98,training,0.011506066,0.06759784184396267,0.18647581087619242,0.0,0.0,0.0
99,training,0.003063603,0.03280369285494089,0.18647581087619242,0.0,0.0,0.0
100,training,0.02228294,0.004660960286855699,0.18647581087619242,0.0,0.0,0.0
101,training,0.025934005,0.07143212668597698,0.48022377072015016,0.0,0.0,0.0
102,training,0.016934097,0.022222580388188362,0.48022377072015016,0.0,0.0,0.0
103,training,0.012306342,0.0371329877525568,0.48022377072015016,0.0,0.0,0.0
104,training,0.023945441,0.0236904751509428,0.48022377072015016,0.0,0.0,0.0
105,training,0.0065100994,0.028334723785519596,0.48022377072015016,0.0,0.0,0.0
106,training,0.0039041655,0.003111212514340874,0.48022377072015016,0.0,0.0,0.0
107,training,0.0035018367,0.012759676203131672,0.7887120035487266,0.0,0.0,0.0
108,training,0.017047547,0.03257270809262991,0.7887120035487266,0.0,0.0,0.0
109,training,0.0040486935,0.02401153091341257,0.7887120035487266,0.0,0.0,0.0
110,training,0.008655472,0.03509999951347709,0.7887120035487266,0.0,0.0,0.0
111,training,0.0025335345,0.048083650413900614,0.7887120035487266,0.0,0.0,0.0
112,training,0.005269318,0.060306547209620476,0.7887120035487266,0.0,0.0,0.0
113,training,0.019677311,0.06326100789010525,1.1496551823788428,0.0,0.0,0.0
114,training,0.01022011,0.0977098997682333,1.1496551823788428,0.0,0.0,0.0
115,training,0.015497773,0.03518188185989857,1.1496551823788428,0.0,0.0,0.0
116,training,0.012385853,0.0007693970110267401,1.1496551823788428,0.0,0.0,0.0
117,training,0.01786824,0.10655797272920609,1.1496551823788428,0.0,0.0,0.0
118,training,0.009659649,0.034160222858190536,1.1496551823788428,0.0,0.0,0.0
119,training,0.013678028,0.04981457442045212,1.4905305830578137,0.0,0.0,0.0
120,training,0.004697826,0.09655172610655427,1.4905305830578137,0.0,0.0,0.0
121,training,0.002728898,0.06802869588136673,1.4905305830578137,0.0,0.0,0.0
122,training,0.0040955637,0.02136681228876114,1.4905305830578137,0.0,0.0,0.0
123,training,0.0041890186,0.04506867378950119,1.4905305830578137,0.0,0.0,0.0
124,training,0.0063332277,0.014983184635639177,1.4905305830578137,0.0,0.0,0.0
125,training,0.004878119,0.07107263430953026,0.2538928274207695,0.0,0.0,0.0
126,training,0.014257813,0.020501866936683648,0.2538928274207695,0.0,0.0,0.0
127,training,0.006676103,0.010884303599596027,0.2538928274207695,0.0,0.0,0.0
128,training,0.0038828324,0.02039931714534758,0.2538928274207695,0.0,0.0,0.0
129,training,0.015613298,0.028498090803623186,0.2538928274207695,0.0,0.0,0.0
130,training,0.0042020534,0.061746812891215086,0.4863722196401677,0.0,0.0,0.0
131,training,0.0022090147,0.06323841586709023,0.4863722196401677,0.0,0.0,0.0
132,training,0.003881258,0.14279812201857567,0.4863722196401677,0.0,0.0,0.0
133,training,0.003213117,0.14631697162985802,0.4863722196401677,0.0,0.0,0.0
134,training,0.019997507,0.15567124262452126,0.4863722196401677,0.0,0.0,0.0
135,training,0.0011364361,0.17786326259374619,0.4863722196401677,0.0,0.0,0.0
136,training,0.004624555,0.1806517317891121,0.7517097215173998,0.0,0.0,0.0
137,training,0.0059461864,0.218503899872303,0.7517097215173998,0.0,0.0,0.0
138,training,0.009700212,0.1951923444867134,0.7517097215173998,0.0,0.0,0.0
139,training,0.0047263624,0.14278075844049454,0.7517097215173998,0.0,0.0,0.0
140,training,0.0042654504,0.15866510942578316,0.7517097215173998,0.0,0.0,0.0
141,training,0.0013387906,0.17969641461968422,0.7517097215173998,0.0,0.0,0.0
142,training,0.01626899,0.19707461073994637,1.012324432483864,0.0,0.0,0.0
143,training,0.0052370625,0.174444530159235,1.012324432483864,0.0,0.0,0.0
144,training,0.011996731,0.1475553996860981,1.012324432483864,0.0,0.0,0.0
145,training,0.0030116567,0.20907451584935188,1.012324432483864,0.0,0.0,0.0
146,training,0.005043452,0.07304966077208519,1.012324432483864,0.0,0.0,0.0
147,training,0.0022741382,0.028436701744794846,1.012324432483864,0.0,0.0,0.0
148,training,0.0025767297,0.02330873906612397,0.1676431075180909,0.0,0.0,0.0
149,training,0.008209107,0.018574818968772888,0.1676431075180909,0.0,0.0,0.0
150,training,0.004306708,0.1557195819914341,0.1676431075180909,0.0,0.0,0.0
151,training,0.0052367384,0.20336197968572378,0.1676431075180909,0.0,0.0,0.0
152,training,0.0050769104,0.2743076402693987,0.1676431075180909,0.0,0.0,0.0
153,training,0.0026327618,0.26182270236313343,0.3739272868489072,0.0,0.0,0.0
154,training,0.0048659807,0.26436260528862476,0.3739272868489072,0.0,0.0,0.0
155,training,0.010793368,0.32660218328237534,0.3739272868489072,0.0,0.0,0.0
156,training,0.02509433,0.2811702862381935,0.3739272868489072,0.0,0.0,0.0
157,training,0.009336942,0.151768421754241,0.3739272868489072,0.0,0.0,0.0
158,training,0.009211934,0.10283820889890194,0.3739272868489072,0.0,0.0,0.0
159,training,0.006571868,0.03805713728070259,0.62279363114384,0.0,0.0,0.0
160,training,0.007324813,0.002466488629579544,0.62279363114384,0.0,0.0,0.0
161,training,0.006331521,0.10502206906676292,0.62279363114384,0.0,0.0,0.0
162,training,0.0073461225,0.06899780221283436,0.62279363114384,0.0,0.0,0.0
163,training,0.0028542401,0.034505329094827175,0.62279363114384,0.0,0.0,0.0
164,training,0.0041419812,0.057509394362568855,0.62279363114384,0.0,0.0,0.0
165,training,0.010862159,0.021380187943577766,0.8710308313908857,0.0,0.0,0.0
166,training,0.0016875651,0.046844808384776115,0.8710308313908857,0.0,0.0,0.0
167,training,0.013980303,0.02803774736821651,0.8710308313908857,0.0,0.0,0.0
168,training,0.0053131683,0.014036574400961399,0.8710308313908857,0.0,0.0,0.0
169,training,0.0029938072,0.060581701807677746,0.8710308313908857,0.0,0.0,0.0
170,training,0.0037326552,0.09912345092743635,0.8710308313908857,0.0,0.0,0.0
171,training,0.0058714333,0.11707811616361141,1.1159941942598757,0.0,0.0,0.0
172,training,0.0058411895,0.07149688713252544,1.1159941942598757,0.0,0.0,0.0
173,training,0.007559812,0.14488257188349962,1.1159941942598757,0.0,0.0,0.0
174,training,0.0049326434,0.015179691370576618,1.1159941942598757,0.0,0.0,0.0
175,training,0.0037553296,0.07620244473218918,1.1159941942598757,0.0,0.0,0.0
176,training,0.0033238786,0.06631551909958944,1.1159941942598757,0.0,0.0,0.0
177,training,0.0033945995,0.024034702219069004,1.360096727492728,0.0,0.0,0.0
178,training,0.0030515522,0.017345245461910963,1.360096727492728,0.0,0.0,0.0
179,training,0.0022440117,0.019543025642633438,1.360096727492728,0.0,0.0,0.0
180,training,0.0015382636,0.007476373575627804,1.360096727492728,0.0,0.0,0.0
181,training,0.0034105582,0.004083599429577589,1.360096727492728,0.0,0.0,0.0
182,training,0.002410901,0.018572207540273666,1.360096727492728,0.0,0.0,0.0
183,training,0.0040797163,0.2043088898062706,0.052896443939577896,0.0,0.0,0.0
184,training,0.04205492,0.20897184312343597,0.052896443939577896,0.0,0.0,0.0
185,training,0.0024213246,0.08103303983807564,0.052896443939577896,0.0,0.0,0.0
186,training,0.0024840957,0.07823382318019867,0.052896443939577896,0.0,0.0,0.0
187,training,0.0017617531,0.23633187636733055,0.052896443939577896,0.0,0.0,0.0
188,training,0.007064096,0.21187591925263405,0.052896443939577896,0.0,0.0,0.0
189,training,0.014615653,0.16980609996244314,0.29062909951724475,0.0,0.0,0.0
190,training,0.0027038604,0.08064690604805946,0.29062909951724475,0.0,0.0,0.0
191,training,0.0064791003,0.06612532772123814,0.29062909951724475,0.0,0.0,0.0
192,training,0.033116635,0.07201949693262577,0.29062909951724475,0.0,0.0,0.0
193,training,0.0038812936,0.07489328272640705,0.29062909951724475,0.0,0.0,0.0
194,training,0.0015132597,0.11581726931035519,0.29062909951724475,0.0,0.0,0.0
195,training,0.0042233057,0.021772854030132308,0.07767874514248395,0.0,0.0,0.0
196,training,0.0020134605,0.021007008850574493,0.07767874514248395,0.0,0.0,0.0
197,training,0.0015526952,0.030938230454921722,0.07767874514248395,0.0,0.0,0.0
198,training,0.003115626,0.03363105654716493,0.07767874514248395,0.0,0.0,0.0
199,training,0.004545046,0.05555900186300278,0.07767874514248395,0.0,0.0,0.0
200,training,0.002805409,0.0704173818230629,0.07767874514248395,0.0,0.0,0.0
201,training,0.0033030084,0.10822782665491106,0.3227842062273512,0.0,0.0,0.0
202,training,0.007822828,0.16415349394083023,0.3227842062273512,0.0,0.0,0.0
203,training,0.0024205095,0.16083526611328125,0.3227842062273512,0.0,0.0,0.0
204,training,0.0036282027,0.1599116399884224,0.3227842062273512,0.0,0.0,0.0
205,training,0.0015337542,0.1132003627717495,0.3227842062273512,0.0,0.0,0.0
206,training,0.0039178543,0.1377130076289177,0.3227842062273512,0.0,0.0,0.0
207,training,0.0040843375,0.1269627995789051,0.561211682074651,0.0,0.0,0.0
208,training,0.003375439,0.0855041891336441,0.561211682074651,0.0,0.0,0.0
209,training,0.0016577481,0.12878130748867989,0.561211682074651,0.0,0.0,0.0
210,training,0.0012738082,0.12151966849341989,0.561211682074651,0.0,0.0,0.0
211,training,0.014818136,0.025219605304300785,0.561211682074651,0.0,0.0,0.0
212,training,0.0065140896,0.050380123779177666,0.561211682074651,0.0,0.0,0.0
213,training,0.0011341404,0.07451475784182549,0.8022875507231914,0.0,0.0,0.0
214,training,0.011675599,0.06289102509617805,0.8022875507231914,0.0,0.0,0.0
215,training,0.005281291,0.0023061968386173318,0.8022875507231914,0.0,0.0,0.0
216,training,0.0073859463,0.23901659995317462,0.8022875507231914,0.0,0.0,0.0
217,training,0.0019821716,0.17641739547252655,0.8022875507231914,0.0,0.0,0.0
218,training,0.028853117,0.0977213867008686,0.8022875507231914,0.0,0.0,0.0
219,training,0.016469613,0.04002516157925129,1.0428207465254644,0.0,0.0,0.0
220,training,0.0073729437,0.05745234526693821,1.0428207465254644,0.0,0.0,0.0
221,training,0.004017424,0.03772112354636192,1.0428207465254644,0.0,0.0,0.0
222,training,0.011409986,0.0321617959998548,1.0428207465254644,0.0,0.0,0.0
223,training,0.0020968397,0.15504583716392514,1.0428207465254644,0.0,0.0,0.0
224,training,0.00447806,0.13341281190514565,1.0428207465254644,0.0,0.0,0.0
225,training,0.0035665713,0.449834480881691,1.280129022566504,0.0,0.0,0.0
226,training,0.018750882,0.17354771867394447,1.280129022566504,0.0,0.0,0.0
227,training,0.006707021,0.03668053913861513,1.280129022566504,0.0,0.0,0.0
228,training,0.005737044,0.011866539716720581,1.280129022566504,0.0,0.0,0.0
229,training,0.0015937897,0.040613994002342224,1.280129022566504,0.0,0.0,0.0
230,training,0.0029403705,0.01388163585215807,1.280129022566504,0.0,0.0,0.0
231,training,0.0025984128,0.04995189979672432,0.0988003971713606,0.0,0.0,0.0
232,training,0.0021960926,0.008870098739862442,0.0988003971713606,0.0,0.0,0.0
233,training,0.0022666948,0.04229708015918732,0.0988003971713606,0.0,0.0,0.0
234,training,0.008158633,0.03761659562587738,0.0988003971713606,0.0,0.0,0.0
235,training,0.0059538004,0.1310437172651291,0.0988003971713606,0.0,0.0,0.0
236,training,0.030241936,0.12781429290771484,0.0988003971713606,0.0,0.0,0.0
237,training,0.011180157,0.10817618668079376,0.0988003971713606,0.0,0.0,0.0
238,training,0.008317199,0.12329541891813278,0.0988003971713606,0.0,0.0,0.0
239,training,0.0038882222,0.15916448831558228,0.0988003971713606,0.0,0.0,0.0
240,training,0.0057925074,0.19705924764275554,0.0988003971713606,0.0,0.0,0.0
241,training,0.038878553,0.1929466873407364,0.0988003971713606,0.0,0.0,0.0
242,training,0.016117442,0.16833226382732394,0.0988003971713606,0.0,0.0,0.0
243,training,0.007069608,0.1104799807071686,0.0988003971713606,0.0,0.0,0.0
244,training,0.015355264,0.09865678846836093,0.0988003971713606,0.0,0.0,0.0
245,training,0.012488561,0.1323280856013298,0.0988003971713606,0.0,0.0,0.0
246,training,0.0039714435,0.16339197009801865,0.0988003971713606,0.0,0.0,0.0
247,training,0.009813317,0.12404306232929233,0.0988003971713606,0.0,0.0,0.0
248,training,0.006650957,0.0867798775434494,0.0988003971713606,0.0,0.0,0.0
249,training,0.003085141,0.05999302864074707,0.0988003971713606,0.0,0.0,0.0
250,training,0.0029249615,0.07520826160907745,0.0988003971713606,0.0,0.0,0.0
251,training,0.004272727,0.10053783655166629,0.0988003971713606,0.0,0.0,0.0
252,training,0.0053534415,0.11247097700834277,0.0988003971713606,0.0,0.0,0.0
253,training,0.0033416913,0.11184658110141754,0.0988003971713606,0.0,0.0,0.0
254,training,0.0013978276,0.1039153337478638,0.0988003971713606,0.0,0.0,0.0
255,training,0.0023593586,0.09706181287765503,0.0988003971713606,0.0,0.0,0.0
256,training,0.0090304585,0.05874498188495639,0.0988003971713606,0.0,0.0,0.0
257,training,0.0039098635,0.02685616910457611,0.0988003971713606,0.0,0.0,0.0
258,training,0.0040915017,0.02520430088043213,0.0988003971713606,0.0,0.0,0.0
259,training,0.002735084,0.052567362785339355,0.0988003971713606,0.0,0.0,0.0
260,training,0.009566972,0.0424557626247406,0.0988003971713606,0.0,0.0,0.0
261,training,0.0066534313,0.032201364636421204,0.0988003971713606,0.0,0.0,0.0
262,training,0.009455221,0.05647987127304077,0.0988003971713606,0.0,0.0,0.0
263,training,0.004915722,0.056059300899505615,0.0988003971713606,0.0,0.0,0.0
264,training,0.041350998,0.1068478375673294,0.0988003971713606,0.0,0.0,0.0
265,training,0.003390259,0.13335008174180984,0.0988003971713606,0.0,0.0,0.0
266,training,0.0076345014,0.1270129308104515,0.0988003971713606,0.0,0.0,0.0
267,training,0.003353084,0.13516193628311157,0.0988003971713606,0.0,0.0,0.0
268,training,0.0031190296,0.146931491792202,0.0988003971713606,0.0,0.0,0.0
269,training,0.0061498377,0.11754593253135681,0.0988003971713606,0.0,0.0,0.0
270,training,0.0024622716,0.09815394878387451,0.0988003971713606,0.0,0.0,0.0
271,training,0.003421852,0.07776951789855957,0.0988003971713606,0.0,0.0,0.0
272,training,0.008043065,0.07027949392795563,0.0988003971713606,0.0,0.0,0.0
273,training,0.0023082502,0.0867777019739151,0.0988003971713606,0.0,0.0,0.0
274,training,0.0022724238,0.10298390686511993,0.0988003971713606,0.0,0.0,0.0
275,training,0.0013258765,0.11693546175956726,0.0988003971713606,0.0,0.0,0.0
276,training,0.008500657,0.08306507766246796,0.0988003971713606,0.0,0.0,0.0
277,training,0.0014172276,0.05317099392414093,0.0988003971713606,0.0,0.0,0.0
278,training,0.0011478312,0.025324463844299316,0.0988003971713606,0.0,0.0,0.0
279,training,0.0017133739,0.018492549657821655,0.0988003971713606,0.0,0.0,0.0
280,training,0.0017897452,0.048575013875961304,0.0988003971713606,0.0,0.0,0.0
281,training,0.017681038,0.008782699704170227,0.0988003971713606,0.0,0.0,0.0
282,training,0.0018172543,0.06808693706989288,0.0988003971713606,0.0,0.0,0.0
283,training,0.0336247,0.08515295386314392,0.0988003971713606,0.0,0.0,0.0
284,training,0.0074088336,0.08897766470909119,0.0988003971713606,0.0,0.0,0.0
285,training,0.0049718595,0.09890639781951904,0.0988003971713606,0.0,0.0,0.0
286,training,0.006904438,0.09436537325382233,0.0988003971713606,0.0,0.0,0.0
287,training,0.011043991,0.12052760273218155,0.0988003971713606,0.0,0.0,0.0
288,training,0.0022074496,0.12229129672050476,0.0988003971713606,0.0,0.0,0.0
289,training,0.006176631,0.058161020278930664,0.0988003971713606,0.0,0.0,0.0
290,training,0.008639385,0.01165837049484253,0.0988003971713606,0.0,0.0,0.0
291,training,0.0046253777,0.02033248543739319,0.0988003971713606,0.0,0.0,0.0
292,training,0.0055238707,0.014277547597885132,0.0988003971713606,0.0,0.0,0.0
293,training,0.0025498378,0.019835680723190308,0.0988003971713606,0.0,0.0,0.0
294,training,0.0018962194,0.000913962721824646,0.0988003971713606,0.0,0.0,0.0
295,training,0.016903803,0.07032895088195801,0.0988003971713606,0.0,0.0,0.0
296,training,0.008782256,0.06489802896976471,0.0988003971713606,0.0,0.0,0.0
297,training,0.010436615,0.01199832558631897,0.0988003971713606,0.0,0.0,0.0
298,training,0.0027932753,0.04065889120101929,0.0988003971713606,0.0,0.0,0.0
299,training,0.0032769977,0.07359033823013306,0.0988003971713606,0.0,0.0,0.0
300,training,0.011980644,0.03415629267692566,0.0988003971713606,0.0,0.0,0.0
301,training,0.0034593525,0.012975230813026428,0.0988003971713606,0.0,0.0,0.0
302,training,0.0017939247,0.037482380867004395,0.0988003971713606,0.0,0.0,0.0
303,training,0.0035946288,0.049946337938308716,0.0988003971713606,0.0,0.0,0.0
304,training,0.008567952,0.03781503438949585,0.0988003971713606,0.0,0.0,0.0
305,training,0.002806296,0.011860102415084839,0.0988003971713606,0.0,0.0,0.0
306,training,0.009391397,0.02034136652946472,0.0988003971713606,0.0,0.0,0.0
307,training,0.0036062307,0.05130951106548309,0.0988003971713606,0.0,0.0,0.0
308,training,0.010670524,0.056594833731651306,0.0988003971713606,0.0,0.0,0.0
309,training,0.009263196,0.05609576404094696,0.0988003971713606,0.0,0.0,0.0
310,training,0.0058928765,0.03503601253032684,0.0988003971713606,0.0,0.0,0.0
311,training,0.0014896885,0.01859802007675171,0.0988003971713606,0.0,0.0,0.0
312,training,0.02342188,0.021209925413131714,0.0988003971713606,0.0,0.0,0.0
313,training,0.0029106145,0.01869523525238037,0.0988003971713606,0.0,0.0,0.0
314,training,0.038241588,0.0552482008934021,0.0988003971713606,0.0,0.0,0.0
