step,mode,loss,angle_error(rad),distance(m),x(m),y(m)
70,training,0.10271119,0.7510333061218262,0.3302531231320435,76.0198176737,59.3987781618
71,training,0.11626764,0.7916412949562073,0.3261329341192524,76.0239260965,59.374417695
72,training,0.08751821,0.7781139016151428,0.3109798383147621,76.0390433514,59.3518702319
73,training,0.05079361,0.6793214678764343,0.2883874354103781,76.0617275265,59.3136324493
74,training,0.0832653,0.5708382725715635,0.2524754655684701,76.0977094074,59.3401644293
75,training,0.2047923,0.425383985042572,0.21429373788362352,76.1358580811,59.3475182338
76,training,0.122507274,0.2945639491081238,0.17735114284065248,76.1728733491,59.3394343331
77,training,0.06592355,0.1517978310585022,0.1399835593624935,76.2102661551,59.3638760188
78,training,0.15916567,0.10158175230026245,0.1057619536823288,76.2448620501,59.4190853657
79,training,0.14409363,0.2367505431175232,0.07920275559327368,76.2712228154,59.438728572
80,training,0.15132336,0.4196542501449585,0.07920275559327368,76.2712228154,59.438728572
81,training,0.09471558,0.7206762731075287,0.038794025942266684,76.3128560787,59.5193544268
82,training,0.07628383,0.772019162774086,0.038794025942266684,76.3128560787,59.5193544268
83,training,0.093995064,0.4722772240638733,0.01645039680575082,76.3343909396,59.6107324986
84,training,0.049418125,0.34921097755432107,0.013232083333163749,76.3373274075,59.6767414202
85,training,0.11863365,0.28800928592681885,0.022329519810654275,76.3295481901,59.7145028022
86,training,0.10725994,0.337680459022522,0.022329519810654275,76.3295481901,59.7145028022
87,training,0.10283859,0.2906991243362427,0.05883047821187382,76.2918631134,59.789540892
88,training,0.11872202,0.21164989471435547,0.05883047821187382,76.2918631134,59.789540892
89,training,0.11302714,0.18594235181808472,0.11724019549813126,76.2330166076,59.8382764775
90,training,0.20489824,0.22580522298812866,0.15125051845368698,76.1991220149,59.8661312752
91,training,0.15086724,0.15087831020355225,0.18780154304672828,76.1623908519,59.872077885
92,training,0.12060159,0.1491033434867859,0.22800402437812708,76.1223083109,59.8674450993
93,training,0.04625086,0.19507670402526855,0.26264237834086335,76.0873689324,59.8532728312
94,training,0.056427542,0.5163984894752502,0.29770386228956386,76.0524854514,59.8199702321
95,training,0.13136756,0.511958122253418,0.3269873024637012,76.0232414989,59.8177336526
96,training,0.10844218,0.7989113926887512,0.34618851663204475,76.0038923938,59.8129582413
97,training,0.14636135,0.7513412237167358,0.35962115251594223,75.990414303,59.7756013519
98,training,0.06944179,0.7342039346694946,0.35926290184443843,75.9908626551,59.7399841262
99,training,0.09295502,0.6016713976860046,0.3486132850571824,76.0014081589,59.7092728475
100,training,0.127461,0.5543032288551331,0.32808664864102327,76.0219577008,59.685846091
101,training,0.13702343,0.39639151096343994,0.29920242280557086,76.0509794743,59.67015497
102,training,0.18776932,0.204903244972229,0.26469418900697944,76.0854363442,59.6638075105
103,training,0.15314688,0.09347367286682151,0.22988528306921732,76.1203886855,59.6693541412
104,training,0.10260327,0.06164848804473899,0.19606395647030755,76.1542929088,59.6937441338
105,training,0.26558897,0.004089474678039773,0.08681603866856051,76.1868174932,59.7125451291
106,training,0.067371204,0.3272259831428528,0.11485874412257924,76.2145641238,59.7457070828
107,training,0.124692485,0.5958621501922609,0.1357722425858143,76.235321936,59.776397819
108,training,0.20762238,0.5638566017150879,0.1357722425858143,76.235321936,59.776397819
109,training,0.13379736,0.7443759143352509,0.16067528080347557,76.2605009537,59.8449794062
110,training,0.22774178,0.7460735440254211,0.16067528080347557,76.2605009537,59.8449794062
111,training,0.12541291,0.732684537768364,0.16067528080347557,76.2605009537,59.8449794062
112,training,0.09210765,0.6874537765979767,0.17387748408122602,76.2738067199,59.9574526589
113,training,0.18090107,0.7259316295385361,0.17387748408122602,76.2738067199,59.9574526589
114,training,0.07849855,0.8152440190315247,0.17387748408122602,76.2738067199,59.9574526589
115,training,0.13431175,0.9113447964191437,0.17387748408122602,76.2738067199,59.9574526589
116,training,0.18843916,0.9961730092763901,0.17387748408122602,76.2738067199,59.9574526589
117,training,0.27782094,0.9157290905714035,0.17387748408122602,76.2738067199,59.9574526589
118,training,0.2141464,0.8110234886407852,0.15215516386042097,76.2517935282,60.1979706413
119,training,0.23005623,0.7513162456452847,0.15215516386042097,76.2517935282,60.1979706413
120,training,0.38729286,0.8353339359164238,0.15215516386042097,76.2517935282,60.1979706413
121,training,0.10709831,1.031924270093441,0.15215516386042097,76.2517935282,60.1979706413
122,training,0.31825307,0.9415966346859932,0.15215516386042097,76.2517935282,60.1979706413
123,training,0.47386962,0.5927523002028465,0.15215516386042097,76.2517935282,60.1979706413
124,training,0.36564332,0.5041530728340149,0.10723595425676204,76.2072366109,60.4378880368
125,training,0.19501954,0.5933182677254081,0.10723595425676204,76.2072366109,60.4378880368
126,training,0.2415738,0.7409889400005341,0.10723595425676204,76.2072366109,60.4378880368
127,training,0.26735505,0.9032512791454792,0.10723595425676204,76.2072366109,60.4378880368
128,training,0.25455663,0.9333955943584442,0.10723595425676204,76.2072366109,60.4378880368
129,training,0.26962733,0.7169795334339142,0.10723595425676204,76.2072366109,60.4378880368
130,training,0.39740813,0.4920060411095619,0.066461742273762,76.1656202909,60.6769132598
131,training,0.15117678,0.44657471776008606,0.066461742273762,76.1656202909,60.6769132598
132,training,0.18501881,0.49458009749650955,0.066461742273762,76.1656202909,60.6769132598
133,training,0.41839263,0.5899485424160957,0.066461742273762,76.1656202909,60.6769132598
134,training,0.3183962,0.7086292840540409,0.066461742273762,76.1656202909,60.6769132598
135,training,0.46769932,0.7580574613530189,0.066461742273762,76.1656202909,60.6769132598
136,training,0.34281915,0.6459491848945618,0.03826600522939815,76.1381879043,60.9099980794
137,training,0.28814125,0.5004148185253143,0.03826600522939815,76.1381879043,60.9099980794
138,training,0.26699534,0.21680076420307162,0.03826600522939815,76.1381879043,60.9099980794
139,training,0.1829981,0.3469605892896652,0.03826600522939815,76.1381879043,60.9099980794
140,training,0.13469154,0.3586065322160721,0.011054667929098127,76.1108027814,61.0601116122
141,training,0.28118783,0.3479839712381363,0.011054667929098127,76.1108027814,61.0601116122
142,training,0.38929856,0.3701178878545761,0.011054667929098127,76.1108027814,61.0601116122
143,training,0.42332244,0.375607892870903,0.04100839159569799,76.0590696739,61.1599599806
144,training,0.21232584,0.385880783200264,0.04100839159569799,76.0590696739,61.1599599806
145,training,0.30931875,0.2759245038032532,0.09413469724584916,76.0062498495,61.2209484339
146,training,0.28514937,0.2691352963447572,0.09413469724584916,76.0062498495,61.2209484339
147,training,0.18710357,0.2338675856590272,0.15934044102208392,75.9407778497,61.2685647083
148,training,0.31217125,0.2860172390937805,0.15934044102208392,75.9407778497,61.2685647083
149,training,0.23605163,0.6542020440101624,0.2321194577723339,75.8679838873,61.3055892684
150,training,0.34263718,0.6699178218841553,0.2321194577723339,75.8679838873,61.3055892684
151,training,0.25564778,0.7383549809455872,0.3064056551037003,75.7936669574,61.3058634607
152,training,0.4549048,0.9054659307003021,0.3409429089625666,75.7591254149,61.2942152455
153,training,0.23943362,0.8484388589859009,0.37681048806733425,75.7233558157,61.2763213232
154,training,0.12052925,0.7977957129478455,0.40268103520835097,75.6974212566,61.246474338
155,training,0.41224203,0.671696662902832,0.03849587502754592,75.6825626023,61.2156821445
156,training,0.11956913,0.9230998158454895,0.07712688109147833,75.674619806,61.177170689
157,training,0.24833116,0.21872425079345703,0.07712688109147833,75.674619806,61.177170689
158,training,0.23895314,0.23197370767593384,0.15328313996198054,75.6829112413,61.0976740684
159,training,0.36218035,0.09442609548568726,0.15328313996198054,75.6829112413,61.0976740684
160,training,0.19296853,0.28015947341918945,0.22224540964728934,75.715106204,61.0282699679
161,training,0.12715754,0.16254019737243652,0.25050412717484705,75.7394783538,61.0026274964
162,training,0.2676615,0.5496015548706057,0.2716906201191553,75.7722332681,60.9880886025
163,training,0.15693355,0.5370763540267944,0.29632919707605604,75.8075097431,60.9738620949
164,training,0.46583736,0.4547257423400879,0.3078604236569711,75.8453627207,60.9786195641
165,training,0.20987418,0.559045672416687,0.3242374797160217,75.8803362674,60.9805403468
166,training,0.2629608,0.3959795832633972,0.3252890331391906,75.912455463,61.0036759723
167,training,0.20368867,0.46680235862731934,0.3171239026102775,75.9374969811,61.0398504547
168,training,0.4793412,0.3759568929672241,0.3023509728857591,75.9540729166,61.0860996367
169,training,0.23178227,0.38777783513069153,0.29447172970835495,75.9636704089,61.1188820882
170,training,0.34175718,0.3064981997013092,0.29447172970835495,75.9636704089,61.1188820882
171,training,0.25565147,0.2855089008808136,0.2694536326495013,75.9634691857,61.1935211331
172,training,0.2828303,0.00119704008102417,0.2694536326495013,75.9634691857,61.1935211331
173,training,0.12017364,0.13242445886135099,0.2694536326495013,75.9634691857,61.1935211331
174,training,0.17117049,0.30842482671141624,0.23320687928892928,75.9319631901,61.2987015035
175,training,0.23513249,0.3109032139182091,0.23320687928892928,75.9319631901,61.2987015035
176,training,0.11298888,0.3715973934158683,0.23320687928892928,75.9319631901,61.2987015035
177,training,0.20051044,0.4738035430200398,0.23320687928892928,75.9319631901,61.2987015035
178,training,0.14351049,0.31482771784067154,0.23320687928892928,75.9319631901,61.2987015035
179,training,0.15150154,0.15828930586576462,0.23320687928892928,75.9319631901,61.2987015035
180,training,0.24204075,0.36510572023689747,0.14087588890672326,75.8297511705,61.520770155
181,training,0.10355899,0.5055968910455704,0.14087588890672326,75.8297511705,61.520770155
182,training,0.043766644,0.2739582285284996,0.14087588890672326,75.8297511705,61.520770155
183,training,0.17994738,0.08911211974918842,0.14087588890672326,75.8297511705,61.520770155
184,training,0.079381585,0.11156496778130531,0.14087588890672326,75.8297511705,61.520770155
185,training,0.16442668,0.37201230227947235,0.14087588890672326,75.8297511705,61.520770155
186,training,0.25919127,0.6838387064635754,0.07486598463355144,75.7306390746,61.7437078142
187,training,0.29057917,0.25334561662748456,0.07486598463355144,75.7306390746,61.7437078142
188,training,0.14278053,0.06526631489396095,0.07486598463355144,75.7306390746,61.7437078142
189,training,0.088232994,0.16977017000317574,0.07486598463355144,75.7306390746,61.7437078142
190,training,0.13833456,0.5431163087487221,0.07486598463355144,75.7306390746,61.7437078142
191,training,0.17794469,0.4709642780944705,0.07486598463355144,75.7306390746,61.7437078142
192,training,0.073878266,0.18276644498109818,0.04277756428587278,75.6435222505,61.9667100948
193,training,0.21637872,0.10582589358091354,0.04277756428587278,75.6435222505,61.9667100948
194,training,0.06328198,0.1416110098361969,0.04277756428587278,75.6435222505,61.9667100948
195,training,0.13453127,0.11780766397714615,0.04277756428587278,75.6435222505,61.9667100948
196,training,0.109545976,0.1164446696639061,0.04277756428587278,75.6435222505,61.9667100948
197,training,0.12192268,0.1407259702682495,0.04277756428587278,75.6435222505,61.9667100948
198,training,0.16998686,0.1612490490078926,0.012661280514549454,75.5546640079,62.1822500036
199,training,0.12678687,0.1639689803123474,0.012661280514549454,75.5546640079,62.1822500036
200,training,0.079861544,0.20598626881837845,0.012661280514549454,75.5546640079,62.1822500036
201,training,0.07463895,0.28552407026290894,0.012661280514549454,75.5546640079,62.1822500036
202,training,0.08318259,0.34179548919200897,0.012661280514549454,75.5546640079,62.1822500036
203,training,0.038996935,0.3972356766462326,0.012661280514549454,75.5546640079,62.1822500036
204,training,0.119182,0.4032365530729294,0.011859817953413272,75.449764581,62.3901247145
205,training,0.106699266,0.34885215759277344,0.011859817953413272,75.449764581,62.3901247145
206,training,0.07015511,0.3637029379606247,0.011859817953413272,75.449764581,62.3901247145
207,training,0.09121965,0.12288243696093559,0.011859817953413272,75.449764581,62.3901247145
208,training,0.10775003,0.2522914055734873,0.011859817953413272,75.449764581,62.3901247145
209,training,0.25673416,0.25950939767062664,0.10758402075541496,75.3321152937,62.5527588914
210,training,0.048721742,0.5498033948242664,0.10758402075541496,75.3321152937,62.5527588914
211,training,0.12632908,0.5061325747519732,0.10758402075541496,75.3321152937,62.5527588914
212,training,0.06043489,0.5107342302799225,0.10758402075541496,75.3321152937,62.5527588914
213,training,0.081846,0.38627196475863457,0.18705298514207858,75.236118908,62.6757309725
214,training,0.13178405,0.35461813583970075,0.18705298514207858,75.236118908,62.6757309725
215,training,0.074474014,0.3540504723787308,0.18705298514207858,75.236118908,62.6757309725
216,training,0.04509987,0.2726217210292816,0.209280933934043,75.1922154743,62.7762707696
217,training,0.1048968,0.21238151006400588,0.209280933934043,75.1922154743,62.7762707696
218,training,0.058690447,0.06869201362133023,0.209280933934043,75.1922154743,62.7762707696
219,training,0.13557552,0.03696427494287491,0.209280933934043,75.1922154743,62.7762707696
220,training,0.06991036,0.11679002642631531,0.209280933934043,75.1922154743,62.7762707696
221,training,0.08182912,0.1779756024479866,0.209280933934043,75.1922154743,62.7762707696
222,training,0.10635736,0.27675700187683105,0.1899335765833096,75.1538929937,63.0148430084
223,training,0.12716462,0.3206361969932914,0.1899335765833096,75.1538929937,63.0148430084
224,training,0.036404938,0.4351650457829237,0.1899335765833096,75.1538929937,63.0148430084
225,training,0.014555405,0.37653723545372486,0.1899335765833096,75.1538929937,63.0148430084
226,training,0.107724495,0.32246817648410797,0.1899335765833096,75.1538929937,63.0148430084
227,training,0.049508613,0.19935319013893604,0.1899335765833096,75.1538929937,63.0148430084
228,training,0.20749986,0.20719331689178944,0.13882725195359022,75.1450043289,63.2540478341
229,training,0.08163857,0.39175793528556824,0.13882725195359022,75.1450043289,63.2540478341
230,training,0.045575332,0.4224467873573303,0.13882725195359022,75.1450043289,63.2540478341
231,training,0.11630398,0.035817474126815796,0.13882725195359022,75.1450043289,63.2540478341
232,training,0.12854315,0.2866896986961365,0.13882725195359022,75.1450043289,63.2540478341
233,training,0.09393625,0.42531289160251606,0.13882725195359022,75.1450043289,63.2540478341
234,training,0.08976498,0.8849976509809493,0.18135193953151268,75.140187481,63.4807742977
235,training,0.09539464,1.0505469143390656,0.18135193953151268,75.140187481,63.4807742977
236,training,0.076279126,1.1602776050567627,0.27481708752221873,75.1595833945,63.5739483266
237,training,0.07107605,1.2675016522407532,0.27481708752221873,75.1595833945,63.5739483266
238,training,0.03878488,1.0691034197807312,0.3463656705164482,75.2007004317,63.6447734434
239,training,0.108457126,1.0041041374206543,0.3463656705164482,75.2007004317,63.6447734434
240,training,0.041265305,0.8078172951936722,0.396209707868557,75.2576712045,63.6989044045
241,training,0.058421675,0.6389129981398582,0.396209707868557,75.2576712045,63.6989044045
242,training,0.3181728,0.38028204068541527,0.396209707868557,75.2576712045,63.6989044045
243,training,0.0817276,0.34291695058345795,0.396209707868557,75.2576712045,63.6989044045
244,training,0.1477521,0.4824426546692848,0.396209707868557,75.2576712045,63.6989044045
245,training,0.064211614,0.5201486945152283,0.396209707868557,75.2576712045,63.6989044045
246,training,0.12942126,0.5563023090362549,0.396209707868557,75.2576712045,63.6989044045
247,training,0.13701162,0.5582861602306366,0.41042353987821245,75.4787077637,63.8703886025
248,training,0.05098251,0.5539390742778778,0.41042353987821245,75.4787077637,63.8703886025
249,training,0.21062303,0.49020326137542725,0.41042353987821245,75.4787077637,63.8703886025
250,training,0.033901565,0.4716046154499054,0.41042353987821245,75.4787077637,63.8703886025
251,training,0.10893571,0.41378188133239746,0.41042353987821245,75.4787077637,63.8703886025
252,training,0.13467966,0.3514735996723175,0.41042353987821245,75.4787077637,63.8703886025
253,training,0.13871628,0.34522545337677,0.32452940438074146,75.6466613462,64.0474217698
254,training,0.13818583,0.38128238916397095,0.32452940438074146,75.6466613462,64.0474217698
255,training,0.13083225,0.1599989533424377,0.32452940438074146,75.6466613462,64.0474217698
256,training,0.050163046,0.0697023868560791,0.32452940438074146,75.6466613462,64.0474217698
257,training,0.17017461,0.0012452006340026855,0.1414002931232048,75.734712661,64.1871070777
258,training,0.076028146,0.03617691993713379,0.1414002931232048,75.734712661,64.1871070777
259,training,0.09686529,0.03583836555480957,0.1718052040157451,75.7595976123,64.2585347803
260,training,0.023830676,0.07477360963821406,0.1718052040157451,75.7595976123,64.2585347803
261,training,0.044611964,0.27140304446220404,0.18548360344878928,75.7643947716,64.3377127511
262,training,0.21071935,0.23386939615011215,0.18548360344878928,75.7643947716,64.3377127511
263,training,0.28572053,0.233309805393219,0.18548360344878928,75.7643947716,64.3377127511
264,training,0.12940116,0.20097105391323566,0.19403441496018867,75.749803504,64.4676974582
265,training,0.055180646,0.23274016939103603,0.19403441496018867,75.749803504,64.4676974582
266,training,0.042399272,0.23304921388626101,0.19403441496018867,75.749803504,64.4676974582
267,training,0.0147504425,0.2388732135295868,0.19403441496018867,75.749803504,64.4676974582
268,training,0.052099273,0.180553138256073,0.19403441496018867,75.749803504,64.4676974582
269,training,0.272377,0.18014183826744556,0.17214931320615967,75.6820549576,64.6483935661
270,training,0.14872053,0.2536521404981613,0.17214931320615967,75.6820549576,64.6483935661
271,training,0.13448699,0.22591545805335045,0.17214931320615967,75.6820549576,64.6483935661
272,training,0.22103958,0.17556173633784056,0.17214931320615967,75.6820549576,64.6483935661
273,training,0.03469319,0.16471990942955017,0.17214931320615967,75.6820549576,64.6483935661
274,training,0.034228954,0.20283976942300797,0.17214931320615967,75.6820549576,64.6483935661
275,training,0.04885786,0.1944001941010356,0.12364428973561054,75.5705763315,64.874352148
276,training,0.10765249,0.02771137654781341,0.12364428973561054,75.5705763315,64.874352148
277,training,0.0352292,0.08704329282045364,0.12364428973561054,75.5705763315,64.874352148
278,training,0.016766584,0.21491515636444092,0.12364428973561054,75.5705763315,64.874352148
279,training,0.03243077,0.38532156497240067,0.12364428973561054,75.5705763315,64.874352148
280,training,0.05321059,0.4000161522999406,0.12364428973561054,75.5705763315,64.874352148
281,training,0.22969042,0.26712627336382866,0.08052604096587138,75.4653829203,65.0875074267
282,training,0.024463922,0.18989335000514984,0.08052604096587138,75.4653829203,65.0875074267
283,training,0.07888525,0.15984193980693817,0.08052604096587138,75.4653829203,65.0875074267
284,training,0.088670164,0.1219014972448349,0.08052604096587138,75.4653829203,65.0875074267
285,training,0.058486488,0.2805006951093674,0.08052604096587138,75.4653829203,65.0875074267
286,training,0.046106283,0.526002198457718,0.08052604096587138,75.4653829203,65.0875074267
287,training,0.1313999,0.5442225039005281,0.2120012004587943,75.3726268603,65.3102279509
288,training,0.027453337,0.48384180665016174,0.2120012004587943,75.3726268603,65.3102279509
289,training,0.06016331,0.5732251033186913,0.28651096275599314,75.3675186597,65.384665209
290,training,0.042759385,0.721505343914032,0.28651096275599314,75.3675186597,65.384665209
291,training,0.108985715,0.7510446608066559,0.337244164887333,75.3883615482,65.4548675655
292,training,0.034060955,0.703809916973114,0.337244164887333,75.3883615482,65.4548675655
293,training,0.07810387,0.6958669722080231,0.337244164887333,75.3883615482,65.4548675655
294,training,0.11314601,0.634642593562603,0.3830118361224389,75.4445117229,65.577118693
295,training,0.2535512,0.6342541575431824,0.3830118361224389,75.4445117229,65.577118693
296,training,0.06672412,0.5856484770774841,0.3830118361224389,75.4445117229,65.577118693
297,training,0.03348269,0.49095501378178596,0.3830118361224389,75.4445117229,65.577118693
298,training,0.029849693,0.38840092718601227,0.3830118361224389,75.4445117229,65.577118693
299,training,0.016412733,0.4125469848513603,0.3830118361224389,75.4445117229,65.577118693
300,training,0.07674332,0.47724614292383194,0.329486698835482,75.5794514076,65.7738921766
301,training,0.19217284,0.6035299450159073,0.329486698835482,75.5794514076,65.7738921766
302,training,0.19558194,0.5646375939249992,0.329486698835482,75.5794514076,65.7738921766
303,training,0.11613219,0.3922891467809677,0.329486698835482,75.5794514076,65.7738921766
304,training,0.3756493,0.4300730675458908,0.329486698835482,75.5794514076,65.7738921766
305,training,0.04829754,0.18894585967063904,0.329486698835482,75.5794514076,65.7738921766
306,training,0.065287225,0.1575413942337036,0.1062254918794744,75.7016357226,65.9794844873
307,training,0.0732584,0.079462170600891,0.1062254918794744,75.7016357226,65.9794844873
308,training,0.16315252,0.08673691749572754,0.1062254918794744,75.7016357226,65.9794844873
309,training,0.050410405,0.002049386501312367,0.1557003691665301,75.7438114558,66.0850062858
310,training,0.15923855,0.174899771809578,0.1557003691665301,75.7438114558,66.0850062858
311,training,0.0369829,0.3069587536156177,0.17539214486136775,75.7548650357,66.1561650454
312,training,0.022280265,0.38701604306697845,0.17539214486136775,75.7548650357,66.1561650454
313,training,0.18069705,0.402995876967907,0.17539214486136775,75.7548650357,66.1561650454
314,training,0.34135586,0.2719957232475281,0.1734638143808372,75.735505753,66.2550926134
315,training,0.05878005,0.2641350254416466,0.1734638143808372,75.735505753,66.2550926134
316,training,0.10909834,0.18060379475355146,0.1734638143808372,75.735505753,66.2550926134
317,training,0.24023372,0.21451421082019806,0.1734638143808372,75.735505753,66.2550926134
318,training,0.16081506,0.24097780883312225,0.1734638143808372,75.735505753,66.2550926134
319,training,0.044320907,0.304312564432621,0.1734638143808372,75.735505753,66.2550926134
320,training,0.051604524,0.29164548218250275,0.15577567006727464,75.6538099406,66.4924566896
321,training,0.069185436,0.2743439879268408,0.15577567006727464,75.6538099406,66.4924566896
322,training,0.024952846,0.20293501764535904,0.15577567006727464,75.6538099406,66.4924566896
323,training,0.15144314,0.03565901517868042,0.15577567006727464,75.6538099406,66.4924566896
324,training,0.1916314,0.1677705328911543,0.15577567006727464,75.6538099406,66.4924566896
325,training,0.023549642,0.15979580953717232,0.15577567006727464,75.6538099406,66.4924566896
326,training,0.056981523,0.2068895399570465,0.11469446866487368,75.5476918203,66.7082127886
327,training,0.0060233367,0.12792392447590828,0.11469446866487368,75.5476918203,66.7082127886
328,training,0.46442485,0.15918555483222008,0.11469446866487368,75.5476918203,66.7082127886
329,training,0.026432814,0.34805307537317276,0.11469446866487368,75.5476918203,66.7082127886
330,training,0.024204671,0.5172403752803802,0.11469446866487368,75.5476918203,66.7082127886
331,training,0.075584255,0.540135842282325,0.11469446866487368,75.5476918203,66.7082127886
332,training,0.21011052,0.4769311882555485,0.06552162933440793,75.436233991,66.9050942512
333,training,0.17740624,0.5165306106209755,0.06552162933440793,75.436233991,66.9050942512
334,training,0.083286405,0.5893608517944813,0.06552162933440793,75.436233991,66.9050942512
335,training,0.11527845,0.5955336950719357,0.06552162933440793,75.436233991,66.9050942512
