step,mode,loss,angle_error(rad),distance(m)
1,training,0.02436422,0.7874588519334793,0.0
2,training,0.6200333,0.1740330010652542,0.0
3,training,0.020124055,0.5115836560726166,0.0
4,training,0.27588692,0.4518886357545854,0.0
5,training,0.30289143,0.04375547170639038,0.0
6,training,0.15897903,0.22349578142166138,0.2190131578498434
7,training,0.112462595,0.4178949594497682,0.2190131578498434
8,training,0.25785527,0.6005870401859286,0.2950355036847827
9,training,0.24736135,0.48904246091842674,0.3436772917465419
10,training,0.12299752,0.13603198528289795,0.3436772917465419
11,training,0.093786374,0.10768324136734009,0.3725615899820121
12,training,0.19354926,0.07774263620376576,0.3725615899820121
13,training,0.1971002,0.011738717555999756,0.35101851474886897
14,training,0.24100852,0.01975536346435547,0.328043846903446
15,training,0.22839521,0.16709376126527786,0.328043846903446
16,training,0.14557324,0.10541858524084091,0.328043846903446
17,training,0.08818999,0.3056046683341265,0.328043846903446
18,training,0.12529606,0.41166093945503235,0.328043846903446
19,training,0.20428447,0.6740135028958321,0.24274946472978393
20,training,0.21994817,0.9612527191638947,0.24274946472978393
21,training,0.1758576,0.7952699027955532,0.24274946472978393
22,training,0.26375026,0.4316655397415161,0.24274946472978393
23,training,0.07852914,0.1995246857404709,0.24274946472978393
24,training,0.16661188,0.5787047371268272,0.1821233151614495
25,training,0.15111409,0.6399257257580757,0.1821233151614495
26,training,0.36609107,0.5426054373383522,0.1821233151614495
27,training,0.040728033,0.29967907071113586,0.1821233151614495
28,training,0.19966076,0.3663845621049404,0.11784600020406147
29,training,0.09557685,0.48264895379543304,0.11784600020406147
30,training,0.06537149,0.07778601348400116,0.11784600020406147
31,training,0.1330061,0.13436339795589447,0.11784600020406147
32,training,0.09264006,0.81782266497612,0.11784600020406147
33,training,0.13845845,0.5465265810489655,0.07894057046027718
34,training,0.26286364,0.21799631416797638,0.07894057046027718
35,training,0.20125327,0.01048266887664795,0.07894057046027718
36,training,0.26234856,0.10170567035675049,0.07894057046027718
37,training,0.18863522,0.2027738094329834,0.07894057046027718
38,training,0.22531086,0.5048844255506992,0.10926770718240522
39,training,0.15327854,0.1932041198015213,0.10926770718240522
40,training,0.27954978,0.18818642850965261,0.10926770718240522
41,training,0.16454504,0.29118975810706615,0.10926770718240522
42,training,0.04705058,0.32848221249878407,0.10926770718240522
43,training,0.16916808,0.18968570046126842,0.06704652134193713
44,training,0.120322615,0.08572191977873445,0.06704652134193713
45,training,0.20452042,0.09554247045889497,0.06704652134193713
46,training,0.086180486,0.02193266525864601,0.06704652134193713
47,training,0.15551561,0.07068622298538685,0.06704652134193713
48,training,0.08355271,0.5084665156900883,0.05170217072809495
49,training,0.022734996,0.04037959931883961,0.05170217072809495
50,training,0.034976106,0.0975927822291851,0.05170217072809495
51,training,0.16826695,0.01436085440218449,0.05170217072809495
52,training,0.102953,0.026519592851400382,0.05170217072809495
53,training,0.085484356,0.044152116402983665,0.048811019859609686
54,training,0.07241227,0.0398069703951478,0.048811019859609686
55,training,0.042106397,0.07350096851587296,0.048811019859609686
56,training,0.06990127,0.37204045057296753,0.048811019859609686
57,training,0.06739571,0.39393940567970276,0.005851244574118091
58,training,0.023734065,0.2968160808086395,0.005851244574118091
59,training,0.041474313,0.15404334664344788,0.005851244574118091
60,training,0.042007193,0.12523267790675163,0.005851244574118091
61,training,0.09419082,0.15664160251617432,0.005851244574118091
62,training,0.022738513,0.29804468154907227,0.25608156862365933
63,training,0.08131023,0.23880828171968463,0.25608156862365933
64,training,0.057893023,0.19758639112114906,0.25608156862365933
65,training,0.054852836,0.2556126266717911,0.25608156862365933
66,training,0.026795037,0.005924791097640991,0.25608156862365933
67,training,0.08784658,0.07836581766605374,3.3647568976674904
68,training,0.049374133,0.19384023547172546,1.1894230351799966
69,training,0.09876,0.45301543921232224,1.1894230351799966
70,training,0.0673178,0.9362950325012207,1.1894230351799966
71,training,0.03245251,1.0910080671310425,1.3324590371518346
72,training,0.2049003,0.9383193179965019,1.3905326839553134
73,training,0.031459466,0.9781557023525238,1.3905326839553134
74,training,0.13550243,1.0065268278121948,1.4338471156222508
75,training,0.047673628,0.8384944796562195,1.4476924949191627
76,training,0.073320076,0.6812041103839874,1.4410239875609014
77,training,0.09253646,0.5436866879463196,1.4292296848238224
78,training,0.09225471,0.29966288805007935,1.4111257058121571
