step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
37,training,0.0467242,0.17154781892895696,0.26894951019901603,0.0,0.0,0.0
38,training,0.08133605,0.14295706897974014,0.26894951019901603,0.0,0.0,0.0
39,training,0.03274227,0.030541550368070602,0.26894951019901603,0.0,0.0,0.0
40,training,0.056974277,0.028109874576330185,0.2166351123127464,0.0,0.0,0.0
41,training,0.053348914,0.015029460191726685,0.2166351123127464,0.0,0.0,0.0
42,training,0.03570492,0.005583539605140686,0.2166351123127464,0.0,0.0,0.0
43,training,0.02399683,0.004359009210020304,0.2166351123127464,0.0,0.0,0.0
44,training,0.0401451,0.005397221073508263,0.2166351123127464,0.0,0.0,0.0
45,training,0.03370175,0.00616320688277483,0.2166351123127464,0.0,0.0,0.0
46,training,0.06208823,0.07953870994970201,0.01751788306330116,0.0,0.0,0.0
47,training,0.06807616,0.07606418291106819,0.01751788306330116,0.0,0.0,0.0
48,training,0.056613434,0.061819314025342464,0.01751788306330116,0.0,0.0,0.0
49,training,0.056491245,0.06554429698735477,0.01751788306330116,0.0,0.0,0.0
50,training,0.06546636,0.0672927126288414,0.01751788306330116,0.0,0.0,0.0
51,training,0.023966298,0.0701676495373249,0.01751788306330116,0.0,0.0,0.0
52,training,0.028728278,0.07226559612900019,0.03299126183460822,0.0,0.0,0.0
53,training,0.03056704,0.06128684338182211,0.03299126183460822,0.0,0.0,0.0
54,training,0.074454024,0.06807856447994709,0.03299126183460822,0.0,0.0,0.0
55,training,0.040474474,0.07576222531497478,0.03299126183460822,0.0,0.0,0.0
56,training,0.02545952,0.08339092135429382,0.03299126183460822,0.0,0.0,0.0
57,training,0.03461927,0.09362025838345289,0.0415401832584187,0.0,0.0,0.0
58,training,0.049841303,0.10737530887126923,0.0415401832584187,0.0,0.0,0.0
59,training,0.04016938,0.11719309166073799,0.0415401832584187,0.0,0.0,0.0
60,training,0.017888026,0.11241214722394942,0.0415401832584187,0.0,0.0,0.0
61,training,0.006659792,0.12744440883398056,0.0415401832584187,0.0,0.0,0.0
62,training,0.019002285,0.1511170957237482,0.0415401832584187,0.0,0.0,0.0
63,training,0.02924751,0.15117351710796356,0.051989050570578364,0.0,0.0,0.0
64,training,0.030698042,0.13599427742883566,0.051989050570578364,0.0,0.0,0.0
65,training,0.033816386,0.15379818086512387,0.051989050570578364,0.0,0.0,0.0
66,training,0.013097102,0.11320645036175847,0.051989050570578364,0.0,0.0,0.0
67,training,0.033693068,0.16259319148957732,0.051989050570578364,0.0,0.0,0.0
68,training,0.004286862,0.16909709386527536,0.051989050570578364,0.0,0.0,0.0
69,training,0.006021483,0.10482981149107218,0.062307673632517886,0.0,0.0,0.0
70,training,0.018417127,0.11903628427535295,0.062307673632517886,0.0,0.0,0.0
71,training,0.02851344,0.10264034662395716,0.062307673632517886,0.0,0.0,0.0
72,training,0.03519426,0.1081005446612835,0.062307673632517886,0.0,0.0,0.0
73,training,0.041128866,0.10864289477467537,0.062307673632517886,0.0,0.0,0.0
74,training,0.04208337,0.06494254246354103,0.062307673632517886,0.0,0.0,0.0
75,training,0.013479555,0.10835281200706959,0.06157976963718463,0.0,0.0,0.0
76,training,0.014324166,0.05483479611575605,0.06157976963718463,0.0,0.0,0.0
77,training,0.012347946,0.054680958390235915,0.06157976963718463,0.0,0.0,0.0
78,training,0.020898337,0.07198525639250875,0.06157976963718463,0.0,0.0,0.0
79,training,0.034523774,0.0775978877209127,0.06157976963718463,0.0,0.0,0.0
80,training,0.012910112,0.07507188199087976,0.06157976963718463,0.0,0.0,0.0
81,training,0.011735123,0.04254144802689552,0.06396871707882028,0.0,0.0,0.0
82,training,0.014519465,0.01295635849237442,0.06396871707882028,0.0,0.0,0.0
83,training,0.03894786,0.004956424236297607,0.06396871707882028,0.0,0.0,0.0
84,training,0.019052956,0.0011830329895019392,0.06396871707882028,0.0,0.0,0.0
85,training,0.036088597,0.02201875299215318,0.06396871707882028,0.0,0.0,0.0
86,training,0.021594558,0.02982894331216812,0.0626765691039891,0.0,0.0,0.0
87,training,0.018386675,0.027835756540298455,0.0626765691039891,0.0,0.0,0.0
88,training,0.023203941,0.0038026515394449234,0.0626765691039891,0.0,0.0,0.0
89,training,0.031152857,0.024567420128732916,0.0626765691039891,0.0,0.0,0.0
90,training,0.025695398,0.012683946173638105,0.0626765691039891,0.0,0.0,0.0
91,training,0.024490256,0.0299404114484787,0.049116996899203486,0.0,0.0,0.0
92,training,0.035787195,0.043633513152599335,0.049116996899203486,0.0,0.0,0.0
93,training,0.013924965,0.04369244910776615,0.049116996899203486,0.0,0.0,0.0
94,training,0.027818082,0.007868748158216483,0.049116996899203486,0.0,0.0,0.0
95,training,0.022039155,0.01697040256112814,0.049116996899203486,0.0,0.0,0.0
96,training,0.0062246937,0.08688670047558844,0.03000665965323699,0.0,0.0,0.0
97,training,0.028461523,0.10653037577867508,0.03000665965323699,0.0,0.0,0.0
98,training,0.0075511667,0.05001995712518692,0.03000665965323699,0.0,0.0,0.0
99,training,0.0052095326,0.03176885470747948,0.03000665965323699,0.0,0.0,0.0
100,training,0.008351995,0.019538160413503647,0.03000665965323699,0.0,0.0,0.0
101,training,0.013946263,0.03509688004851341,0.03000665965323699,0.0,0.0,0.0
102,training,0.00065689546,0.01611006259918213,0.018475956773879927,0.0,0.0,0.0
103,training,0.020686364,0.017913341522216797,0.018475956773879927,0.0,0.0,0.0
104,training,0.0039053974,0.024219713639467958,0.018475956773879927,0.0,0.0,0.0
105,training,0.011617893,0.017213840968906876,0.018475956773879927,0.0,0.0,0.0
106,training,0.008324895,0.01001518964767456,0.018475956773879927,0.0,0.0,0.0
107,training,0.008441311,0.03505103290081024,0.018475956773879927,0.0,0.0,0.0
108,training,0.00777164,0.05956475995481014,0.00788227790246071,0.0,0.0,0.0
109,training,0.0042501343,0.031346424482762814,0.00788227790246071,0.0,0.0,0.0
110,training,0.021757022,0.07634837552905083,0.00788227790246071,0.0,0.0,0.0
111,training,0.002094793,0.07284426502883434,0.00788227790246071,0.0,0.0,0.0
112,training,0.0035010655,0.060333553701639175,0.00788227790246071,0.0,0.0,0.0
113,training,0.025270464,0.01762106083333492,0.00788227790246071,0.0,0.0,0.0
114,training,0.0087429015,0.03551643341779709,0.016499417686500418,0.0,0.0,0.0
115,training,0.0039821016,0.06136518344283104,0.016499417686500418,0.0,0.0,0.0
116,training,0.00615086,0.02942958101630211,0.016499417686500418,0.0,0.0,0.0
117,training,0.028794095,0.07402626797556877,0.016499417686500418,0.0,0.0,0.0
118,training,0.013834082,0.09466971969231963,0.016499417686500418,0.0,0.0,0.0
119,training,0.0047281645,0.12423061579465866,0.016499417686500418,0.0,0.0,0.0
120,training,0.015201432,0.08475734444800764,0.029191580563558514,0.0,0.0,0.0
121,training,0.0061115804,0.009903373196721073,0.029191580563558514,0.0,0.0,0.0
122,training,0.0045632706,0.010764611884951591,0.029191580563558514,0.0,0.0,0.0
123,training,0.04867534,0.03690836951136589,0.029191580563558514,0.0,0.0,0.0
124,training,0.004331066,0.09390978515148163,0.04085929680882486,0.0,0.0,0.0
125,training,0.028310074,0.14981518685817719,0.04085929680882486,0.0,0.0,0.0
126,training,0.01429629,0.17213961482048035,0.04085929680882486,0.0,0.0,0.0
127,training,0.0017231738,0.16753562539815903,0.04085929680882486,0.0,0.0,0.0
128,training,0.009650252,0.10443710256367922,0.04085929680882486,0.0,0.0,0.0
129,training,0.0018331446,0.09408137574791908,0.04085929680882486,0.0,0.0,0.0
130,training,0.0045753308,0.12982584070414305,0.04085929680882486,0.0,0.0,0.0
131,training,0.008580848,0.12288555316627026,0.05856371138900054,0.0,0.0,0.0
132,training,0.0021919985,0.07471691817045212,0.05856371138900054,0.0,0.0,0.0
133,training,0.003863208,0.13097884878516194,0.05856371138900054,0.0,0.0,0.0
134,training,0.0020346367,0.14250520803034306,0.05856371138900054,0.0,0.0,0.0
135,training,0.028338479,0.13567445427179337,0.05856371138900054,0.0,0.0,0.0
136,training,0.0020878264,0.10772597789764404,0.05856371138900054,0.0,0.0,0.0
137,training,0.0067514493,0.09565739333629605,0.06915692569048536,0.0,0.0,0.0
138,training,0.0043351334,0.11909558251500132,0.06915692569048536,0.0,0.0,0.0
139,training,0.0025925785,0.10827236995100975,0.06915692569048536,0.0,0.0,0.0
140,training,0.010611642,0.09510146081447601,0.06915692569048536,0.0,0.0,0.0
141,training,0.036008585,0.035059034824371366,0.06915692569048536,0.0,0.0,0.0
142,training,0.0014593155,0.05845729261636734,0.06915692569048536,0.0,0.0,0.0
143,training,0.0061378386,0.07794837839901446,0.07766112965780753,0.0,0.0,0.0
144,training,0.012709681,0.07836915925145149,0.07766112965780753,0.0,0.0,0.0
145,training,0.012797981,0.031470101326704025,0.07766112965780753,0.0,0.0,0.0
146,training,0.011439069,0.026626363396644592,0.07766112965780753,0.0,0.0,0.0
147,training,0.0047036954,0.08101040031760931,0.07766112965780753,0.0,0.0,0.0
148,training,0.0020670816,0.03643951565027237,0.08086221301422951,0.0,0.0,0.0
149,training,0.02185769,0.014499116688966751,0.08086221301422951,0.0,0.0,0.0
150,training,0.0053477366,0.09002192318439484,0.08086221301422951,0.0,0.0,0.0
151,training,0.007421954,0.05253350734710694,0.08086221301422951,0.0,0.0,0.0
152,training,0.0031538848,0.00214226171374321,0.08086221301422951,0.0,0.0,0.0
153,training,0.005171284,0.0026360079646110535,0.08086221301422951,0.0,0.0,0.0
154,training,0.0025582642,0.026029019150882966,0.08086221301422951,0.0,0.0,0.0
155,training,0.0003474832,0.07309437543153763,0.07808402403684765,0.0,0.0,0.0
156,training,0.011757617,0.11978370882570744,0.07808402403684765,0.0,0.0,0.0
157,training,0.003705902,0.10210767388343811,0.07808402403684765,0.0,0.0,0.0
158,training,0.015714234,0.056935962289571755,0.07808402403684765,0.0,0.0,0.0
159,training,0.023111174,0.05354258511215448,0.06794359579571314,0.0,0.0,0.0
160,training,0.0021245014,0.05718865385279061,0.06794359579571314,0.0,0.0,0.0
161,training,0.0039703734,0.013266727328300476,0.06794359579571314,0.0,0.0,0.0
162,training,0.0075800726,0.04425657540559769,0.06794359579571314,0.0,0.0,0.0
163,training,0.0018543062,0.038583979010581956,0.06760796331437327,0.0,0.0,0.0
164,training,0.0040806523,0.04265845566987991,0.06760796331437327,0.0,0.0,0.0
165,training,0.0021633075,0.044664156157523394,0.06760796331437327,0.0,0.0,0.0
166,training,0.0062703895,0.009406635537743568,0.06760796331437327,0.0,0.0,0.0
167,training,0.0066352044,0.0033732829615473747,0.06760796331437327,0.0,0.0,0.0
168,training,0.003844334,0.0164403123781085,0.06760796331437327,0.0,0.0,0.0
169,training,0.0029811254,0.011422242969274521,0.06760796331437327,0.0,0.0,0.0
170,training,0.0023174703,0.0747414082288742,0.058272712279915484,0.0,0.0,0.0
171,training,0.0026798984,0.08168902900069952,0.058272712279915484,0.0,0.0,0.0
172,training,0.0033070375,0.07126107532531023,0.058272712279915484,0.0,0.0,0.0
173,training,0.0023215706,0.013069290667772293,0.058272712279915484,0.0,0.0,0.0
174,training,0.002586157,0.0392048992216587,0.058272712279915484,0.0,0.0,0.0
175,training,0.0024620886,0.0099576748907566,0.035693062068138645,0.0,0.0,0.0
176,training,0.0019182357,0.039464788511395454,0.035693062068138645,0.0,0.0,0.0
177,training,0.0021539985,0.0029844120144844125,0.035693062068138645,0.0,0.0,0.0
178,training,0.0019028445,0.022418905049562468,0.035693062068138645,0.0,0.0,0.0
179,training,0.00048951915,0.014911055564880371,0.035693062068138645,0.0,0.0,0.0
180,training,0.007275231,0.008228015154600143,0.035693062068138645,0.0,0.0,0.0
181,training,0.0041441415,0.028940627351403236,0.02279717033731993,0.0,0.0,0.0
182,training,0.0019576733,0.012032054364681244,0.02279717033731993,0.0,0.0,0.0
183,training,0.0027448614,0.00701268017292022,0.02279717033731993,0.0,0.0,0.0
184,training,0.0045483964,0.03143691457808018,0.02279717033731993,0.0,0.0,0.0
185,training,0.00019976677,0.02417006343603134,0.02279717033731993,0.0,0.0,0.0
186,training,0.00038965466,0.051391301676630974,0.011185699470273343,0.0,0.0,0.0
187,training,0.0015730811,0.07390617579221725,0.011185699470273343,0.0,0.0,0.0
188,training,0.0021299387,0.07314830273389816,0.011185699470273343,0.0,0.0,0.0
189,training,0.0027531139,0.06873457878828049,0.011185699470273343,0.0,0.0,0.0
190,training,0.0010745288,0.05485117621719837,0.011185699470273343,0.0,0.0,0.0
191,training,0.0011548047,0.0465989438816905,0.010689964262642977,0.0,0.0,0.0
192,training,0.0013077215,0.028447965160012245,0.010689964262642977,0.0,0.0,0.0
193,training,0.0021656528,0.029397260397672653,0.010689964262642977,0.0,0.0,0.0
194,training,0.03099809,0.0354040889069438,0.010689964262642977,0.0,0.0,0.0
195,training,0.0014224995,0.048968510236591094,0.010689964262642977,0.0,0.0,0.0
196,training,0.0021014754,0.053276410792022943,0.010689964262642977,0.0,0.0,0.0
197,training,0.00044078747,0.07348069921135902,0.023585124105220522,0.0,0.0,0.0
198,training,0.006754463,0.08129797503352165,0.023585124105220522,0.0,0.0,0.0
199,training,0.001593652,0.08026559464633465,0.023585124105220522,0.0,0.0,0.0
200,training,0.028589087,0.05652681179344654,0.023585124105220522,0.0,0.0,0.0
201,training,0.008569123,0.055090964771807194,0.023585124105220522,0.0,0.0,0.0
202,training,0.0015972087,0.030293077230453498,0.023585124105220522,0.0,0.0,0.0
203,training,0.0052908394,0.03805134817957878,0.02818861919787437,0.0,0.0,0.0
204,training,0.008241391,0.06713250558823347,0.02818861919787437,0.0,0.0,0.0
205,training,0.0009122518,0.09958183579146862,0.02818861919787437,0.0,0.0,0.0
206,training,0.0024946355,0.1018376871943474,0.02818861919787437,0.0,0.0,0.0
207,training,0.0015171294,0.0536913126707077,0.02818861919787437,0.0,0.0,0.0
208,training,0.015332693,0.031204447150230408,0.02818861919787437,0.0,0.0,0.0
209,training,0.0022293548,0.046247908845543875,0.044464625463575415,0.0,0.0,0.0
210,training,0.0026903616,0.11801087856292725,0.044464625463575415,0.0,0.0,0.0
211,training,0.0065058055,0.1214076466858387,0.044464625463575415,0.0,0.0,0.0
212,training,0.0019167443,0.052077628672122955,0.044464625463575415,0.0,0.0,0.0
213,training,0.0082065,0.006046123802661896,0.05451949782079528,0.0,0.0,0.0
214,training,0.03529496,0.04887937009334564,0.05451949782079528,0.0,0.0,0.0
215,training,0.0034333686,0.06339234113693237,0.05451949782079528,0.0,0.0,0.0
216,training,0.0088753775,0.08190024644136429,0.05451949782079528,0.0,0.0,0.0
217,training,0.0023808044,0.1641731597483158,0.05451949782079528,0.0,0.0,0.0
218,training,0.0049044956,0.16502080112695694,0.05451949782079528,0.0,0.0,0.0
219,training,0.005591404,0.1200976874679327,0.061375975622689524,0.0,0.0,0.0
220,training,0.0039331415,0.10139103047549725,0.061375975622689524,0.0,0.0,0.0
221,training,0.0015119854,0.029542040079832077,0.061375975622689524,0.0,0.0,0.0
222,training,0.0050509884,0.03279658779501915,0.061375975622689524,0.0,0.0,0.0
223,training,0.043515723,0.013148747384548187,0.061375975622689524,0.0,0.0,0.0
224,training,0.0019797403,0.10412539541721344,0.061375975622689524,0.0,0.0,0.0
225,training,0.002491063,0.1772172413766384,0.07586272334188272,0.0,0.0,0.0
226,training,0.0056804824,0.173466719686985,0.07586272334188272,0.0,0.0,0.0
227,training,0.0031271216,0.1435246653854847,0.07586272334188272,0.0,0.0,0.0
228,training,0.004735483,0.13284277077764273,0.07586272334188272,0.0,0.0,0.0
229,training,0.0034004585,0.12843705248087645,0.07586272334188272,0.0,0.0,0.0
230,training,0.006527341,0.1311652921140194,0.07586272334188272,0.0,0.0,0.0
231,training,0.008830377,0.13379539689049122,0.0903324540183306,0.0,0.0,0.0
232,training,0.009864378,0.13600035011768338,0.0903324540183306,0.0,0.0,0.0
233,training,0.0014056937,0.13051426783204076,0.0903324540183306,0.0,0.0,0.0
234,training,0.005655186,0.13255330920219419,0.0903324540183306,0.0,0.0,0.0
235,training,0.008782024,0.13319491967558858,0.0903324540183306,0.0,0.0,0.0
236,training,0.0015470078,0.12736037466675043,0.09438974782017819,0.0,0.0,0.0
237,training,0.0019483403,0.13523722952231765,0.09438974782017819,0.0,0.0,0.0
238,training,0.0015703787,0.13703427650034428,0.09438974782017819,0.0,0.0,0.0
239,training,0.0068206997,0.11820117197930813,0.09438974782017819,0.0,0.0,0.0
240,training,0.009472124,0.11669459566473958,0.09438974782017819,0.0,0.0,0.0
241,training,0.0038697114,0.11560520902276039,0.09438974782017819,0.0,0.0,0.0
242,training,0.009459716,0.004064967390149832,0.09100730579999475,0.0,0.0,0.0
243,training,0.006766089,0.00613541342318058,0.09100730579999475,0.0,0.0,0.0
244,training,0.0017169794,0.02788301184773445,0.09100730579999475,0.0,0.0,0.0
245,training,0.024444727,0.026522954925894737,0.09100730579999475,0.0,0.0,0.0
246,training,0.011463389,0.0377061702311039,0.08670328696027946,0.0,0.0,0.0
247,training,0.0014647993,0.024858564138412476,0.08670328696027946,0.0,0.0,0.0
248,training,0.0088624,0.11287299497053029,0.08670328696027946,0.0,0.0,0.0
249,training,0.0024619482,0.12992588616907597,0.08670328696027946,0.0,0.0,0.0
250,training,0.008856457,0.13865350559353828,0.08670328696027946,0.0,0.0,0.0
251,training,0.0004889814,0.062322042882442474,0.08670328696027946,0.0,0.0,0.0
252,training,0.003403195,0.09131695330142975,0.04968675674240274,0.0,0.0,0.0
253,training,0.0056579323,0.07322308607399464,0.04968675674240274,0.0,0.0,0.0
254,training,0.0061612735,0.1183570623397827,0.04968675674240274,0.0,0.0,0.0
255,training,0.004048292,0.07706975750625135,0.04968675674240274,0.0,0.0,0.0
256,training,0.0030736437,0.05420504976063967,0.04968675674240274,0.0,0.0,0.0
257,training,0.0028243028,0.06198561936616896,0.04968675674240274,0.0,0.0,0.0
258,training,0.022222664,0.0298803076148033,0.04968675674240274,0.0,0.0,0.0
259,training,0.0027764486,0.07060120813548565,0.05359265174738424,0.0,0.0,0.0
260,training,0.026984563,0.15384678915143013,0.05359265174738424,0.0,0.0,0.0
261,training,0.0014123323,0.10505814105272293,0.05359265174738424,0.0,0.0,0.0
262,training,0.0009272893,0.07472388073801994,0.05359265174738424,0.0,0.0,0.0
263,training,0.038852725,0.03472178988158703,0.05359265174738424,0.0,0.0,0.0
264,training,0.0055227885,0.009313635528087616,0.05489667599703114,0.0,0.0,0.0
265,training,0.0005895108,0.04504399374127388,0.05489667599703114,0.0,0.0,0.0
266,training,0.00992631,0.0692107742652297,0.05489667599703114,0.0,0.0,0.0
267,training,0.0038764335,0.06538356561213732,0.05489667599703114,0.0,0.0,0.0
268,training,0.005515265,0.03880494274199009,0.05489667599703114,0.0,0.0,0.0
269,training,0.007071182,0.03267621248960496,0.05489667599703114,0.0,0.0,0.0
270,training,0.0039664875,0.02222808450460434,0.050359525536909526,0.0,0.0,0.0
271,training,0.013884389,0.033351510763168335,0.050359525536909526,0.0,0.0,0.0
272,training,0.0049725305,0.008045755326747894,0.050359525536909526,0.0,0.0,0.0
273,training,0.0026506218,0.011779729276895523,0.050359525536909526,0.0,0.0,0.0
274,training,0.026210478,0.015081561170518398,0.050359525536909526,0.0,0.0,0.0
275,training,0.0016993093,0.02916211634874344,0.050359525536909526,0.0,0.0,0.0
276,training,0.0021789463,0.055218306835740805,0.03796203095976692,0.0,0.0,0.0
277,training,0.00791763,0.04047815641388297,0.03796203095976692,0.0,0.0,0.0
278,training,0.0013247335,0.055996356531977654,0.03796203095976692,0.0,0.0,0.0
279,training,0.014531181,0.06504196859896183,0.018279217382577807,0.0,0.0,0.0
280,training,0.004193903,0.028946416452527046,0.018279217382577807,0.0,0.0,0.0
281,training,0.00085610035,0.008248358964920047,0.018279217382577807,0.0,0.0,0.0
282,training,0.007361048,0.04286375269293785,0.018279217382577807,0.0,0.0,0.0
283,training,0.0014580514,0.04261287674307823,0.018279217382577807,0.0,0.0,0.0
284,training,0.00043691456,0.010756462812423706,0.018279217382577807,0.0,0.0,0.0
285,training,0.0013845192,0.009787244722247124,0.018279217382577807,0.0,0.0,0.0
286,training,0.0042637014,0.004949220456182957,0.009508305972310492,0.0,0.0,0.0
287,training,0.009172625,0.040487971156835556,0.009508305972310492,0.0,0.0,0.0
288,training,0.009688727,0.03651778306812048,0.009508305972310492,0.0,0.0,0.0
289,training,0.004805059,0.01489440910518169,0.009508305972310492,0.0,0.0,0.0
290,training,0.0024747998,0.07539931312203407,0.009508305972310492,0.0,0.0,0.0
291,training,0.0050195865,0.03054763190448284,0.01162296882790428,0.0,0.0,0.0
292,training,0.0014919967,0.024779933504760265,0.01162296882790428,0.0,0.0,0.0
293,training,0.0018594961,0.060838060453534126,0.01162296882790428,0.0,0.0,0.0
294,training,0.0020620099,0.023081621155142784,0.01162296882790428,0.0,0.0,0.0
295,training,0.0037366846,0.01385996676981449,0.01162296882790428,0.0,0.0,0.0
296,training,0.0017658357,0.03285795450210571,0.01162296882790428,0.0,0.0,0.0
297,training,0.0051069334,0.02577919140458107,0.014247225519896715,0.0,0.0,0.0
298,training,0.0017112643,0.05081976391375065,0.014247225519896715,0.0,0.0,0.0
299,training,0.0014075451,0.047327227890491486,0.014247225519896715,0.0,0.0,0.0
300,training,0.0022340287,0.05230446718633175,0.014247225519896715,0.0,0.0,0.0
301,training,0.001124279,0.003254009410738945,0.016413146815192677,0.0,0.0,0.0
302,training,0.0027526258,0.0504311416298151,0.016413146815192677,0.0,0.0,0.0
303,training,0.0021779118,0.0238645076751709,0.016413146815192677,0.0,0.0,0.0
304,training,0.0011191497,0.01452056318521499,0.016413146815192677,0.0,0.0,0.0
305,training,0.0014410238,0.04943300969898701,0.016413146815192677,0.0,0.0,0.0
306,training,0.0030206526,0.00832655280828476,0.016413146815192677,0.0,0.0,0.0
307,training,0.0032726685,0.017773661762475967,0.016413146815192677,0.0,0.0,0.0
308,training,0.0007616957,0.023867174983024583,0.030092021624928772,0.0,0.0,0.0
309,training,0.0019456983,0.02269175276160241,0.030092021624928772,0.0,0.0,0.0
310,training,0.00043775182,0.10376892611384392,0.030092021624928772,0.0,0.0,0.0
311,training,0.004333304,0.07032733038067818,0.030092021624928772,0.0,0.0,0.0
312,training,0.0022188206,0.05021644849330187,0.030092021624928772,0.0,0.0,0.0
313,training,0.0004920728,0.04899769602343441,0.031076125614537948,0.0,0.0,0.0
314,training,0.0012094172,0.0591957070864737,0.031076125614537948,0.0,0.0,0.0
315,training,0.0025111055,0.0340011678636074,0.031076125614537948,0.0,0.0,0.0
316,training,0.001222162,0.0014140009880065918,0.031076125614537948,0.0,0.0,0.0
317,training,0.0044044154,0.021425530314445496,0.031076125614537948,0.0,0.0,0.0
318,training,0.0021885666,0.02201666682958603,0.031076125614537948,0.0,0.0,0.0
319,training,0.0009082562,0.0916469506919384,0.031076125614537948,0.0,0.0,0.0
320,training,0.0012689733,0.09312427788972855,0.03994213338862205,0.0,0.0,0.0
321,training,0.00027828797,0.05695221945643425,0.03994213338862205,0.0,0.0,0.0
322,training,0.001602622,0.029479320161044598,0.03994213338862205,0.0,0.0,0.0
323,training,0.009799571,0.0036264155060052906,0.03994213338862205,0.0,0.0,0.0
324,training,0.0015347446,0.023112209979444742,0.03994213338862205,0.0,0.0,0.0
325,training,0.0004033721,0.04229110665619373,0.031719546149715304,0.0,0.0,0.0
326,training,0.001102682,0.02829809859395027,0.031719546149715304,0.0,0.0,0.0
327,training,0.0046636495,0.019243936985731125,0.031719546149715304,0.0,0.0,0.0
328,training,0.0026678313,0.050336403306573636,0.031719546149715304,0.0,0.0,0.0
329,training,0.0055386415,0.061025228351354606,0.031719546149715304,0.0,0.0,0.0
330,training,0.002311485,0.06845119968056679,0.031719546149715304,0.0,0.0,0.0
331,training,0.0007782681,0.03527537733316421,0.019772361400142605,0.0,0.0,0.0
332,training,0.0007750143,0.012424573302268978,0.019772361400142605,0.0,0.0,0.0
333,training,0.00065390486,0.021302822977304472,0.019772361400142605,0.0,0.0,0.0
334,training,0.0030952585,0.030350476503372192,0.019772361400142605,0.0,0.0,0.0
335,training,0.008654814,0.047069344669580446,0.019772361400142605,0.0,0.0,0.0
336,training,0.0064303563,0.009276267141103738,0.019772361400142605,0.0,0.0,0.0
337,training,0.003586849,0.019486695528030396,0.004430254371302601,0.0,0.0,0.0
338,training,0.004194766,0.02536006271839142,0.004430254371302601,0.0,0.0,0.0
339,training,0.0012407961,0.03171544522047043,0.004430254371302601,0.0,0.0,0.0
340,training,0.00068585755,0.01909312978386879,0.004430254371302601,0.0,0.0,0.0
341,training,0.0009854855,0.0026114247739315033,0.004430254371302601,0.0,0.0,0.0
342,training,0.0018873224,0.06526445038616657,0.004430254371302601,0.0,0.0,0.0
343,training,0.0028050325,0.0998806431889534,0.019599319406944284,0.0,0.0,0.0
344,training,0.0034847793,0.08103756047785282,0.019599319406944284,0.0,0.0,0.0
